rank,grade,domain,unit,concept_id,label_ko,concept_type,confidence,evidence_depth,needs_textbook_evidence,source_ref_count,parent_ids,prerequisite_ids,related_ids,short_definition,notes
15,중3(교육과정 학년군: 중1-3),변화와 관계,다항식의 곱셈과 인수분해,m1_mis_expansion_factorization_direction,전개와 인수분해 방향을 혼동하는 오류,misconception_risk,low,official_dual_source,yes,2,m1_factor_unit,,m1_calc_expansion; m1_factor_factorization,곱의 꼴을 합의 꼴로 바꾸는 전개와 합의 꼴을 곱의 꼴로 바꾸는 인수분해의 방향을 구별하지 못하는 위험.,
15,중3(교육과정 학년군: 중1-3),변화와 관계,다항식의 곱셈과 인수분해,m1_mis_factor_common_factor_missing,공통인수를 빠뜨리는 오류,misconception_risk,low,official_dual_source,yes,2,m1_factor_unit,,m1_factor_factorization,여러 항에 공통으로 들어 있는 인수를 확인하지 못해 인수분해가 불완전해지는 위험.,공식 문서의 공식 범위에서 추론한 오개념 위험이다. 교과서 예제와 문항 근거 확인이 필요하다.
15,중3(교육과정 학년군: 중1-3),변화와 관계,다항식의 곱셈과 인수분해,m1_mis_factor_formula_pattern,곱셈·인수분해 공식을 기계적으로 끼워 맞추는 오류,misconception_risk,low,official_dual_source,yes,2,m1_factor_unit,,m1_factor_sum_difference_product_formula; m1_factor_linear_product_axb_cxd,식의 항 구조와 계수를 확인하지 않고 모양이 비슷한 공식에 억지로 대입하는 위험.,공식 문서의 공식 범위와 성취수준의 과정 설명 요구에서 추론한 오개념 위험이다.
15,중3(교육과정 학년군: 중1-3),변화와 관계,다항식의 곱셈과 인수분해,m1_mis_factorization_unchecked_result,인수분해 결과를 확인하지 않는 오류,misconception_risk,low,official_dual_source,yes,2,m1_factor_unit,,m1_factor_factorization_result_check,인수분해한 결과를 전개해 원래 식과 같은지 확인하지 않아 잘못된 인수분해를 그대로 두는 위험.,전개와 인수분해의 역관계에서 추론한 오개념 위험이다. 실제 교과서 예제와 문항 근거 확인이 필요하다.
15,중3(교육과정 학년군: 중1-3),변화와 관계,다항식의 곱셈과 인수분해,m1_mis_perfect_square_sign,완전제곱식의 가운데 항 부호를 혼동하는 오류,misconception_risk,low,official_dual_source,yes,2,m1_factor_unit,,m1_factor_square_sum_formula; m1_factor_square_difference_formula,(a+b)^2와 (a-b)^2에서 가운데 항의 부호와 계수를 잘못 처리하는 위험.,
15,중3(교육과정 학년군: 중1-3),변화와 관계,다항식의 곱셈과 인수분해,m1_factor_unit,다항식의 곱셈과 인수분해,core_concept,high,official_dual_source,yes,4,,m1_calc_unit; m1_expr_polynomial,,"다항식의 곱을 전개하고, 전개된 다항식을 곱의 꼴로 바꾸는 역관계를 다루는 단원.",
15,중3(교육과정 학년군: 중1-3),변화와 관계,다항식의 곱셈과 인수분해,m1_factor_common_factor,공통인수,sub_concept,medium,official_dual_source,yes,3,m1_factor_unit,m1_factor_factor,m1_factor_factorization; m1_mis_factor_common_factor_missing,여러 항이나 식에 공통으로 들어 있는 인수.,"공식 문서에는 공통인수 용어가 직접 제시되지는 않지만, m(a+b)=ma+mb 범위의 인수분해 절차에서 필요한 미시 개념으로 추출했다."
15,중3(교육과정 학년군: 중1-3),변화와 관계,다항식의 곱셈과 인수분해,m1_factor_expanded_form,전개식,representation,medium,official_dual_source,yes,3,m1_factor_polynomial_multiplication,m1_calc_expansion,m1_factor_expansion_factorization_inverse,다항식의 곱을 전개하여 합이나 차의 꼴로 나타낸 식.,"전개식은 교수·학습 상황에서 사용할 수 있는 용어로 제시되며, 다항식 곱셈의 결과 표현으로 분리했다. 교과서 정의 문구 확인 전까지 medium으로 둔다."
15,중3(교육과정 학년군: 중1-3),변화와 관계,다항식의 곱셈과 인수분해,m1_factor_common_factor_extraction,공통인수로 묶기,procedure,medium,official_dual_source,yes,2,m1_factor_factorization,m1_factor_common_factor; m1_num_distributive_law,m1_mis_factor_common_factor_missing,여러 항에 공통으로 들어 있는 인수를 찾아 밖으로 묶어 곱의 꼴로 나타내는 절차.,"공식 문서에는 공통인수 용어가 직접 제시되지는 않지만, m(a+b) 범위의 인수분해 절차에서 필요한 미시 절차로 분리했다."
15,중3(교육과정 학년군: 중1-3),변화와 관계,다항식의 곱셈과 인수분해,m1_factor_cross_term_coefficient_check,교차항 계수 확인하기,procedure,medium,official_dual_source,yes,2,m1_factor_linear_product_axb_cxd,m1_factor_linear_product_axb_cxd; m1_expr_coefficient,m1_factor_sum_product_pair_search; m1_mis_factor_formula_pattern,(ax+b)(cx+d) 꼴에서 바깥쪽 항과 안쪽 항의 곱을 더해 일차항 계수가 맞는지 확인하는 절차.,(ax+b)(cx+d) 공식의 전개 구조에서 분해한 계수 점검 절차다. 교과서 예제 근거 확인 전까지 medium으로 둔다.
15,중3(교육과정 학년군: 중1-3),변화와 관계,다항식의 곱셈과 인수분해,m1_factor_factorization,인수분해,procedure,high,official_dual_source,yes,5,m1_factor_unit,m1_factor_factor; m1_calc_expansion,m1_factor_polynomial_multiplication; m1_factor_expansion_factorization_inverse,다항식을 여러 인수의 곱으로 나타내는 절차.,
15,중3(교육과정 학년군: 중1-3),변화와 관계,다항식의 곱셈과 인수분해,m1_factor_factorization_result_check,인수분해 결과 전개로 확인하기,procedure,medium,official_dual_source,yes,2,m1_factor_factorization,m1_factor_factorization; m1_calc_expansion; m1_factor_expansion_factorization_inverse,m1_mis_factorization_unchecked_result,인수분해한 곱의 꼴을 다시 전개하여 원래 다항식과 같은지 확인하는 절차.,전개와 인수분해의 역관계를 확인 절차로 분리했다. 교과서 검산 예제 근거는 추후 보강한다.
15,중3(교육과정 학년군: 중1-3),변화와 관계,다항식의 곱셈과 인수분해,m1_factor_formula_based_factorization,공식을 이용한 인수분해,procedure,medium,official_dual_source,yes,2,m1_factor_quadratic_factorization,m1_factor_factorization,m1_mis_factor_formula_pattern,식의 구조에 맞는 인수분해 공식을 골라 이차식을 인수의 곱으로 나타내는 절차.,공식 범위에 근거한 수행 절차로 분리했다. 교과서의 공식 적용 순서와 예제 유형은 추후 보강한다.
15,중3(교육과정 학년군: 중1-3),변화와 관계,다항식의 곱셈과 인수분해,m1_factor_formula_selection,곱셈·인수분해 공식 선택하기,procedure,medium,official_dual_source,yes,2,m1_factor_formula_scope,,m1_mis_factor_formula_pattern,식의 항 구조와 계수를 확인하여 다항식의 곱셈이나 인수분해에 알맞은 공식을 고르는 절차.,공식 범위와 성취수준의 과정 설명 요구에서 분해한 절차다. 교과서 예제별 선택 기준은 추후 보강한다.
15,중3(교육과정 학년군: 중1-3),변화와 관계,다항식의 곱셈과 인수분해,m1_factor_perfect_square_middle_term_check,완전제곱식의 가운데 항 확인하기,procedure,medium,official_dual_source,yes,2,m1_factor_perfect_square_expression,m1_factor_perfect_square_expression; m1_factor_square_sum_formula; m1_factor_square_difference_formula; m1_expr_coefficient,m1_mis_perfect_square_sign,(a+b)^2 또는 (a-b)^2 꼴인지 판단하기 위해 가운데 항의 부호와 계수를 확인하는 절차.,완전제곱식과 (a±b)^2 공식에서 분해한 확인 절차다. 교과서 예제와 오답 근거 확인 전까지 medium으로 둔다.
15,중3(교육과정 학년군: 중1-3),변화와 관계,다항식의 곱셈과 인수분해,m1_factor_polynomial_multiplication,다항식의 곱셈,procedure,high,official_dual_source,yes,4,m1_factor_unit,m1_calc_monomial_polynomial_mul_div; m1_calc_expansion,m1_factor_factorization; m1_factor_expansion_factorization_inverse,다항식과 다항식을 곱하여 전개식으로 나타내는 계산 절차.,
15,중3(교육과정 학년군: 중1-3),변화와 관계,다항식의 곱셈과 인수분해,m1_factor_polynomial_product_expansion,다항식의 곱 전개하기,procedure,high,official_dual_source,yes,3,m1_factor_polynomial_multiplication,m1_calc_expansion,m1_factor_expanded_form,두 다항식의 곱을 분배법칙과 곱셈 공식을 이용해 전개식으로 나타내는 절차.,
