rank,unit,edge_id,source_id,source_label_ko,source_unit,target_id,target_label_ko,target_unit,relationship_type,edge_scope,confidence,evidence_depth,needs_textbook_evidence,source_ref_count,notes
18,도형의 닮음,m1_geo_similarity_ratio__contains__m1_geo_similarity_ratio_order,m1_geo_similarity_ratio,닮음비,도형의 닮음,m1_geo_similarity_ratio_order,닮음비의 순서,도형의 닮음,contains,intra_unit,low,official_dual_source,yes,2,
18,도형의 닮음,m1_geo_similarity_unit__contains__m1_mis_congruence_similarity,m1_geo_similarity_unit,도형의 닮음,도형의 닮음,m1_mis_congruence_similarity,합동과 닮음을 같은 관계로 보는 오류,도형의 닮음,contains,intra_unit,low,official_dual_source,yes,4,
18,도형의 닮음,m1_geo_similarity_unit__contains__m1_mis_similarity_ratio_noncorresponding_sides,m1_geo_similarity_unit,도형의 닮음,도형의 닮음,m1_mis_similarity_ratio_noncorresponding_sides,대응하지 않는 변끼리 닮음비를 세우는 오류,도형의 닮음,contains,intra_unit,low,official_dual_source,yes,2,
18,도형의 닮음,m1_geo_similarity_unit__contains__m1_mis_similarity_ratio_reversal,m1_geo_similarity_unit,도형의 닮음,도형의 닮음,m1_mis_similarity_ratio_reversal,닮음비의 순서를 거꾸로 놓는 오류,도형의 닮음,contains,intra_unit,low,official_dual_source,yes,2,
18,도형의 닮음,m1_geo_correspondence__prerequisite_for__m1_geo_similarity_ratio_order,m1_geo_correspondence,도형의 대응,도형의 닮음,m1_geo_similarity_ratio_order,닮음비의 순서,도형의 닮음,prerequisite_for,intra_unit,low,official_dual_source,yes,2,
18,도형의 닮음,m1_geo_similarity_ratio_order__used_in__m1_geo_similarity_ratio_calculation,m1_geo_similarity_ratio_order,닮음비의 순서,도형의 닮음,m1_geo_similarity_ratio_calculation,닮음비 구하기,도형의 닮음,used_in,intra_unit,low,official_dual_source,yes,2,The order of a similarity ratio is checked while calculating the ratio from corresponding sides.
18,도형의 닮음,m1_mis_congruence_similarity__often_confused_with__m1_geo_similarity,m1_mis_congruence_similarity,합동과 닮음을 같은 관계로 보는 오류,도형의 닮음,m1_geo_similarity,닮음,도형의 닮음,often_confused_with,intra_unit,low,official_dual_source,yes,3,
18,도형의 닮음,m1_mis_similarity_ratio_noncorresponding_sides__often_confused_with__m1_geo_corresponding_sides_in_similarity,m1_mis_similarity_ratio_noncorresponding_sides,대응하지 않는 변끼리 닮음비를 세우는 오류,도형의 닮음,m1_geo_corresponding_sides_in_similarity,대응하는 변,도형의 닮음,often_confused_with,intra_unit,low,official_dual_source,yes,2,related_ids에서 확인된 오개념 위험 연결을 낮은 신뢰도 edge로 보강. 교과서 근거 확인 후 유지 또는 조정.
18,도형의 닮음,m1_mis_similarity_ratio_noncorresponding_sides__often_confused_with__m1_geo_similarity_ratio,m1_mis_similarity_ratio_noncorresponding_sides,대응하지 않는 변끼리 닮음비를 세우는 오류,도형의 닮음,m1_geo_similarity_ratio,닮음비,도형의 닮음,often_confused_with,intra_unit,low,official_dual_source,yes,2,related_ids에서 확인된 오개념 위험 연결을 낮은 신뢰도 edge로 보강. 교과서 근거 확인 후 유지 또는 조정.
18,도형의 닮음,m1_mis_similarity_ratio_reversal__often_confused_with__m1_geo_similarity_ratio,m1_mis_similarity_ratio_reversal,닮음비의 순서를 거꾸로 놓는 오류,도형의 닮음,m1_geo_similarity_ratio,닮음비,도형의 닮음,often_confused_with,intra_unit,low,official_dual_source,yes,2,related_ids에서 확인된 오개념 위험 연결을 낮은 신뢰도 edge로 보강. 교과서 근거 확인 후 유지 또는 조정.
18,도형의 닮음,m1_mis_similarity_ratio_reversal__often_confused_with__m1_geo_similarity_ratio_order,m1_mis_similarity_ratio_reversal,닮음비의 순서를 거꾸로 놓는 오류,도형의 닮음,m1_geo_similarity_ratio_order,닮음비의 순서,도형의 닮음,often_confused_with,intra_unit,low,official_dual_source,yes,2,related_ids에서 확인된 오개념 위험 연결을 낮은 신뢰도 edge로 보강. 교과서 근거 확인 후 유지 또는 조정.
18,도형의 닮음,m1_num_ratio__used_in__m1_geo_parallel_segment_ratio,m1_num_ratio,비,공통 선수개념,m1_geo_parallel_segment_ratio,평행선 사이의 선분의 길이의 비,도형의 닮음,used_in,cross_unit,low,official_dual_source,yes,2,
18,도형의 닮음,m1_num_ratio__used_in__m1_geo_similarity_ratio,m1_num_ratio,비,공통 선수개념,m1_geo_similarity_ratio,닮음비,도형의 닮음,used_in,cross_unit,low,official_dual_source,yes,3,
18,도형의 닮음,m1_mis_congruence_similarity__often_confused_with__m1_geo_congruence,m1_mis_congruence_similarity,합동과 닮음을 같은 관계로 보는 오류,도형의 닮음,m1_geo_congruence,합동,작도와 합동,often_confused_with,cross_unit,low,official_dual_source,yes,3,
18,도형의 닮음,m1_geo_similarity_ratio__related_to__m1_geo_trigonometric_ratio,m1_geo_similarity_ratio,닮음비,도형의 닮음,m1_geo_trigonometric_ratio,삼각비,삼각비,related_to,cross_unit,low,official_dual_source,yes,4,"Similarity ratio can support explaining why trigonometric ratios are stable in similar right triangles, but it is not treated as a direct prerequisite for the trigonometric-ratio concept here."
18,도형의 닮음,m1_geo_triangle_midpoint_theorem__related_to__m1_geo_centroid,m1_geo_triangle_midpoint_theorem,삼각형의 중점연결정리,도형의 닮음,m1_geo_centroid,무게중심,삼각형과 사각형의 성질,related_to,cross_unit,low,official_dual_source,yes,5,"The triangle midpoint theorem and centroid work both use medians or midpoint/parallel-line reasoning, but exact sequencing needs textbook confirmation."
18,도형의 닮음,m1_geo_centroid_from_parallel_ratio__contains__m1_geo_centroid_location_by_median_ratio,m1_geo_centroid_from_parallel_ratio,평행선과 선분의 비로 무게중심 찾기,도형의 닮음,m1_geo_centroid_location_by_median_ratio,중선 위 2:1 비로 무게중심 위치 찾기,도형의 닮음,contains,intra_unit,medium,official_dual_source,yes,2,
18,도형의 닮음,m1_geo_correspondence__contains__m1_geo_corresponding_angles_in_similarity,m1_geo_correspondence,도형의 대응,도형의 닮음,m1_geo_corresponding_angles_in_similarity,대응하는 각,도형의 닮음,contains,intra_unit,medium,official_dual_source,yes,3,
