rank,unit,edge_id,source_id,source_label_ko,source_unit,target_id,target_label_ko,target_unit,relationship_type,edge_scope,confidence,evidence_depth,needs_textbook_evidence,source_ref_count,notes
27,대푯값,m1_data_representative_unit__contains__m1_mis_mean_only_representative,m1_data_representative_unit,대푯값,대푯값,m1_mis_mean_only_representative,대푯값을 평균으로만 보는 오류,대푯값,contains,intra_unit,low,official_dual_source,yes,2,
27,대푯값,m1_data_choose_representative_value__prerequisite_for__m1_mis_mean_only_representative,m1_data_choose_representative_value,자료의 특성에 맞는 대푯값 선택,대푯값,m1_mis_mean_only_representative,대푯값을 평균으로만 보는 오류,대푯값,prerequisite_for,intra_unit,low,official_dual_source,yes,2,
27,대푯값,m1_data_representative_value__prerequisite_for__m1_mis_mean_only_representative,m1_data_representative_value,대푯값,대푯값,m1_mis_mean_only_representative,대푯값을 평균으로만 보는 오류,대푯값,prerequisite_for,intra_unit,low,official_dual_source,yes,2,
27,대푯값,m1_mis_mean_only_representative__often_confused_with__m1_data_choose_representative_value,m1_mis_mean_only_representative,대푯값을 평균으로만 보는 오류,대푯값,m1_data_choose_representative_value,자료의 특성에 맞는 대푯값 선택,대푯값,often_confused_with,intra_unit,low,official_dual_source,yes,2,
27,대푯값,m1_mis_mean_only_representative__often_confused_with__m1_data_mean,m1_mis_mean_only_representative,대푯값을 평균으로만 보는 오류,대푯값,m1_data_mean,평균,대푯값,often_confused_with,intra_unit,low,official_dual_source,yes,2,
27,대푯값,m1_mis_mean_only_representative__often_confused_with__m1_data_median,m1_mis_mean_only_representative,대푯값을 평균으로만 보는 오류,대푯값,m1_data_median,중앙값,대푯값,often_confused_with,intra_unit,low,official_dual_source,yes,2,related_ids에서 확인된 오개념 위험 연결을 낮은 신뢰도 edge로 보강. 교과서 근거 확인 후 유지 또는 조정.
27,대푯값,m1_mis_mean_only_representative__often_confused_with__m1_data_mode,m1_mis_mean_only_representative,대푯값을 평균으로만 보는 오류,대푯값,m1_data_mode,최빈값,대푯값,often_confused_with,intra_unit,low,official_dual_source,yes,2,related_ids에서 확인된 오개념 위험 연결을 낮은 신뢰도 edge로 보강. 교과서 근거 확인 후 유지 또는 조정.
27,대푯값,m1_data_representative_unit__contains__m1_data_choose_representative_value,m1_data_representative_unit,대푯값,대푯값,m1_data_choose_representative_value,자료의 특성에 맞는 대푯값 선택,대푯값,contains,intra_unit,high,official_dual_source,yes,3,
27,대푯값,m1_data_representative_unit__contains__m1_data_mean,m1_data_representative_unit,대푯값,대푯값,m1_data_mean,평균,대푯값,contains,intra_unit,medium,official_dual_source,yes,3,
27,대푯값,m1_data_representative_unit__contains__m1_data_median,m1_data_representative_unit,대푯값,대푯값,m1_data_median,중앙값,대푯값,contains,intra_unit,high,official_dual_source,yes,3,
27,대푯값,m1_data_representative_unit__contains__m1_data_mode,m1_data_representative_unit,대푯값,대푯값,m1_data_mode,최빈값,대푯값,contains,intra_unit,high,official_dual_source,yes,3,
27,대푯값,m1_data_representative_unit__contains__m1_data_representative_value,m1_data_representative_unit,대푯값,대푯값,m1_data_representative_value,대푯값,대푯값,contains,intra_unit,high,official_dual_source,yes,4,
27,대푯값,m1_data_representative_value__contains__m1_data_mean,m1_data_representative_value,대푯값,대푯값,m1_data_mean,평균,대푯값,contains,intra_unit,medium,official_dual_source,yes,2,
