rank,grade,domain,unit,concept_id,label_ko,concept_type,confidence,evidence_depth,needs_textbook_evidence,source_ref_count,parent_ids,prerequisite_ids,related_ids,short_definition,notes
18,중1(교육과정 학년군: 중1-3),도형과 측정,입체도형의 성질,m1_geo_orthographic_drawing,겨냥도,representation,low,official_single_source,yes,1,m1_geo_solid_unit,m1_geo_solid_unit,m1_geo_solid_net,입체도형의 보이는 모양과 보이지 않는 모서리를 약속에 따라 평면에 나타낸 그림.,현재는 연구보고서 p.173의 보조 성취수준 맥락만 확인된다. 중학교 교과서 본문 근거 확인 전까지 낮은 신뢰도로 둔다.
18,중1(교육과정 학년군: 중1-3),도형과 측정,입체도형의 성질,m1_mis_complex_area_volume_scope,지나치게 복잡한 넓이·부피 변형 문제 범위 혼동,misconception_risk,low,official_single_source,yes,1,m1_geo_solid_unit,,,공식 교육과정이 지나치게 복잡한 평면도형의 넓이·둘레와 입체도형의 겉넓이·부피 문제를 지양한다는 범위를 놓치는 위험.,교수·학습 및 평가 유의사항에 근거한 범위 관리 노드다.
18,중1(교육과정 학년군: 중1-3),도형과 측정,입체도형의 성질,m1_mis_solid_net_adjacency,전개도에서 붙는 면의 이웃 관계를 잘못 판단하는 오류,misconception_risk,low,official_single_source,yes,2,m1_geo_solid_unit,,m1_geo_solid_net_validity_judgement; m1_geo_solid_net,전개도에서 접었을 때 맞닿는 면과 모서리의 관계를 평면 그림의 이웃 관계만으로 잘못 판단하는 위험.,전개도 가능/불가능 구별 맥락에서 추론한 오개념 위험이다. 교과서 예제·문제·오답 근거 확인 전까지 낮은 신뢰도로 둔다.
18,중1(교육과정 학년군: 중1-3),도형과 측정,입체도형의 성질,m1_mis_surface_area_volume,겉넓이와 부피를 같은 측정량으로 보는 오류,misconception_risk,low,official_dual_source,yes,2,m1_geo_solid_unit,,,겉면의 넓이와 공간의 크기를 같은 단위와 의미로 다루는 위험.,
18,중1(교육과정 학년군: 중1-3),도형과 측정,입체도형의 성질,m1_geo_polyhedron,다면체,core_concept,high,official_dual_source,yes,3,m1_geo_solid_unit,m1_geo_polygon,m1_geo_regular_polyhedron; m1_geo_prism; m1_geo_pyramid,다각형인 면들로 둘러싸인 입체도형.,
18,중1(교육과정 학년군: 중1-3),도형과 측정,입체도형의 성질,m1_geo_solid_of_revolution,회전체,core_concept,high,official_dual_source,yes,3,m1_geo_solid_unit,m1_geo_plane_properties_unit; m1_geo_axis_of_rotation,m1_geo_frustum_cone,평면도형을 한 직선 둘레로 회전시켜 얻는 입체도형.,
18,중1(교육과정 학년군: 중1-3),도형과 측정,입체도형의 성질,m1_geo_solid_unit,입체도형의 성질,core_concept,high,official_dual_source,yes,4,m1_geo_domain,m1_geo_plane_properties_unit,,다면체와 회전체를 관찰하고 입체도형의 겉넓이와 부피를 구하는 단원.,
18,중1(교육과정 학년군: 중1-3),도형과 측정,입체도형의 성질,m1_geo_prism,기둥 모양 입체도형,sub_concept,medium,official_dual_source,yes,4,m1_geo_solid_unit,m1_geo_polyhedron,m1_geo_surface_area; m1_geo_volume,서로 평행하고 합동인 두 밑면을 가진 입체도형 계열.,
18,중1(교육과정 학년군: 중1-3),도형과 측정,입체도형의 성질,m1_geo_pyramid,뿔 모양 입체도형,sub_concept,medium,official_dual_source,yes,4,m1_geo_solid_unit,m1_geo_polyhedron,m1_geo_surface_area; m1_geo_volume; m1_geo_frustum_pyramid,하나의 밑면과 꼭짓점으로 모이는 옆면을 가진 입체도형 계열.,
18,중1(교육과정 학년군: 중1-3),도형과 측정,입체도형의 성질,m1_geo_sphere,구,sub_concept,medium,official_dual_source,yes,2,m1_geo_solid_unit,m1_geo_solid_of_revolution,m1_geo_surface_area; m1_geo_volume,한 점에서 같은 거리에 있는 점들로 이루어진 입체도형.,
18,중1(교육과정 학년군: 중1-3),도형과 측정,입체도형의 성질,m1_geo_solid_cross_section,입체도형의 단면,representation,medium,official_dual_source,yes,3,m1_geo_solid_unit,m1_geo_solid_unit; m1_geo_plane,m1_geo_solid_net; m1_geo_model_tool_solid; m1_geo_solid_cross_section_prediction,입체도형을 평면으로 잘랐을 때 생기는 평면도형 표현.,
18,중1(교육과정 학년군: 중1-3),도형과 측정,입체도형의 성질,m1_geo_solid_net,전개도,representation,medium,official_dual_source,yes,5,m1_geo_solid_unit,m1_geo_solid_unit; m1_geo_plane_properties_unit,m1_geo_surface_area; m1_geo_solid_net_drawing; m1_geo_solid_net_validity_judgement; m1_geo_net_surface_area_strategy,입체도형을 펼쳐 평면 위에 나타낸 그림.,
18,중1(교육과정 학년군: 중1-3),도형과 측정,입체도형의 성질,m1_geo_model_tool_solid,모형과 공학 도구로 입체도형 탐구,procedure,high,official_dual_source,yes,3,m1_geo_solid_unit,m1_geo_solid_unit,m1_geo_solid_cross_section; m1_geo_solid_net,"구체적인 모형, 교구, 컴퓨터 프로그램 등을 이용하여 입체도형의 성질을 관찰하고 설명하는 절차.",
18,중1(교육과정 학년군: 중1-3),도형과 측정,입체도형의 성질,m1_geo_net_surface_area_strategy,전개도로 겉넓이 구하기,procedure,medium,official_dual_source,yes,3,m1_geo_solid_unit,m1_geo_solid_net; m1_geo_surface_area; m1_geo_area,m1_geo_solid_net_drawing,입체도형의 전개도에서 각 면의 넓이를 확인하여 겉넓이를 구하는 절차.,전개도와 겉넓이의 연결은 공식 문서의 전개도와 겉넓이 성취기준을 결합한 미시 절차다. 교과서 예제 근거로 세부 공식을 보강해야 한다.
18,중1(교육과정 학년군: 중1-3),도형과 측정,입체도형의 성질,m1_geo_rotation_generation,평면도형을 회전시켜 회전체 만들기,procedure,high,official_dual_source,yes,3,m1_geo_solid_unit,m1_geo_plane_properties_unit; m1_geo_axis_of_rotation,m1_geo_solid_of_revolution,평면도형을 회전축 둘레로 돌려 회전체가 생기는 과정을 해석하는 절차.,
18,중1(교육과정 학년군: 중1-3),도형과 측정,입체도형의 성질,m1_geo_solid_component_identification,면·모서리·꼭짓점 찾기,procedure,medium,official_dual_source,yes,4,m1_geo_solid_unit,m1_geo_solid_face; m1_geo_solid_edge; m1_geo_solid_vertex,m1_geo_polyhedron; m1_geo_prism; m1_geo_pyramid,"입체도형에서 면, 모서리, 꼭짓점을 구별하여 찾고 성질 설명에 사용하는 절차.",연구보고서 p.174와 p.181의 구성 요소 찾기 맥락을 보조 근거로 둔다.
18,중1(교육과정 학년군: 중1-3),도형과 측정,입체도형의 성질,m1_geo_solid_cross_section_prediction,단면 모양 예상하기,procedure,medium,official_dual_source,yes,3,m1_geo_solid_unit,m1_geo_solid_cross_section; m1_geo_plane,m1_geo_solid_of_revolution; m1_geo_model_tool_solid,입체도형을 평면으로 자를 때 생길 수 있는 단면의 모양을 예상하고 설명하는 절차.,공식 문서는 회전체의 단면을 성질 이해에 필요한 정도로 다룬다고 제한한다. 구체적 단면 유형은 교과서 본문 확인 후 보강한다.
18,중1(교육과정 학년군: 중1-3),도형과 측정,입체도형의 성질,m1_geo_solid_net_drawing,전개도 그리기,procedure,medium,official_dual_source,yes,4,m1_geo_solid_unit,m1_geo_solid_net; m1_geo_solid_face,m1_geo_solid_net_validity_judgement; m1_geo_net_surface_area_strategy,입체도형을 펼쳤을 때의 면 배치를 평면 그림으로 나타내는 절차.,연구보고서 p.173과 p.174의 전개도 그리기 맥락을 보조 근거로 둔다.
18,중1(교육과정 학년군: 중1-3),도형과 측정,입체도형의 성질,m1_geo_solid_net_validity_judgement,전개도가 될 수 있는지 판단하기,procedure,medium,official_dual_source,yes,4,m1_geo_solid_unit,m1_geo_solid_net; m1_geo_solid_face; m1_geo_solid_edge,m1_geo_solid_net_drawing; m1_mis_solid_net_adjacency,평면에 놓인 면 배치가 접어서 주어진 입체도형이 될 수 있는지 판단하는 절차.,연구보고서 p.173과 p.174의 전개도 가능/불가능 구별 맥락을 보조 근거로 둔다.
18,중1(교육과정 학년군: 중1-3),도형과 측정,입체도형의 성질,m1_geo_surface_area,겉넓이,procedure,high,official_dual_source,yes,2,m1_geo_solid_unit,m1_geo_solid_net; m1_geo_plane_properties_unit,m1_geo_volume; m1_mis_surface_area_volume; m1_geo_net_surface_area_strategy,입체도형의 모든 겉면의 넓이를 구하는 계산 절차.,
18,중1(교육과정 학년군: 중1-3),도형과 측정,입체도형의 성질,m1_geo_volume,부피,procedure,high,official_dual_source,yes,2,m1_geo_solid_unit,m1_geo_solid_unit,m1_geo_surface_area; m1_mis_surface_area_volume,입체도형이 차지하는 공간의 크기를 구하는 계산 절차.,
18,중1(교육과정 학년군: 중1-3),도형과 측정,입체도형의 성질,m1_geo_convex_polyhedron_scope,볼록한 다면체 범위,property,high,official_single_source,yes,1,m1_geo_solid_unit,m1_geo_polyhedron,m1_geo_polyhedron; m1_geo_convex_polygon_scope,중학교 입체도형 성질에서 다면체는 볼록한 경우만 다룬다는 교육과정 범위 조건.,교육과정 교수·학습 유의사항에 근거한 범위 관리 노드다.
18,중1(교육과정 학년군: 중1-3),도형과 측정,입체도형의 성질,m1_geo_axis_of_rotation,회전축,term,high,official_dual_source,yes,3,m1_geo_solid_unit,m1_geo_line,m1_geo_solid_of_revolution,회전체를 만들 때 평면도형을 돌리는 기준이 되는 직선.,
18,중1(교육과정 학년군: 중1-3),도형과 측정,입체도형의 성질,m1_geo_frustum_cone,원뿔대,term,high,official_dual_source,yes,3,m1_geo_solid_unit,m1_geo_solid_of_revolution,m1_geo_frustum_pyramid,원뿔을 밑면과 평행한 평면으로 잘라 꼭짓점 쪽을 덜어 냈을 때 생기는 입체도형.,
18,중1(교육과정 학년군: 중1-3),도형과 측정,입체도형의 성질,m1_geo_frustum_pyramid,각뿔대,term,high,official_dual_source,yes,3,m1_geo_solid_unit,m1_geo_pyramid; m1_geo_parallel_lines,m1_geo_frustum_cone,각뿔을 밑면과 평행한 평면으로 잘라 꼭짓점 쪽을 덜어 냈을 때 생기는 입체도형.,
18,중1(교육과정 학년군: 중1-3),도형과 측정,입체도형의 성질,m1_geo_regular_polyhedron,정다면체,term,high,official_dual_source,yes,3,m1_geo_solid_unit,m1_geo_polyhedron; m1_geo_polygon,m1_geo_polyhedron,합동인 정다각형으로 둘러싸이고 각 꼭짓점에 모인 면의 개수가 같은 다면체.,
18,중1(교육과정 학년군: 중1-3),도형과 측정,입체도형의 성질,m1_geo_solid_edge,입체도형의 모서리,term,medium,official_dual_source,yes,4,m1_geo_solid_unit,m1_geo_line_segment; m1_geo_solid_face,m1_geo_solid_component_identification,입체도형에서 두 면이 만날 때 생기는 선분.,연구보고서 p.174와 p.181의 구성 요소 맥락을 보조 근거로 둔다. 교과서의 정확한 정의 문구는 추후 확인한다.
18,중1(교육과정 학년군: 중1-3),도형과 측정,입체도형의 성질,m1_geo_solid_face,입체도형의 면,term,medium,official_dual_source,yes,4,m1_geo_solid_unit,m1_geo_plane_properties_unit,m1_geo_solid_vertex; m1_geo_solid_component_identification,입체도형을 둘러싸는 평면도형 부분.,연구보고서 p.174와 p.181의 구성 요소 맥락을 보조 근거로 둔다. 교과서의 정확한 정의 문구는 추후 확인한다.
18,중1(교육과정 학년군: 중1-3),도형과 측정,입체도형의 성질,m1_geo_solid_vertex,입체도형의 꼭짓점,term,medium,official_dual_source,yes,4,m1_geo_solid_unit,m1_geo_point; m1_geo_solid_edge,m1_geo_solid_face; m1_geo_solid_component_identification,입체도형에서 여러 모서리가 만나는 점.,연구보고서 p.174와 p.181의 구성 요소 맥락을 보조 근거로 둔다. 교과서의 정확한 정의 문구는 추후 확인한다.
