rank,grade,domain,unit,concept_id,label_ko,concept_type,confidence,evidence_depth,needs_textbook_evidence,source_ref_count,parent_ids,prerequisite_ids,related_ids,short_definition,notes
10,중2(교육과정 학년군: 중1-3),도형과 측정,삼각형과 사각형의 성질,m1_mis_circumcenter_incenter,외심과 내심을 혼동하는 오류,misconception_risk,low,official_dual_source,yes,2,m1_geo_triangle_quadrilateral_unit,,m1_geo_circumcircle; m1_geo_incircle,"외심은 변의 수직이등분선과 외접원, 내심은 각의 이등분선과 내접원에 연결된다는 차이를 놓치는 위험.",공식 문서의 외심·내심 대비에서 설정한 오개념 위험 노드다. 교과서 문제나 학생 답안 근거로 보강해야 한다.
10,중2(교육과정 학년군: 중1-3),도형과 측정,삼각형과 사각형의 성질,m1_mis_isosceles_base_vertex_angle_confusion,이등변삼각형의 밑각과 꼭지각을 혼동하는 오류,misconception_risk,low,official_dual_source,yes,2,m1_geo_triangle_quadrilateral_unit,,m1_geo_isosceles_base_angles; m1_geo_isosceles_vertex_angle,이등변삼각형에서 두 밑각과 꼭지각의 위치 및 역할을 구별하지 못하는 위험.,"교과서 그림, 예제, 학생 답안 근거가 들어오기 전까지 낮은 신뢰도로 둔다."
10,중2(교육과정 학년군: 중1-3),도형과 측정,삼각형과 사각형의 성질,m1_mis_proof_observation,관찰 결과와 증명을 같은 수준의 근거로 보는 오류,misconception_risk,low,official_dual_source,yes,2,m1_geo_triangle_quadrilateral_unit,,m1_geo_isosceles_properties,관찰이나 실험으로 성질을 추측한 것과 논리적 증명을 구별하지 못하는 위험.,"교과서 예제, 학생 답안, 문제 해설에서 반복되는 오류 근거가 들어오면 세부 유형으로 나눈다."
10,중2(교육과정 학년군: 중1-3),도형과 측정,삼각형과 사각형의 성질,m1_mis_quadrilateral_inclusion_relation,사각형 포함 관계를 반대로 이해하는 오류,misconception_risk,low,official_dual_source,yes,2,m1_geo_triangle_quadrilateral_unit,,m1_geo_square_rectangle_rhombus_relation; m1_geo_quadrilateral_classification,"정사각형, 직사각형, 마름모, 평행사변형 사이의 포함 관계를 반대로 말하거나 일부 성질만으로 잘못 분류하는 위험.",교과서 분류 문제와 학생 답안 근거가 들어오기 전까지 낮은 신뢰도로 둔다.
10,중2(교육과정 학년군: 중1-3),도형과 측정,삼각형과 사각형의 성질,m1_geo_centroid,무게중심,core_concept,high,official_dual_source,yes,3,m1_geo_triangle_quadrilateral_unit; m1_geo_similarity_unit,m1_geo_median,m1_geo_centroid_from_parallel_ratio,삼각형의 세 중선이 만나는 점.,
10,중2(교육과정 학년군: 중1-3),도형과 측정,삼각형과 사각형의 성질,m1_geo_circumcenter,외심,core_concept,high,official_dual_source,yes,3,m1_geo_triangle_quadrilateral_unit,m1_geo_perpendicular_bisector,m1_geo_circumcircle; m1_mis_circumcenter_incenter,삼각형의 세 변의 수직이등분선이 만나는 점.,
10,중2(교육과정 학년군: 중1-3),도형과 측정,삼각형과 사각형의 성질,m1_geo_incenter,내심,core_concept,high,official_dual_source,yes,3,m1_geo_triangle_quadrilateral_unit,m1_geo_angle_bisector; m1_geo_triangle_congruence_conditions,m1_geo_incircle; m1_mis_circumcenter_incenter,삼각형의 세 내각의 이등분선이 만나는 점.,
10,중2(교육과정 학년군: 중1-3),도형과 측정,삼각형과 사각형의 성질,m1_geo_isosceles_triangle,이등변삼각형,core_concept,high,official_dual_source,yes,2,m1_geo_triangle_quadrilateral_unit,m1_geo_triangle_congruence_conditions,m1_geo_isosceles_properties,두 변의 길이가 같은 삼각형.,
10,중2(교육과정 학년군: 중1-3),도형과 측정,삼각형과 사각형의 성질,m1_geo_parallelogram,평행사변형,core_concept,high,official_dual_source,yes,2,m1_geo_quadrilateral,m1_geo_quadrilateral; m1_geo_parallel_lines,,두 쌍의 대변이 각각 평행한 사각형.,
10,중2(교육과정 학년군: 중1-3),도형과 측정,삼각형과 사각형의 성질,m1_geo_quadrilateral,사각형,core_concept,high,official_dual_source,yes,2,m1_geo_triangle_quadrilateral_unit,m1_geo_polygon,,네 개의 선분으로 둘러싸인 다각형.,
10,중2(교육과정 학년군: 중1-3),도형과 측정,삼각형과 사각형의 성질,m1_geo_rectangle,직사각형,core_concept,high,official_dual_source,yes,2,m1_geo_quadrilateral; m1_geo_parallelogram,m1_geo_parallelogram; m1_geo_perpendicular,,네 각이 모두 직각인 평행사변형.,
10,중2(교육과정 학년군: 중1-3),도형과 측정,삼각형과 사각형의 성질,m1_geo_rhombus,마름모,core_concept,high,official_dual_source,yes,2,m1_geo_quadrilateral; m1_geo_parallelogram,m1_geo_parallelogram; m1_geo_length,,네 변의 길이가 모두 같은 평행사변형.,
10,중2(교육과정 학년군: 중1-3),도형과 측정,삼각형과 사각형의 성질,m1_geo_square,정사각형,core_concept,high,official_dual_source,yes,2,m1_geo_quadrilateral; m1_geo_rectangle; m1_geo_rhombus,m1_geo_rectangle; m1_geo_rhombus,,네 변의 길이가 모두 같고 네 각이 모두 직각인 사각형.,
10,중2(교육과정 학년군: 중1-3),도형과 측정,삼각형과 사각형의 성질,m1_geo_trapezoid,사다리꼴,core_concept,medium,official_dual_source,yes,2,m1_geo_quadrilateral,m1_geo_quadrilateral; m1_geo_parallel_lines,,한 쌍의 대변이 평행한 사각형.,사다리꼴을 다루는 범위와 정의 방식은 교과서에 따라 확인이 필요해 medium으로 둔다.
10,중2(교육과정 학년군: 중1-3),도형과 측정,삼각형과 사각형의 성질,m1_geo_triangle_quadrilateral_unit,삼각형과 사각형의 성질,core_concept,high,official_dual_source,yes,5,m1_geo_domain,m1_geo_construction_congruence_unit,,"이등변삼각형, 삼각형의 외심과 내심, 사각형의 성질을 이해하고 정당화하는 단원.",
10,중2(교육과정 학년군: 중1-3),도형과 측정,삼각형과 사각형의 성질,m1_geo_isosceles_equal_sides,이등변삼각형의 두 같은 변,sub_concept,medium,official_dual_source,yes,2,m1_geo_isosceles_properties,m1_geo_isosceles_triangle; m1_geo_length,,이등변삼각형에서 길이가 서로 같은 두 변.,이등변삼각형의 정의와 성질을 분해한 미시 개념이다. 교과서 본문 용어 확인이 필요하다.
10,중2(교육과정 학년군: 중1-3),도형과 측정,삼각형과 사각형의 성질,m1_geo_construct_circumcenter,외심 찾기,procedure,high,official_dual_source,yes,3,m1_geo_circumcenter,m1_geo_perpendicular_bisector; m1_geo_circumcenter_perpendicular_bisectors,,삼각형의 변의 수직이등분선을 이용해 외심의 위치를 찾는 절차.,
10,중2(교육과정 학년군: 중1-3),도형과 측정,삼각형과 사각형의 성질,m1_geo_construct_incenter,내심 찾기,procedure,high,official_dual_source,yes,3,m1_geo_incenter,m1_geo_angle_bisector; m1_geo_incenter_angle_bisectors,,삼각형의 내각의 이등분선을 이용해 내심의 위치를 찾는 절차.,
10,중2(교육과정 학년군: 중1-3),도형과 측정,삼각형과 사각형의 성질,m1_geo_isosceles_property_proof,이등변삼각형 성질 정당화하기,procedure,high,official_dual_source,yes,3,m1_geo_isosceles_properties,m1_geo_isosceles_properties; m1_geo_triangle_congruence_conditions; m1_geo_proof,,삼각형의 합동 조건이나 이미 배운 성질을 근거로 이등변삼각형의 성질을 정당화하는 절차.,
10,중2(교육과정 학년군: 중1-3),도형과 측정,삼각형과 사각형의 성질,m1_geo_justification,정당화,procedure,high,official_dual_source,yes,2,m1_geo_triangle_quadrilateral_unit,m1_geo_basic_unit,m1_geo_proof; m1_mis_proof_observation,"관찰, 실험, 근거 설명, 유추, 증명 등을 통해 성질이 성립함을 설명하는 절차.",
10,중2(교육과정 학년군: 중1-3),도형과 측정,삼각형과 사각형의 성질,m1_geo_proof,증명,procedure,high,official_dual_source,yes,3,m1_geo_triangle_quadrilateral_unit,m1_geo_justification; m1_geo_triangle_congruence_conditions,m1_geo_isosceles_properties,이미 알고 있는 성질을 근거로 어떤 명제가 참임을 논리적으로 보이는 절차.,"교육과정은 증명의 필요성을 인식하게 하되 '가정', '결론' 용어는 다루지 않는다고 명시한다."
10,중2(교육과정 학년군: 중1-3),도형과 측정,삼각형과 사각형의 성질,m1_geo_quadrilateral_classification,사각형 분류하기,procedure,medium,official_dual_source,yes,3,m1_geo_quadrilateral_relationship,m1_geo_quadrilateral_relationship; m1_geo_parallelogram_opposite_sides_angles; m1_geo_parallelogram_diagonals_bisect; m1_geo_rectangle_diagonals_equal; m1_geo_rhombus_diagonals_perpendicular,m1_mis_quadrilateral_inclusion_relation,"변, 각, 대각선의 성질을 이용해 사각형의 종류와 포함 관계를 판단하는 절차.",교과서의 분류표나 판별 문제 근거가 들어오면 조건별 절차를 더 세분화할 수 있다.
10,중2(교육과정 학년군: 중1-3),도형과 측정,삼각형과 사각형의 성질,m1_geo_right_triangle_congruence_judgement,직각삼각형 합동 판별하기,procedure,medium,official_dual_source,yes,3,m1_geo_triangle_quadrilateral_unit,m1_geo_right_triangle_congruence_conditions,,두 직각삼각형에서 주어진 변과 각 정보를 보고 합동 조건을 적용해 합동 여부를 판단하는 절차.,교과서 예제와 문제 패턴 근거가 들어오면 판별 절차를 더 세분화할 수 있다.
10,중2(교육과정 학년군: 중1-3),도형과 측정,삼각형과 사각형의 성질,m1_geo_circumcenter_equal_vertex_distance,외심에서 세 꼭짓점까지의 거리,property,high,official_dual_source,yes,2,m1_geo_circumcenter,m1_geo_circumcenter; m1_geo_distance_between_two_points,m1_mis_circumcenter_incenter,삼각형의 외심에서 세 꼭짓점까지의 거리가 모두 같다는 성질.,
10,중2(교육과정 학년군: 중1-3),도형과 측정,삼각형과 사각형의 성질,m1_geo_circumcenter_perpendicular_bisectors,외심과 세 변의 수직이등분선,property,high,official_dual_source,yes,3,m1_geo_circumcenter,m1_geo_perpendicular_bisector,,삼각형의 외심이 세 변의 수직이등분선의 교점이라는 성질.,
10,중2(교육과정 학년군: 중1-3),도형과 측정,삼각형과 사각형의 성질,m1_geo_incenter_angle_bisectors,내심과 세 내각의 이등분선,property,high,official_dual_source,yes,3,m1_geo_incenter,m1_geo_angle_bisector,,삼각형의 내심이 세 내각의 이등분선의 교점이라는 성질.,
10,중2(교육과정 학년군: 중1-3),도형과 측정,삼각형과 사각형의 성질,m1_geo_incenter_equal_side_distance,내심에서 세 변까지의 거리,property,high,official_dual_source,yes,2,m1_geo_incenter,m1_geo_incenter; m1_geo_foot_of_perpendicular; m1_geo_distance_between_two_points,m1_mis_circumcenter_incenter,삼각형의 내심에서 세 변에 이르는 수선의 길이가 모두 같다는 성질.,
10,중2(교육과정 학년군: 중1-3),도형과 측정,삼각형과 사각형의 성질,m1_geo_isosceles_base_angles_equal,이등변삼각형의 두 밑각의 크기가 같음,property,high,official_dual_source,yes,3,m1_geo_isosceles_properties,m1_geo_isosceles_triangle; m1_geo_isosceles_base_angles,m1_geo_isosceles_property_proof,이등변삼각형에서 두 밑각의 크기가 서로 같다는 성질.,
10,중2(교육과정 학년군: 중1-3),도형과 측정,삼각형과 사각형의 성질,m1_geo_isosceles_properties,이등변삼각형의 성질,property,high,official_dual_source,yes,3,m1_geo_triangle_quadrilateral_unit,m1_geo_isosceles_triangle; m1_geo_triangle_congruence_conditions,m1_geo_proof,이등변삼각형의 두 밑각이 같고 꼭지각의 이등분선 등이 만드는 성질.,
10,중2(교육과정 학년군: 중1-3),도형과 측정,삼각형과 사각형의 성질,m1_geo_isosceles_vertex_angle_bisector_property,이등변삼각형의 꼭지각 이등분선 성질,property,medium,official_dual_source,yes,3,m1_geo_isosceles_properties,m1_geo_isosceles_vertex_angle; m1_geo_angle_bisector; m1_geo_perpendicular_bisector,,이등변삼각형에서 꼭지각의 이등분선이 밑변을 수직이등분하는 등으로 연결되는 성질.,교과서별 서술 차이가 있어 성질의 세부 진술은 본문 근거로 보강해야 한다.
10,중2(교육과정 학년군: 중1-3),도형과 측정,삼각형과 사각형의 성질,m1_geo_parallelogram_diagonals_bisect,평행사변형의 대각선이 서로를 이등분,property,high,official_dual_source,yes,2,m1_geo_parallelogram; m1_geo_quadrilateral_diagonal_properties,m1_geo_parallelogram; m1_geo_diagonal; m1_geo_midpoint,,평행사변형의 두 대각선이 서로의 중점을 지난다는 성질.,
10,중2(교육과정 학년군: 중1-3),도형과 측정,삼각형과 사각형의 성질,m1_geo_parallelogram_opposite_sides_angles,평행사변형의 마주 보는 변과 각,property,high,official_dual_source,yes,2,m1_geo_parallelogram,m1_geo_parallelogram; m1_geo_opposite_side; m1_geo_opposite_angle,,평행사변형에서 마주 보는 변의 길이와 마주 보는 각의 크기가 각각 같다는 성질.,
10,중2(교육과정 학년군: 중1-3),도형과 측정,삼각형과 사각형의 성질,m1_geo_quadrilateral_diagonal_properties,사각형의 대각선에 관한 성질,property,high,official_dual_source,yes,2,m1_geo_triangle_quadrilateral_unit,m1_geo_quadrilateral; m1_geo_diagonal,m1_geo_quadrilateral_relationship,"여러 사각형을 대각선의 길이, 교점, 서로 나누는 관계 등으로 설명하는 성질.",
10,중2(교육과정 학년군: 중1-3),도형과 측정,삼각형과 사각형의 성질,m1_geo_quadrilateral_relationship,여러 가지 사각형 사이의 관계,property,medium,official_dual_source,yes,2,m1_geo_triangle_quadrilateral_unit,m1_geo_quadrilateral; m1_geo_quadrilateral_diagonal_properties,m1_geo_proof,"평행사변형, 직사각형, 마름모, 정사각형 등 여러 사각형을 성질과 포함 관계로 연결하는 개념.",
10,중2(교육과정 학년군: 중1-3),도형과 측정,삼각형과 사각형의 성질,m1_geo_rectangle_diagonals_equal,직사각형의 대각선의 길이가 같음,property,high,official_dual_source,yes,2,m1_geo_rectangle; m1_geo_quadrilateral_diagonal_properties,m1_geo_rectangle; m1_geo_diagonal; m1_geo_length,,직사각형의 두 대각선의 길이가 서로 같다는 성질.,
10,중2(교육과정 학년군: 중1-3),도형과 측정,삼각형과 사각형의 성질,m1_geo_rhombus_diagonals_perpendicular,마름모의 대각선이 서로 수직,property,high,official_dual_source,yes,2,m1_geo_rhombus; m1_geo_quadrilateral_diagonal_properties,m1_geo_rhombus; m1_geo_diagonal; m1_geo_perpendicular,,마름모의 두 대각선이 서로 수직으로 만난다는 성질.,
10,중2(교육과정 학년군: 중1-3),도형과 측정,삼각형과 사각형의 성질,m1_geo_right_triangle_congruence_conditions,직각삼각형의 합동 조건,property,medium,official_dual_source,yes,3,m1_geo_triangle_quadrilateral_unit,m1_geo_right_triangle; m1_geo_triangle_congruence_conditions,,직각삼각형에서 빗변과 한 변 또는 빗변과 한 예각 등으로 합동을 판단하는 조건.,공식 성취기준의 삼각형 성질 정당화 흐름에 속하는 교과서형 미시 개념이다. 교과서 원문 확인 전까지 medium으로 둔다.
10,중2(교육과정 학년군: 중1-3),도형과 측정,삼각형과 사각형의 성질,m1_geo_square_rectangle_rhombus_relation,정사각형과 직사각형·마름모의 관계,property,medium,official_dual_source,yes,2,m1_geo_quadrilateral_relationship,m1_geo_square; m1_geo_rectangle; m1_geo_rhombus,m1_mis_quadrilateral_inclusion_relation,정사각형이 직사각형의 성질과 마름모의 성질을 함께 가진다는 포함 관계.,사각형 포함 관계는 교과서 도식과 표현 차이를 alias와 source_refs로 보강해야 한다.
