rank,grade,domain,unit,concept_id,label_ko,concept_type,confidence,evidence_depth,needs_textbook_evidence,source_ref_count,parent_ids,prerequisite_ids,related_ids,short_definition,notes
4,중3(교육과정 학년군: 중1-3),변화와 관계,이차함수와 그 그래프,m1_mis_axis_vertex,포물선의 축과 꼭짓점을 혼동하는 오류,misconception_risk,low,official_dual_source,yes,3,m1_quad_func_unit,,m1_quad_func_axis; m1_quad_func_vertex,축은 직선이고 꼭짓점은 점이라는 차이를 놓쳐 그래프의 성질을 잘못 설명하는 위험.,
4,중3(교육과정 학년군: 중1-3),변화와 관계,이차함수와 그 그래프,m1_mis_max_min_scope,최댓값·최솟값의 범위를 임의로 확장하는 오류,misconception_risk,low,official_single_source,yes,1,m1_quad_func_unit,,m1_quad_func_maximum; m1_quad_func_minimum,교육과정에서 x의 범위가 실수 전체인 경우만 다룬다는 제한을 놓치고 임의의 구간 문제까지 같은 방식으로 일반화하는 위험.,
4,중3(교육과정 학년군: 중1-3),변화와 관계,이차함수와 그 그래프,m1_mis_quadratic_function_equation,이차함수와 이차방정식을 혼동하는 오류,misconception_risk,low,official_dual_source,yes,4,m1_quad_func_unit,,m1_quad_func_quadratic_function; m1_quad_eq_quadratic_equation,대응 관계를 나타내는 이차함수와 해를 찾는 이차방정식의 목적을 구별하지 못하는 위험.,
4,중3(교육과정 학년군: 중1-3),변화와 관계,이차함수와 그 그래프,m1_quad_func_quadratic_function,이차함수,core_concept,high,official_dual_source,yes,4,m1_quad_func_unit,m1_func_function; m1_factor_quadratic_expression,m1_quad_func_formula; m1_quad_func_graph; m1_quad_func_identifying_quadratic_function; m1_quad_func_situation_to_formula; m1_mis_quadratic_function_equation,두 양 사이의 대응 관계가 이차식으로 나타나는 함수.,
4,중3(교육과정 학년군: 중1-3),변화와 관계,이차함수와 그 그래프,m1_quad_func_unit,이차함수와 그 그래프,core_concept,high,official_dual_source,yes,6,,m1_func_unit; m1_quad_eq_unit; m1_coord_graph_unit,,"이차함수의 개념을 이해하고, 그 그래프를 그리며 성질을 설명하는 단원.",
4,중3(교육과정 학년군: 중1-3),변화와 관계,이차함수와 그 그래프,m1_quad_func_axis_equation,축의 방정식,representation,medium,official_dual_source,yes,4,m1_quad_func_graph_properties,m1_quad_func_vertex_form; m1_quad_func_axis,m1_quad_func_axis; m1_quad_func_vertex_coordinates; m1_quad_func_vertex_form_graph_reading,포물선의 축을 x=p와 같은 방정식 형태로 나타낸 표현.,
4,중3(교육과정 학년군: 중1-3),변화와 관계,이차함수와 그 그래프,m1_quad_func_formula,이차함수의 식,representation,high,official_dual_source,yes,4,m1_quad_func_unit,m1_quad_func_quadratic_function; m1_factor_quadratic_expression,m1_quad_func_y_fx; m1_quad_func_situation_to_formula,이차함수를 문자와 기호로 나타낸 식 표현.,
4,중3(교육과정 학년군: 중1-3),변화와 관계,이차함수와 그 그래프,m1_quad_func_general_form,y=ax^2+bx+c 꼴,representation,medium,official_single_source,yes,2,m1_quad_func_formula,m1_quad_func_formula; m1_factor_quadratic_expression,m1_quad_func_vertex_form; m1_quad_func_graph_properties,성취수준 A에서 그래프와 성질 설명 대상으로 제시되는 이차함수 식 표현.,
4,중3(교육과정 학년군: 중1-3),변화와 관계,이차함수와 그 그래프,m1_quad_func_graph,이차함수의 그래프,representation,high,official_dual_source,yes,4,m1_quad_func_unit,m1_coord_coordinate_plane; m1_graph_graph; m1_quad_func_quadratic_function,m1_quad_func_parabola; m1_quad_func_value_table; m1_quad_func_graph_properties; m1_quad_func_graph_drawing,이차함수의 대응 관계를 좌표평면 위에 나타낸 그래프.,
4,중3(교육과정 학년군: 중1-3),변화와 관계,이차함수와 그 그래프,m1_quad_func_shifted_square_form,y=a(x-p)^2 꼴,representation,medium,official_single_source,yes,2,m1_quad_func_formula,m1_quad_func_y_ax2_form; m1_func_parallel_translation,m1_quad_func_vertex_form; m1_quad_func_axis_equation; m1_quad_func_vertex_coordinates,y=ax^2 꼴에서 x축 방향 평행이동을 반영한 이차함수 식 표현.,
4,중3(교육과정 학년군: 중1-3),변화와 관계,이차함수와 그 그래프,m1_quad_func_value_table,이차함수의 값의 표,representation,medium,official_single_source,yes,2,m1_quad_func_graph_drawing,m1_func_value; m1_quad_func_y_fx,m1_quad_func_graph; m1_quad_func_y_ax2_graph,x의 값에 따른 이차함수의 함숫값을 정리하여 그래프 그리기에 쓰는 표.,
4,중3(교육과정 학년군: 중1-3),변화와 관계,이차함수와 그 그래프,m1_quad_func_vertex_coordinates,꼭짓점 좌표,representation,medium,official_dual_source,yes,4,m1_quad_func_graph_properties,m1_quad_func_vertex_form; m1_coord_coordinate,m1_quad_func_vertex; m1_quad_func_axis_equation; m1_quad_func_vertex_form_graph_reading,포물선의 꼭짓점을 좌표평면의 순서쌍으로 나타낸 표현.,
4,중3(교육과정 학년군: 중1-3),변화와 관계,이차함수와 그 그래프,m1_quad_func_vertex_form,y=a(x-p)^2+q 꼴,representation,medium,official_single_source,yes,2,m1_quad_func_formula,m1_quad_func_formula; m1_func_parallel_translation,m1_quad_func_shifted_square_form; m1_quad_func_vertical_shift_form; m1_quad_func_vertex; m1_quad_func_axis; m1_quad_func_vertex_coordinates; m1_quad_func_axis_equation; m1_quad_func_general_form,포물선의 꼭짓점과 평행이동을 읽기 쉬운 이차함수 식 표현.,
4,중3(교육과정 학년군: 중1-3),변화와 관계,이차함수와 그 그래프,m1_quad_func_vertical_shift_form,y=ax^2+q 꼴,representation,medium,official_single_source,yes,2,m1_quad_func_formula,m1_quad_func_y_ax2_form; m1_func_parallel_translation,m1_quad_func_vertex_form; m1_quad_func_axis_equation; m1_quad_func_vertex_coordinates,y=ax^2 꼴에서 y축 방향 평행이동을 반영한 이차함수 식 표현.,
4,중3(교육과정 학년군: 중1-3),변화와 관계,이차함수와 그 그래프,m1_quad_func_y_ax2_form,y=ax^2 꼴,representation,medium,official_single_source,yes,2,m1_quad_func_formula,m1_quad_func_formula,m1_quad_func_y_ax2_graph; m1_quad_func_shifted_square_form; m1_quad_func_vertical_shift_form; m1_quad_func_vertex_form,이차함수 그래프 학습의 기본 사례가 되는 y=ax^2 형태의 식.,
4,중3(교육과정 학년군: 중1-3),변화와 관계,이차함수와 그 그래프,m1_quad_func_y_ax2_graph,y=ax^2 그래프,representation,medium,official_single_source,yes,2,m1_quad_func_graph,m1_quad_func_y_ax2_form; m1_quad_func_graph,m1_quad_func_y_ax2_form; m1_quad_func_value_table; m1_quad_func_graph_drawing,성취수준에서 가장 기초적으로 다루는 이차함수 그래프 꼴.,
