rank,grade,domain,unit,concept_id,label_ko,concept_type,confidence,evidence_depth,needs_textbook_evidence,source_ref_count,parent_ids,prerequisite_ids,related_ids,short_definition,notes
19,중2(교육과정 학년군: 중1-3),도형과 측정,도형의 닮음,m1_geo_similarity_ratio_order,닮음비의 순서,sub_concept,low,official_dual_source,yes,2,m1_geo_similarity_ratio,m1_geo_correspondence,m1_mis_similarity_ratio_reversal,두 닮은 도형 중 어느 도형의 변 길이를 먼저 놓는지에 따라 달라지는 닮음비의 방향.,공식 성취기준의 닮음비 구하기에서 추론한 세부 주의점이다. 교과서 예제 근거 확인 전까지 낮은 신뢰도로 둔다.
19,중2(교육과정 학년군: 중1-3),도형과 측정,도형의 닮음,m1_mis_congruence_similarity,합동과 닮음을 같은 관계로 보는 오류,misconception_risk,low,official_dual_source,yes,4,m1_geo_similarity_unit,,m1_geo_congruence; m1_geo_similarity,합동은 크기까지 같고 닮음은 대응하는 길이의 비가 일정하다는 차이를 놓치는 위험.,
19,중2(교육과정 학년군: 중1-3),도형과 측정,도형의 닮음,m1_mis_similarity_ratio_noncorresponding_sides,대응하지 않는 변끼리 닮음비를 세우는 오류,misconception_risk,low,official_dual_source,yes,2,m1_geo_similarity_unit,,m1_geo_corresponding_sides_in_similarity; m1_geo_similarity_ratio,닮음비를 구할 때 서로 대응하지 않는 변의 길이를 짝지어 비를 세우는 위험.,도형의 대응과 닮음비 계산에서 추론한 오개념 위험이다. 교과서 예제·문항 근거 확인 전까지 낮은 신뢰도로 둔다.
19,중2(교육과정 학년군: 중1-3),도형과 측정,도형의 닮음,m1_mis_similarity_ratio_reversal,닮음비의 순서를 거꾸로 놓는 오류,misconception_risk,low,official_dual_source,yes,2,m1_geo_similarity_unit,,m1_geo_similarity_ratio_order; m1_geo_similarity_ratio,어느 도형을 기준으로 한 비인지 확인하지 않고 닮음비의 순서를 뒤집어 쓰는 위험.,교과서의 반복 문제 또는 학생 답안 근거가 들어오기 전까지 낮은 신뢰도로 둔다.
19,중2(교육과정 학년군: 중1-3),도형과 측정,도형의 닮음,m1_geo_similar_figures,닮은 도형,core_concept,high,official_dual_source,yes,2,m1_geo_similarity_unit,m1_geo_similarity,m1_geo_similarity_ratio; m1_geo_correspondence,서로 닮음 관계에 있는 두 도형.,
19,중2(교육과정 학년군: 중1-3),도형과 측정,도형의 닮음,m1_geo_similarity,닮음,core_concept,high,official_dual_source,yes,3,m1_geo_similarity_unit,m1_geo_congruence; m1_geo_correspondence,m1_geo_similarity_ratio; m1_mis_congruence_similarity,모양은 같고 크기만 다를 수 있는 도형 사이의 관계.,
19,중2(교육과정 학년군: 중1-3),도형과 측정,도형의 닮음,m1_geo_similarity_unit,도형의 닮음,core_concept,high,official_dual_source,yes,4,m1_geo_domain,m1_geo_triangle_quadrilateral_unit,m1_geo_pythagorean_unit,"닮음의 뜻, 닮은 도형의 성질, 닮음비, 삼각형의 닮음 조건과 평행선 사이의 선분의 길이의 비를 다루는 단원.",
19,중2(교육과정 학년군: 중1-3),도형과 측정,도형의 닮음,m1_geo_centroid_from_parallel_ratio,평행선과 선분의 비로 무게중심 찾기,procedure,high,official_dual_source,yes,2,m1_geo_similarity_unit,m1_geo_parallel_segment_ratio; m1_geo_centroid; m1_geo_centroid_two_to_one_ratio,m1_geo_median,평행선 사이의 선분의 길이의 비를 이용해 삼각형의 무게중심 성질을 설명하거나 찾는 절차.,
19,중2(교육과정 학년군: 중1-3),도형과 측정,도형의 닮음,m1_geo_centroid_location_by_median_ratio,중선 위 2:1 비로 무게중심 위치 찾기,procedure,medium,official_dual_source,yes,2,m1_geo_centroid_from_parallel_ratio,m1_geo_median; m1_geo_centroid_two_to_one_ratio,,중선 위에서 꼭짓점 쪽과 변 쪽의 길이 비가 2:1이 되도록 무게중심의 위치를 찾는 절차.,
19,중2(교육과정 학년군: 중1-3),도형과 측정,도형의 닮음,m1_geo_parallel_segment_ratio_equation_setup,평행선 선분비 식 세우기,procedure,medium,official_dual_source,yes,2,m1_geo_similarity_unit,m1_geo_parallel_segment_ratio; m1_geo_similarity_ratio,,평행선 사이의 대응 선분 길이를 찾아 비례식을 세우는 절차.,
19,중2(교육과정 학년군: 중1-3),도형과 측정,도형의 닮음,m1_geo_similarity_condition_selection,삼각형 닮음 조건 선택하기,procedure,medium,official_dual_source,yes,2,m1_geo_similarity_unit,m1_geo_triangle_similarity_conditions,,"주어진 각과 변의 정보에 맞추어 AA, SAS, SSS 닮음 조건 중 알맞은 조건을 선택하는 절차.",
19,중2(교육과정 학년군: 중1-3),도형과 측정,도형의 닮음,m1_geo_similarity_judgement,삼각형의 닮음 판별,procedure,high,official_dual_source,yes,2,m1_geo_similarity_unit,m1_geo_triangle_similarity_conditions; m1_geo_similarity_condition_selection,m1_geo_parallel_segment_ratio,삼각형의 닮음 조건을 이용해 두 삼각형이 닮음인지 판단하는 절차.,
19,중2(교육과정 학년군: 중1-3),도형과 측정,도형의 닮음,m1_geo_similarity_ratio_calculation,닮음비 구하기,procedure,high,official_dual_source,yes,2,m1_geo_similarity_unit,m1_geo_similarity_ratio; m1_geo_corresponding_sides_in_similarity,m1_geo_similarity_ratio_order,닮은 두 도형의 대응변 길이를 비교하여 닮음비를 구하는 절차.,
19,중2(교육과정 학년군: 중1-3),도형과 측정,도형의 닮음,m1_geo_unknown_corresponding_side_from_similarity_ratio,닮음비로 대응변 길이 구하기,procedure,medium,official_dual_source,yes,2,m1_geo_similarity_unit,m1_geo_similarity_ratio_calculation; m1_geo_similar_corresponding_sides_proportional,,닮음비와 한 도형의 변 길이를 이용하여 다른 도형의 대응변 길이를 구하는 절차.,
19,중2(교육과정 학년군: 중1-3),도형과 측정,도형의 닮음,m1_geo_centroid_median_concurrency,세 중선은 한 점에서 만남,property,medium,official_dual_source,yes,3,m1_geo_centroid,m1_geo_median,,삼각형의 세 중선이 한 점에서 만나며 그 점이 무게중심이 된다는 성질.,
