rank,unit,edge_id,source_id,source_label_ko,source_unit,target_id,target_label_ko,target_unit,relationship_type,edge_scope,confidence,evidence_depth,needs_textbook_evidence,source_ref_count,notes
21,일차부등식,m1_ineq_unit__contains__m1_mis_ineq_negative,m1_ineq_unit,일차부등식,일차부등식,m1_mis_ineq_negative,음수를 곱하거나 나눌 때 부등호 방향을 바꾸지 않는 오류,일차부등식,contains,intra_unit,low,official_dual_source,yes,2,
21,일차부등식,m1_ineq_unit__contains__m1_mis_ineq_solution_single_value,m1_ineq_unit,일차부등식,일차부등식,m1_mis_ineq_solution_single_value,부등식의 해를 한 값으로만 이해하는 오류,일차부등식,contains,intra_unit,low,official_dual_source,yes,2,
21,일차부등식,m1_ineq_properties__prerequisite_for__m1_mis_ineq_negative,m1_ineq_properties,부등식의 성질,일차부등식,m1_mis_ineq_negative,음수를 곱하거나 나눌 때 부등호 방향을 바꾸지 않는 오류,일차부등식,prerequisite_for,intra_unit,low,official_dual_source,yes,2,
21,일차부등식,m1_ineq_solution__prerequisite_for__m1_mis_ineq_solution_single_value,m1_ineq_solution,부등식의 해,일차부등식,m1_mis_ineq_solution_single_value,부등식의 해를 한 값으로만 이해하는 오류,일차부등식,prerequisite_for,intra_unit,low,official_dual_source,yes,2,
21,일차부등식,m1_mis_ineq_negative__often_confused_with__m1_ineq_properties,m1_mis_ineq_negative,음수를 곱하거나 나눌 때 부등호 방향을 바꾸지 않는 오류,일차부등식,m1_ineq_properties,부등식의 성질,일차부등식,often_confused_with,intra_unit,low,official_dual_source,yes,2,
21,일차부등식,m1_mis_ineq_negative__often_confused_with__m1_ineq_solving_linear_inequality,m1_mis_ineq_negative,음수를 곱하거나 나눌 때 부등호 방향을 바꾸지 않는 오류,일차부등식,m1_ineq_solving_linear_inequality,일차부등식 풀기,일차부등식,often_confused_with,intra_unit,low,official_dual_source,yes,2,
21,일차부등식,m1_mis_ineq_solution_single_value__often_confused_with__m1_ineq_inequality,m1_mis_ineq_solution_single_value,부등식의 해를 한 값으로만 이해하는 오류,일차부등식,m1_ineq_inequality,부등식,일차부등식,often_confused_with,intra_unit,low,official_dual_source,yes,2,related_ids에서 확인된 오개념 위험 연결을 낮은 신뢰도 edge로 보강. 교과서 근거 확인 후 유지 또는 조정.
21,일차부등식,m1_mis_ineq_solution_single_value__often_confused_with__m1_ineq_solution,m1_mis_ineq_solution_single_value,부등식의 해를 한 값으로만 이해하는 오류,일차부등식,m1_ineq_solution,부등식의 해,일차부등식,often_confused_with,intra_unit,low,official_dual_source,yes,2,
21,일차부등식,m1_mis_ineq_solution_single_value__often_confused_with__m1_ineq_solution_check,m1_mis_ineq_solution_single_value,부등식의 해를 한 값으로만 이해하는 오류,일차부등식,m1_ineq_solution_check,부등식 해의 확인,일차부등식,often_confused_with,intra_unit,low,official_dual_source,yes,2,related_ids에서 확인된 오개념 위험 연결을 낮은 신뢰도 edge로 보강. 교과서 근거 확인 후 유지 또는 조정.
21,일차부등식,m1_eq_solution__prerequisite_for__m1_mis_ineq_solution_single_value,m1_eq_solution,해,일차방정식,m1_mis_ineq_solution_single_value,부등식의 해를 한 값으로만 이해하는 오류,일차부등식,prerequisite_for,cross_unit,low,official_dual_source,yes,2,
21,일차부등식,m1_mis_ineq_solution_single_value__often_confused_with__m1_eq_solution,m1_mis_ineq_solution_single_value,부등식의 해를 한 값으로만 이해하는 오류,일차부등식,m1_eq_solution,해,일차방정식,often_confused_with,cross_unit,low,official_dual_source,yes,2,
21,일차부등식,m1_ineq_inequality__contains__m1_ineq_linear_inequality,m1_ineq_inequality,부등식,일차부등식,m1_ineq_linear_inequality,일차부등식,일차부등식,contains,intra_unit,high,official_dual_source,yes,3,
21,일차부등식,m1_ineq_inequality__contains__m1_ineq_solution,m1_ineq_inequality,부등식,일차부등식,m1_ineq_solution,부등식의 해,일차부등식,contains,intra_unit,high,official_dual_source,yes,2,
21,일차부등식,m1_ineq_unit__contains__m1_ineq_compare_equality_properties,m1_ineq_unit,일차부등식,일차부등식,m1_ineq_compare_equality_properties,등식의 성질과 부등식의 성질 비교,일차부등식,contains,intra_unit,high,official_dual_source,yes,2,
21,일차부등식,m1_ineq_unit__contains__m1_ineq_inequality,m1_ineq_unit,일차부등식,일차부등식,m1_ineq_inequality,부등식,일차부등식,contains,intra_unit,high,official_dual_source,yes,3,
21,일차부등식,m1_ineq_unit__contains__m1_ineq_linear_inequality,m1_ineq_unit,일차부등식,일차부등식,m1_ineq_linear_inequality,일차부등식,일차부등식,contains,intra_unit,high,official_dual_source,yes,3,
21,일차부등식,m1_ineq_unit__contains__m1_ineq_modeling_linear_inequality,m1_ineq_unit,일차부등식,일차부등식,m1_ineq_modeling_linear_inequality,일차부등식 세우기,일차부등식,contains,intra_unit,high,official_dual_source,yes,2,
21,일차부등식,m1_ineq_unit__contains__m1_ineq_properties,m1_ineq_unit,일차부등식,일차부등식,m1_ineq_properties,부등식의 성질,일차부등식,contains,intra_unit,high,official_dual_source,yes,3,
21,일차부등식,m1_ineq_unit__contains__m1_ineq_solution,m1_ineq_unit,일차부등식,일차부등식,m1_ineq_solution,부등식의 해,일차부등식,contains,intra_unit,high,official_dual_source,yes,2,
21,일차부등식,m1_ineq_unit__contains__m1_ineq_solution_check,m1_ineq_unit,일차부등식,일차부등식,m1_ineq_solution_check,부등식 해의 확인,일차부등식,contains,intra_unit,high,official_dual_source,yes,3,
21,일차부등식,m1_ineq_unit__contains__m1_ineq_solving_linear_inequality,m1_ineq_unit,일차부등식,일차부등식,m1_ineq_solving_linear_inequality,일차부등식 풀기,일차부등식,contains,intra_unit,high,official_dual_source,yes,3,
21,일차부등식,m1_ineq_inequality__prerequisite_for__m1_ineq_linear_inequality,m1_ineq_inequality,부등식,일차부등식,m1_ineq_linear_inequality,일차부등식,일차부등식,prerequisite_for,intra_unit,high,official_dual_source,yes,3,
21,일차부등식,m1_ineq_inequality__prerequisite_for__m1_ineq_properties,m1_ineq_inequality,부등식,일차부등식,m1_ineq_properties,부등식의 성질,일차부등식,prerequisite_for,intra_unit,high,official_dual_source,yes,3,
21,일차부등식,m1_ineq_inequality__prerequisite_for__m1_ineq_solution,m1_ineq_inequality,부등식,일차부등식,m1_ineq_solution,부등식의 해,일차부등식,prerequisite_for,intra_unit,high,official_dual_source,yes,2,
21,일차부등식,m1_ineq_linear_inequality__prerequisite_for__m1_ineq_modeling_linear_inequality,m1_ineq_linear_inequality,일차부등식,일차부등식,m1_ineq_modeling_linear_inequality,일차부등식 세우기,일차부등식,prerequisite_for,intra_unit,high,official_dual_source,yes,2,
21,일차부등식,m1_ineq_linear_inequality__prerequisite_for__m1_ineq_solving_linear_inequality,m1_ineq_linear_inequality,일차부등식,일차부등식,m1_ineq_solving_linear_inequality,일차부등식 풀기,일차부등식,prerequisite_for,intra_unit,high,official_dual_source,yes,3,
21,일차부등식,m1_ineq_properties__prerequisite_for__m1_ineq_compare_equality_properties,m1_ineq_properties,부등식의 성질,일차부등식,m1_ineq_compare_equality_properties,등식의 성질과 부등식의 성질 비교,일차부등식,prerequisite_for,intra_unit,high,official_dual_source,yes,2,
21,일차부등식,m1_ineq_properties__prerequisite_for__m1_ineq_solving_linear_inequality,m1_ineq_properties,부등식의 성질,일차부등식,m1_ineq_solving_linear_inequality,일차부등식 풀기,일차부등식,prerequisite_for,intra_unit,high,official_dual_source,yes,3,
21,일차부등식,m1_ineq_solution__prerequisite_for__m1_ineq_solution_check,m1_ineq_solution,부등식의 해,일차부등식,m1_ineq_solution_check,부등식 해의 확인,일차부등식,prerequisite_for,intra_unit,high,official_dual_source,yes,3,
21,일차부등식,m1_ineq_modeling_linear_inequality__represented_by__m1_ineq_linear_inequality,m1_ineq_modeling_linear_inequality,일차부등식 세우기,일차부등식,m1_ineq_linear_inequality,일차부등식,일차부등식,represented_by,intra_unit,high,official_dual_source,yes,2,
21,일차부등식,m1_ineq_linear_inequality__used_in__m1_ineq_solving_linear_inequality,m1_ineq_linear_inequality,일차부등식,일차부등식,m1_ineq_solving_linear_inequality,일차부등식 풀기,일차부등식,used_in,intra_unit,high,official_dual_source,yes,2,
21,일차부등식,m1_ineq_modeling_linear_inequality__used_in__m1_ineq_solving_linear_inequality,m1_ineq_modeling_linear_inequality,일차부등식 세우기,일차부등식,m1_ineq_solving_linear_inequality,일차부등식 풀기,일차부등식,used_in,intra_unit,medium,official_dual_source,yes,2,Modeling with a linear inequality leads into solving the represented inequality.
21,일차부등식,m1_ineq_properties__used_in__m1_ineq_compare_equality_properties,m1_ineq_properties,부등식의 성질,일차부등식,m1_ineq_compare_equality_properties,등식의 성질과 부등식의 성질 비교,일차부등식,used_in,intra_unit,high,official_dual_source,yes,2,
21,일차부등식,m1_ineq_properties__used_in__m1_ineq_solving_linear_inequality,m1_ineq_properties,부등식의 성질,일차부등식,m1_ineq_solving_linear_inequality,일차부등식 풀기,일차부등식,used_in,intra_unit,high,official_dual_source,yes,3,
21,일차부등식,m1_ineq_solution_check__used_in__m1_ineq_modeling_linear_inequality,m1_ineq_solution_check,부등식 해의 확인,일차부등식,m1_ineq_modeling_linear_inequality,일차부등식 세우기,일차부등식,used_in,intra_unit,medium,official_dual_source,yes,2,Checking an inequality solution is used to confirm modeled linear-inequality answers.
21,일차부등식,m1_ineq_solving_linear_inequality__used_in__m1_ineq_solution_check,m1_ineq_solving_linear_inequality,일차부등식 풀기,일차부등식,m1_ineq_solution_check,부등식 해의 확인,일차부등식,used_in,intra_unit,high,official_dual_source,yes,2,
21,일차부등식,m1_calc_unit__prerequisite_for__m1_ineq_solving_linear_inequality,m1_calc_unit,식의 계산,식의 계산,m1_ineq_solving_linear_inequality,일차부등식 풀기,일차부등식,prerequisite_for,cross_unit,high,official_dual_source,yes,3,
21,일차부등식,m1_calc_unit__prerequisite_for__m1_ineq_unit,m1_calc_unit,식의 계산,식의 계산,m1_ineq_unit,일차부등식,일차부등식,prerequisite_for,cross_unit,high,official_dual_source,yes,4,
21,일차부등식,m1_eq_equality_properties__prerequisite_for__m1_ineq_compare_equality_properties,m1_eq_equality_properties,등식의 성질,일차방정식,m1_ineq_compare_equality_properties,등식의 성질과 부등식의 성질 비교,일차부등식,prerequisite_for,cross_unit,high,official_dual_source,yes,2,
21,일차부등식,m1_eq_equality_properties__prerequisite_for__m1_ineq_properties,m1_eq_equality_properties,등식의 성질,일차방정식,m1_ineq_properties,부등식의 성질,일차부등식,prerequisite_for,cross_unit,high,official_dual_source,yes,2,
21,일차부등식,m1_eq_unit__prerequisite_for__m1_ineq_unit,m1_eq_unit,일차방정식,일차방정식,m1_ineq_unit,일차부등식,일차부등식,prerequisite_for,cross_unit,high,official_dual_source,yes,5,
21,일차부등식,m1_expr_linear_expression__prerequisite_for__m1_ineq_linear_inequality,m1_expr_linear_expression,일차식,문자의 사용과 식,m1_ineq_linear_inequality,일차부등식,일차부등식,prerequisite_for,cross_unit,high,official_dual_source,yes,3,
21,일차부등식,m1_expr_literal_expression__prerequisite_for__m1_ineq_modeling_linear_inequality,m1_expr_literal_expression,문자를 사용한 식,문자의 사용과 식,m1_ineq_modeling_linear_inequality,일차부등식 세우기,일차부등식,prerequisite_for,cross_unit,high,official_dual_source,yes,2,
21,일차부등식,m1_expr_substitution__prerequisite_for__m1_ineq_solution,m1_expr_substitution,대입,문자의 사용과 식,m1_ineq_solution,부등식의 해,일차부등식,prerequisite_for,cross_unit,high,official_dual_source,yes,2,
21,일차부등식,m1_expr_substitution__prerequisite_for__m1_ineq_solution_check,m1_expr_substitution,대입,문자의 사용과 식,m1_ineq_solution_check,부등식 해의 확인,일차부등식,prerequisite_for,cross_unit,high,official_dual_source,yes,3,
21,일차부등식,m1_repr_expression__prerequisite_for__m1_ineq_inequality,m1_repr_expression,식,좌표평면과 그래프,m1_ineq_inequality,부등식,일차부등식,prerequisite_for,cross_unit,high,official_dual_source,yes,3,
