rank,grade,domain,unit,concept_id,label_ko,concept_type,confidence,evidence_depth,needs_textbook_evidence,source_ref_count,parent_ids,prerequisite_ids,related_ids,short_definition,notes
3,중2(교육과정 학년군: 중1-3),자료와 가능성,경우의 수와 확률,m1_data_event_not_occur_cases_count,사건이 일어나지 않는 경우의 수,sub_concept,low,official_dual_source,yes,2,m1_data_probability_basic_properties,m1_data_event; m1_data_total_cases; m1_data_event_cases_count,m1_data_complement_probability,전체 경우 중 주어진 사건에 해당하지 않는 경우의 수.,"보수 사건 용어는 현 공식 근거에서 직접 확인되지 않아 낮은 신뢰도로 두고, '사건이 일어나지 않는 경우'라는 해석 노드로 보존한다."
3,중2(교육과정 학년군: 중1-3),자료와 가능성,경우의 수와 확률,m1_data_one_probability_event,확률이 1인 사건,sub_concept,low,official_dual_source,yes,2,m1_data_probability_basic_properties,m1_data_probability_range_0_1; m1_data_event,m1_data_zero_probability_event,"확률값이 1인 사건으로, 반드시 일어나는 경우를 나타낸다.",확률의 기본 성질에서 분리한 끝값 해석 concept이다. 교과서 본문 표현 확인 전까지 낮은 신뢰도로 둔다.
3,중2(교육과정 학년군: 중1-3),자료와 가능성,경우의 수와 확률,m1_data_probability_value,확률값,sub_concept,low,official_dual_source,yes,2,m1_data_probability,m1_data_probability; m1_num_rational_number,,사건에 대응되는 확률의 수값.,공식 문서의 '가능성을 수로 나타낸 값' 맥락에서 분리한 미시 concept이다. 교과서 용어 확인 전까지 낮은 신뢰도로 둔다.
3,중2(교육과정 학년군: 중1-3),자료와 가능성,경우의 수와 확률,m1_data_zero_probability_event,확률이 0인 사건,sub_concept,low,official_dual_source,yes,2,m1_data_probability_basic_properties,m1_data_probability_range_0_1; m1_data_event,m1_data_one_probability_event,"확률값이 0인 사건으로, 일어날 가능성이 없는 경우를 나타낸다.",확률의 기본 성질에서 분리한 끝값 해석 concept이다. 교과서 본문 표현 확인 전까지 낮은 신뢰도로 둔다.
3,중2(교육과정 학년군: 중1-3),자료와 가능성,경우의 수와 확률,m1_data_counting_table_tree_representation,표/수형도로 경우의 수 나타내기,representation,low,official_single_source,yes,2,m1_data_counting_cases,m1_data_all_outcomes_listing,m1_data_all_outcomes_listing,가능한 경우를 표나 가지 모양 그림으로 정리해 빠짐없이 세도록 돕는 표현 방식.,"표와 수형도는 교과서 본문에서 자주 분리될 수 있는 표현이므로, 현재 공식 문서 근거만으로는 낮은 신뢰도로 둔다."
3,중2(교육과정 학년군: 중1-3),자료와 가능성,경우의 수와 확률,m1_data_counting_without_omission_duplication,빠짐없이 중복 없이 경우 세기,procedure,low,official_single_source,yes,3,m1_data_counting_cases,m1_data_all_outcomes_listing,m1_data_case_classification; m1_mis_or_overlap_double_counting,가능한 경우를 세는 과정에서 같은 경우를 두 번 세거나 필요한 경우를 빠뜨리지 않도록 점검하는 절차.,"교육과정 문서에는 직접 용어로 제시되지 않으나, 모든 경우의 수를 구하는 평가 맥락에서 필요한 암묵 절차로 낮은 신뢰도로 둔다."
3,중2(교육과정 학년군: 중1-3),자료와 가능성,경우의 수와 확률,m1_data_probability_comparison,확률 비교하기,procedure,low,official_dual_source,yes,2,m1_data_probability_basic_properties,m1_data_probability_range_0_1; m1_data_probability_value,m1_data_probability_range_0_1,0과 1 사이의 확률값을 이용해 두 사건이 일어날 가능성의 크기를 비교하는 절차.,"공식 문서의 확률의 개념과 기본 성질에서 추론한 적용 절차이며, 교과서 예제 근거가 추가될 때까지 낮은 신뢰도로 둔다."
3,중2(교육과정 학년군: 중1-3),자료와 가능성,경우의 수와 확률,m1_data_complement_probability,사건이 일어나지 않을 확률,property,low,official_dual_source,yes,2,m1_data_probability_basic_properties,m1_data_event_not_occur_cases_count; m1_data_probability_range_0_1; m1_data_probability,,어떤 사건이 일어나지 않는 경우에 대응하는 확률과 주어진 사건의 확률 사이의 기본 관계.,교육과정의 '확률의 기본 성질'에서 파생한 하위 성질 후보이다. 교과서 본문에서 직접 표현을 확인할 때까지 낮은 신뢰도로 둔다.
3,중2(교육과정 학년군: 중1-3),자료와 가능성,경우의 수와 확률,m1_mis_or_and_counting_confusion,또는과 동시에의 경우의 수를 혼동하는 오류,misconception_risk,low,official_single_source,yes,3,m1_data_probability_unit,,m1_data_or_cases; m1_data_and_cases; m1_data_addition_counting; m1_data_multiplication_counting,사건 A 또는 B가 일어나는 경우와 사건 A와 B가 동시에 일어나는 경우를 구별하지 못해 더할지 곱할지 잘못 판단하는 위험.,
3,중2(교육과정 학년군: 중1-3),자료와 가능성,경우의 수와 확률,m1_mis_or_overlap_double_counting,또는의 경우를 중복 세는 오류,misconception_risk,low,official_single_source,yes,3,m1_data_probability_unit,,m1_data_or_cases; m1_data_case_classification; m1_data_counting_without_omission_duplication,사건 A 또는 B가 일어나는 경우를 셀 때 같은 경우를 두 번 세는 위험.,공식 문서의 또는/동시에 구분과 경로 문항 맥락에서 추론한 오개념 위험이다. 포함-배제 법칙 노드로 확장하지 않는다.
