rank,unit,edge_id,source_id,source_label_ko,source_unit,target_id,target_label_ko,target_unit,relationship_type,edge_scope,confidence,evidence_depth,needs_textbook_evidence,source_ref_count,notes
11,산포도,m1_data_variability_unit__contains__m1_data_deviation_sum_zero,m1_data_variability_unit,산포도,산포도,m1_data_deviation_sum_zero,편차의 합은 0,산포도,contains,intra_unit,low,official_dual_source,yes,2,
11,산포도,m1_data_variability_unit__contains__m1_data_same_mean_different_spread,m1_data_variability_unit,산포도,산포도,m1_data_same_mean_different_spread,평균이 같은 두 분포의 흩어진 정도 비교,산포도,contains,intra_unit,low,official_dual_source,yes,2,
11,산포도,m1_data_variability_unit__contains__m1_data_standard_deviation_unit,m1_data_variability_unit,산포도,산포도,m1_data_standard_deviation_unit,표준편차의 단위,산포도,contains,intra_unit,low,official_dual_source,yes,2,
11,산포도,m1_data_variability_unit__contains__m1_data_variability_calculation_table,m1_data_variability_unit,산포도,산포도,m1_data_variability_calculation_table,산포도 계산 표,산포도,contains,intra_unit,low,official_dual_source,yes,2,
11,산포도,m1_data_variability_unit__contains__m1_mis_deviation_as_absolute_distance,m1_data_variability_unit,산포도,산포도,m1_mis_deviation_as_absolute_distance,편차를 항상 양수 거리로 보는 오류,산포도,contains,intra_unit,low,official_dual_source,yes,2,
11,산포도,m1_data_variability_unit__contains__m1_mis_same_mean_same_distribution,m1_data_variability_unit,산포도,산포도,m1_mis_same_mean_same_distribution,평균이 같으면 분포도 같다고 보는 오류,산포도,contains,intra_unit,low,official_dual_source,yes,2,
11,산포도,m1_data_variability_unit__contains__m1_mis_sd_without_square_root,m1_data_variability_unit,산포도,산포도,m1_mis_sd_without_square_root,표준편차에서 제곱근을 빠뜨리는 오류,산포도,contains,intra_unit,low,official_dual_source,yes,2,
11,산포도,m1_data_variability_unit__contains__m1_mis_variance_standard_deviation,m1_data_variability_unit,산포도,산포도,m1_mis_variance_standard_deviation,분산과 표준편차를 같은 값으로 보는 오류,산포도,contains,intra_unit,low,official_dual_source,yes,2,
11,산포도,m1_data_deviation_calculation__prerequisite_for__m1_data_deviation_sum_zero,m1_data_deviation_calculation,편차 구하기,산포도,m1_data_deviation_sum_zero,편차의 합은 0,산포도,prerequisite_for,intra_unit,low,official_dual_source,yes,2,
11,산포도,m1_data_deviation_calculation__prerequisite_for__m1_data_variability_calculation_table,m1_data_deviation_calculation,편차 구하기,산포도,m1_data_variability_calculation_table,산포도 계산 표,산포도,prerequisite_for,intra_unit,low,official_dual_source,yes,2,
11,산포도,m1_data_squared_deviation__prerequisite_for__m1_data_variability_calculation_table,m1_data_squared_deviation,편차의 제곱,산포도,m1_data_variability_calculation_table,산포도 계산 표,산포도,prerequisite_for,intra_unit,low,official_dual_source,yes,2,
11,산포도,m1_data_standard_deviation__prerequisite_for__m1_data_standard_deviation_unit,m1_data_standard_deviation,표준편차,산포도,m1_data_standard_deviation_unit,표준편차의 단위,산포도,prerequisite_for,intra_unit,low,official_dual_source,yes,2,
11,산포도,m1_data_variability_magnitude_interpretation__prerequisite_for__m1_data_same_mean_different_spread,m1_data_variability_magnitude_interpretation,산포도 값의 크기 해석,산포도,m1_data_same_mean_different_spread,평균이 같은 두 분포의 흩어진 정도 비교,산포도,prerequisite_for,intra_unit,low,official_dual_source,yes,2,
11,산포도,m1_data_variance__prerequisite_for__m1_data_standard_deviation_unit,m1_data_variance,분산,산포도,m1_data_standard_deviation_unit,표준편차의 단위,산포도,prerequisite_for,intra_unit,low,official_dual_source,yes,2,
