rank,grade,domain,unit,concept_id,label_ko,concept_type,confidence,evidence_depth,needs_textbook_evidence,source_ref_count,parent_ids,prerequisite_ids,related_ids,short_definition,notes
26,중1(교육과정 학년군: 중1-3),도형과 측정,작도와 합동,m1_mis_congruence_correspondence_order,합동 판별에서 대응 순서를 무시하는 오류,misconception_risk,low,official_dual_source,yes,2,m1_geo_construction_congruence_unit,,m1_geo_correspondence_in_congruence; m1_geo_triangle_congruence_judgement,"두 삼각형의 대응하는 꼭짓점, 변, 각의 순서를 맞추지 않고 합동 여부를 판단하는 위험.",공식 성취기준에서 직접 명명되지 않은 합동 판별 오개념이다. 교과서 문항 근거 확인 전까지 low로 둔다.
26,중1(교육과정 학년군: 중1-3),도형과 측정,작도와 합동,m1_mis_construction_measurement_tools,눈금자나 각도기로 재서 작도하는 오류,misconception_risk,low,official_dual_source,yes,2,m1_geo_construction_congruence_unit,,m1_geo_straightedge_compass_tools; m1_geo_construction,작도에서 허용된 도구의 역할을 놓치고 길이나 각을 직접 재는 방식으로 해결하려는 위험.,공식 성취기준에서 직접 명명되지 않은 교과서형 오개념 위험이다. 교과서 예제·문항 근거 확인 전까지 low로 둔다.
26,중1(교육과정 학년군: 중1-3),도형과 측정,작도와 합동,m1_mis_sas_nonincluded_angle,끼인각이 아닌 각을 SAS 조건에 쓰는 오류,misconception_risk,low,official_dual_source,yes,2,m1_geo_construction_congruence_unit,,m1_geo_triangle_congruence_sas_condition; m1_geo_triangle_congruence_asa_condition,두 변과 한 각이 주어졌다는 이유만으로 그 각이 두 변 사이의 끼인각인지 확인하지 않고 SAS 합동 조건을 적용하는 위험.,공식 성취기준에서 직접 명명되지 않은 합동 조건 판별 오개념이다. 교과서 문항 근거 확인 전까지 low로 둔다.
26,중1(교육과정 학년군: 중1-3),도형과 측정,작도와 합동,m1_geo_congruence,합동,core_concept,high,official_dual_source,yes,2,m1_geo_construction_congruence_unit,,m1_geo_similarity; m1_geo_correspondence_in_congruence; m1_mis_congruence_similarity,한 도형을 포개었을 때 완전히 겹치는 관계.,
26,중1(교육과정 학년군: 중1-3),도형과 측정,작도와 합동,m1_geo_construction_congruence_unit,작도와 합동,core_concept,high,official_dual_source,yes,4,m1_geo_domain,m1_geo_basic_unit,,삼각형을 작도하고 삼각형의 합동 조건으로 두 삼각형의 합동을 판별하는 단원.,
26,중1(교육과정 학년군: 중1-3),도형과 측정,작도와 합동,m1_geo_correspondence_in_congruence,합동에서의 대응 관계,sub_concept,medium,official_dual_source,yes,2,m1_geo_construction_congruence_unit,,m1_geo_corresponding_vertices_in_congruence; m1_geo_corresponding_sides_in_congruence; m1_geo_corresponding_angles_in_congruence; m1_mis_congruence_correspondence_order,"두 합동인 도형에서 서로 포개지는 꼭짓점, 변, 각을 짝짓는 관계.",합동 판별에서 필요한 대응 관계를 별도 노드로 분리했다. 대응 세부 용어는 교과서 본문 확인 전까지 중간 신뢰도로 둔다.
26,중1(교육과정 학년군: 중1-3),도형과 측정,작도와 합동,m1_geo_congruence_condition_selection,삼각형 합동 조건 선택하기,procedure,medium,official_dual_source,yes,2,m1_geo_construction_congruence_unit,m1_geo_triangle_congruence_conditions,m1_geo_triangle_congruence_judgement; m1_mis_sas_nonincluded_angle,"주어진 변과 각 정보를 보고 SSS, SAS, ASA 중 적용할 합동 조건을 선택하는 절차.",합동 조건 이해와 판별 사이의 절차로 추출했다. 교과서 예제 근거 확인 전까지 중간 신뢰도로 둔다.
26,중1(교육과정 학년군: 중1-3),도형과 측정,작도와 합동,m1_geo_congruent_triangle_construction,주어진 삼각형과 합동인 삼각형 작도,procedure,high,official_dual_source,yes,2,m1_geo_triangle_construction,m1_geo_triangle_construction; m1_geo_congruence,m1_geo_triangle_congruence_conditions,주어진 삼각형의 변과 각 조건을 이용해 그와 합동인 삼각형을 작도하는 절차.,
26,중1(교육과정 학년군: 중1-3),도형과 측정,작도와 합동,m1_geo_construction,작도,procedure,high,official_dual_source,yes,3,m1_geo_construction_congruence_unit,m1_geo_point; m1_geo_line; m1_geo_angle,m1_geo_triangle_construction,눈금 없는 자와 컴퍼스 등 정해진 도구로 도형을 그리는 절차.,
26,중1(교육과정 학년군: 중1-3),도형과 측정,작도와 합동,m1_geo_construction_process_explanation,작도 과정 설명하기,procedure,high,official_dual_source,yes,2,m1_geo_triangle_construction,m1_geo_triangle_construction,m1_geo_congruent_triangle_construction,"작도에 사용한 도구, 순서, 근거를 말이나 글로 설명하는 절차.",
