rank,grade,domain,unit,concept_id,label_ko,concept_type,confidence,evidence_depth,needs_textbook_evidence,source_ref_count,parent_ids,prerequisite_ids,related_ids,short_definition,notes
2,중3(교육과정 학년군: 중1-3),변화와 관계,이차함수와 그 그래프,m1_quad_func_symmetric_points,축을 기준으로 대칭인 두 점,representation,low,official_single_source,yes,2,m1_quad_func_graph_drawing,m1_quad_func_axis_symmetry; m1_quad_func_value_table; m1_coord_ordered_pair,m1_quad_func_axis; m1_quad_func_choose_symmetric_x_values; m1_quad_func_value_table_ordered_pairs,포물선 위에서 축으로부터 같은 거리만큼 떨어진 두 점을 짝지어 본 표현.,값의 표와 좌표평면으로 그래프를 그릴 때 쓰이는 교과서형 표현이다. 직접 용어 근거 확인 전까지 low로 둔다.
2,중3(교육과정 학년군: 중1-3),변화와 관계,이차함수와 그 그래프,m1_quad_func_choose_symmetric_x_values,축을 기준으로 대칭인 x값 고르기,procedure,low,official_single_source,yes,2,m1_quad_func_graph_drawing,m1_quad_func_axis_equation; m1_quad_func_axis_symmetry; m1_quad_func_value_table,m1_quad_func_symmetric_points; m1_quad_func_value_table_ordered_pairs,축의 방정식을 기준으로 같은 거리의 x값을 골라 값의 표와 그래프 점을 준비하는 절차.,교과서의 표 작성 활동에서 자주 쓰이는 절차로 추론했으므로 직접 본문 근거 확인 전까지 low로 둔다.
2,중3(교육과정 학년군: 중1-3),변화와 관계,이차함수와 그 그래프,m1_quad_func_complete_square_for_vertex,완전제곱식으로 고쳐 꼭짓점 찾기,procedure,low,official_single_source,yes,2,m1_quad_func_general_form,m1_quad_func_general_form; m1_factor_perfect_square_expression,m1_quad_func_general_to_vertex_form,일반형 이차함수 식을 완전제곱식이 드러나는 꼴로 고쳐 꼭짓점 정보를 찾는 절차.,성취수준 A의 일반형 그래프 성질 설명에서 추론한 절차다. 교과서 예제 근거 확인 전까지 low로 둔다.
2,중3(교육과정 학년군: 중1-3),변화와 관계,이차함수와 그 그래프,m1_quad_func_general_to_vertex_form,일반형을 꼭짓점형으로 고치기,procedure,low,official_single_source,yes,2,m1_quad_func_formula,m1_quad_func_general_form; m1_quad_func_complete_square_for_vertex,m1_quad_func_vertex_form; m1_quad_func_vertex_form_graph_reading; m1_mis_quadratic_general_form_vertex_reading,y=ax^2+bx+c 꼴을 그래프의 축과 꼭짓점을 읽기 쉬운 y=a(x-p)^2+q 꼴로 바꾸는 절차.,"중학교 공식 문서가 직접 절차명을 제시하지 않으므로 low로 두고, 교과서 예제에서 실제 처리 수준을 확인한다."
2,중3(교육과정 학년군: 중1-3),변화와 관계,이차함수와 그 그래프,m1_quad_func_plot_points_and_connect,점 찍고 포물선으로 연결하기,procedure,low,official_single_source,yes,2,m1_quad_func_graph_drawing,m1_quad_func_value_table_ordered_pairs; m1_coord_coordinate_plane; m1_quad_func_parabola,m1_quad_func_graph_drawing,값의 표에서 만든 순서쌍을 좌표평면에 찍고 포물선 모양이 되도록 부드럽게 연결하는 절차.,교과서의 실제 그래프 그리기 예제에서 확인이 필요한 미시 절차이므로 low로 둔다.
2,중3(교육과정 학년군: 중1-3),변화와 관계,이차함수와 그 그래프,m1_quad_func_a_abs_width,a의 절댓값과 그래프의 폭,property,low,official_single_source,yes,2,m1_quad_func_graph_properties,m1_quad_func_coefficient_a; m1_num_absolute_value,m1_quad_func_graph_properties,이차함수 그래프에서 계수 a의 절댓값이 클수록 포물선이 더 좁아지는 성질.,교과서 그래프 비교 활동에서 자주 다루는 성질이지만 공식 문서가 직접 명명하지 않으므로 low로 둔다.
2,중3(교육과정 학년군: 중1-3),변화와 관계,이차함수와 그 그래프,m1_mis_axis_vertex,포물선의 축과 꼭짓점을 혼동하는 오류,misconception_risk,low,official_dual_source,yes,3,m1_quad_func_unit,,m1_quad_func_axis; m1_quad_func_vertex,축은 직선이고 꼭짓점은 점이라는 차이를 놓쳐 그래프의 성질을 잘못 설명하는 위험.,
2,중3(교육과정 학년군: 중1-3),변화와 관계,이차함수와 그 그래프,m1_mis_max_min_scope,최댓값·최솟값의 범위를 임의로 확장하는 오류,misconception_risk,low,official_single_source,yes,1,m1_quad_func_unit,,m1_quad_func_maximum; m1_quad_func_minimum,교육과정에서 x의 범위가 실수 전체인 경우만 다룬다는 제한을 놓치고 임의의 구간 문제까지 같은 방식으로 일반화하는 위험.,
2,중3(교육과정 학년군: 중1-3),변화와 관계,이차함수와 그 그래프,m1_mis_quadratic_a_sign_opening_direction,a의 부호와 열린 방향을 반대로 해석하는 오류,misconception_risk,low,official_single_source,yes,1,m1_quad_func_unit,,m1_quad_func_a_sign_opening; m1_quad_func_opening_direction,계수 a의 부호와 포물선의 열린 방향을 반대로 연결하여 그래프 성질을 잘못 설명하는 위험.,공식 문서는 해당 오개념을 직접 제시하지 않는다. 교과서 예제·오답 근거 확인 전까지 low로 둔다.
2,중3(교육과정 학년군: 중1-3),변화와 관계,이차함수와 그 그래프,m1_mis_quadratic_function_equation,이차함수와 이차방정식을 혼동하는 오류,misconception_risk,low,official_dual_source,yes,4,m1_quad_func_unit,,m1_quad_func_quadratic_function; m1_quad_eq_quadratic_equation,대응 관계를 나타내는 이차함수와 해를 찾는 이차방정식의 목적을 구별하지 못하는 위험.,
2,중3(교육과정 학년군: 중1-3),변화와 관계,이차함수와 그 그래프,m1_mis_quadratic_general_form_vertex_reading,일반형에서 꼭짓점을 바로 읽는 오류,misconception_risk,low,official_single_source,yes,1,m1_quad_func_unit,,m1_quad_func_general_form; m1_quad_func_general_to_vertex_form; m1_quad_func_vertex_coordinates,y=ax^2+bx+c 꼴에서 식의 계수만 보고 꼭짓점 좌표를 바로 읽을 수 있다고 오해하는 위험.,일반형과 꼭짓점형의 표현 차이에서 예상되는 지도상 위험이다. 교과서 문항 근거 확인 전까지 low로 둔다.
2,중3(교육과정 학년군: 중1-3),변화와 관계,이차함수와 그 그래프,m1_quad_func_quadratic_function,이차함수,core_concept,high,official_dual_source,yes,4,m1_quad_func_unit,m1_func_function; m1_factor_quadratic_expression,m1_quad_func_formula; m1_quad_func_graph; m1_quad_func_identifying_quadratic_function; m1_quad_func_situation_to_formula; m1_mis_quadratic_function_equation,두 양 사이의 대응 관계가 이차식으로 나타나는 함수.,
