rank,unit,edge_id,source_id,source_label_ko,source_unit,target_id,target_label_ko,target_unit,relationship_type,edge_scope,confidence,evidence_depth,needs_textbook_evidence,source_ref_count,notes
14,입체도형의 성질,m1_geo_solid_unit__contains__m1_mis_complex_area_volume_scope,m1_geo_solid_unit,입체도형의 성질,입체도형의 성질,m1_mis_complex_area_volume_scope,지나치게 복잡한 넓이·부피 변형 문제 범위 혼동,입체도형의 성질,contains,intra_unit,low,official_single_source,yes,1,
14,입체도형의 성질,m1_geo_solid_unit__contains__m1_mis_surface_area_volume,m1_geo_solid_unit,입체도형의 성질,입체도형의 성질,m1_mis_surface_area_volume,겉넓이와 부피를 같은 측정량으로 보는 오류,입체도형의 성질,contains,intra_unit,low,official_dual_source,yes,2,
14,입체도형의 성질,m1_geo_surface_area__prerequisite_for__m1_mis_complex_area_volume_scope,m1_geo_surface_area,겉넓이,입체도형의 성질,m1_mis_complex_area_volume_scope,지나치게 복잡한 넓이·부피 변형 문제 범위 혼동,입체도형의 성질,prerequisite_for,intra_unit,low,official_single_source,yes,1,
14,입체도형의 성질,m1_geo_surface_area__prerequisite_for__m1_mis_surface_area_volume,m1_geo_surface_area,겉넓이,입체도형의 성질,m1_mis_surface_area_volume,겉넓이와 부피를 같은 측정량으로 보는 오류,입체도형의 성질,prerequisite_for,intra_unit,low,official_dual_source,yes,2,
14,입체도형의 성질,m1_geo_volume__prerequisite_for__m1_mis_complex_area_volume_scope,m1_geo_volume,부피,입체도형의 성질,m1_mis_complex_area_volume_scope,지나치게 복잡한 넓이·부피 변형 문제 범위 혼동,입체도형의 성질,prerequisite_for,intra_unit,low,official_single_source,yes,1,
14,입체도형의 성질,m1_geo_volume__prerequisite_for__m1_mis_surface_area_volume,m1_geo_volume,부피,입체도형의 성질,m1_mis_surface_area_volume,겉넓이와 부피를 같은 측정량으로 보는 오류,입체도형의 성질,prerequisite_for,intra_unit,low,official_dual_source,yes,2,
14,입체도형의 성질,m1_mis_complex_area_volume_scope__often_confused_with__m1_geo_surface_area,m1_mis_complex_area_volume_scope,지나치게 복잡한 넓이·부피 변형 문제 범위 혼동,입체도형의 성질,m1_geo_surface_area,겉넓이,입체도형의 성질,often_confused_with,intra_unit,low,official_single_source,yes,1,
14,입체도형의 성질,m1_mis_complex_area_volume_scope__often_confused_with__m1_geo_volume,m1_mis_complex_area_volume_scope,지나치게 복잡한 넓이·부피 변형 문제 범위 혼동,입체도형의 성질,m1_geo_volume,부피,입체도형의 성질,often_confused_with,intra_unit,low,official_single_source,yes,1,
14,입체도형의 성질,m1_mis_surface_area_volume__often_confused_with__m1_geo_solid_net,m1_mis_surface_area_volume,겉넓이와 부피를 같은 측정량으로 보는 오류,입체도형의 성질,m1_geo_solid_net,전개도,입체도형의 성질,often_confused_with,intra_unit,low,official_dual_source,yes,2,related_ids에서 확인된 오개념 위험 연결을 낮은 신뢰도 edge로 보강. 교과서 근거 확인 후 유지 또는 조정.
14,입체도형의 성질,m1_mis_surface_area_volume__often_confused_with__m1_geo_surface_area,m1_mis_surface_area_volume,겉넓이와 부피를 같은 측정량으로 보는 오류,입체도형의 성질,m1_geo_surface_area,겉넓이,입체도형의 성질,often_confused_with,intra_unit,low,official_dual_source,yes,2,
