rank,unit,edge_id,source_id,source_label_ko,source_unit,target_id,target_label_ko,target_unit,relationship_type,edge_scope,confidence,evidence_depth,needs_textbook_evidence,source_ref_count,notes
7,일차함수와 그 그래프,m1_func_function__contains__m1_func_input_value,m1_func_function,함수,일차함수와 그 그래프,m1_func_input_value,입력값,일차함수와 그 그래프,contains,intra_unit,low,official_dual_source,yes,2,함숫값을 구하는 활동에서 주어진 입력을 별도 미시 용어로 추적한다. 교과서 용어 확인 전 낮은 신뢰도로 둔다.
7,일차함수와 그 그래프,m1_func_slope__contains__m1_func_slope_ratio_formula,m1_func_slope,기울기,일차함수와 그 그래프,m1_func_slope_ratio_formula,기울기 계산식,일차함수와 그 그래프,contains,intra_unit,low,official_single_source,yes,1,기울기를 증가량의 비로 나타내는 식 표현을 미시 표현으로 추적한다. 교과서 본문 확인 전 낮은 신뢰도로 둔다.
7,일차함수와 그 그래프,m1_func_slope__contains__m1_func_x_increment,m1_func_slope,기울기,일차함수와 그 그래프,m1_func_x_increment,x의 증가량,일차함수와 그 그래프,contains,intra_unit,low,official_single_source,yes,1,기울기 계산에서 x값 변화량을 미시 구성 요소로 추적한다. 교과서 본문 확인 전 낮은 신뢰도로 둔다.
7,일차함수와 그 그래프,m1_func_slope__contains__m1_func_y_increment,m1_func_slope,기울기,일차함수와 그 그래프,m1_func_y_increment,y의 증가량,일차함수와 그 그래프,contains,intra_unit,low,official_single_source,yes,1,기울기 계산에서 y값 변화량을 미시 구성 요소로 추적한다. 교과서 본문 확인 전 낮은 신뢰도로 둔다.
7,일차함수와 그 그래프,m1_func_unit__contains__m1_mis_all_relations_are_functions,m1_func_unit,일차함수와 그 그래프,일차함수와 그 그래프,m1_mis_all_relations_are_functions,모든 두 양의 관계를 함수로 보는 오류,일차함수와 그 그래프,contains,intra_unit,low,official_dual_source,yes,3,
7,일차함수와 그 그래프,m1_func_unit__contains__m1_mis_function_linear_function,m1_func_unit,일차함수와 그 그래프,일차함수와 그 그래프,m1_mis_function_linear_function,함수와 일차함수 혼동,일차함수와 그 그래프,contains,intra_unit,low,official_dual_source,yes,4,
7,일차함수와 그 그래프,m1_func_unit__contains__m1_mis_function_value_input_output,m1_func_unit,일차함수와 그 그래프,일차함수와 그 그래프,m1_mis_function_value_input_output,함숫값과 입력값 혼동,일차함수와 그 그래프,contains,intra_unit,low,official_dual_source,yes,2,
7,일차함수와 그 그래프,m1_func_unit__contains__m1_mis_multiple_outputs_same_input,m1_func_unit,일차함수와 그 그래프,일차함수와 그 그래프,m1_mis_multiple_outputs_same_input,하나의 입력에 여러 출력이 대응하는 경우를 함수로 보는 오류,일차함수와 그 그래프,contains,intra_unit,low,official_dual_source,yes,2,함수 판단 조건을 다루는 단원 안의 오개념 위험으로 둔다. 교과서 예제·문항 확인 전 낮은 신뢰도로 둔다.
7,일차함수와 그 그래프,m1_func_unit__contains__m1_mis_slope_intercept,m1_func_unit,일차함수와 그 그래프,일차함수와 그 그래프,m1_mis_slope_intercept,기울기와 절편 혼동,일차함수와 그 그래프,contains,intra_unit,low,official_dual_source,yes,2,
7,일차함수와 그 그래프,m1_func_unit__contains__m1_mis_slope_sign,m1_func_unit,일차함수와 그 그래프,일차함수와 그 그래프,m1_mis_slope_sign,기울기 부호와 그래프 방향 혼동,일차함수와 그 그래프,contains,intra_unit,low,official_single_source,yes,1,
