rank,grade,domain,unit,concept_id,label_ko,concept_type,confidence,evidence_depth,needs_textbook_evidence,source_ref_count,parent_ids,prerequisite_ids,related_ids,short_definition,notes
9,중1(교육과정 학년군: 중1-3),변화와 관계,일차부등식,m1_ineq_boundary_value,부등식 해의 경계값,sub_concept,low,official_dual_source,yes,2,m1_ineq_solution,m1_ineq_solution_range; m1_num_order_relation,,부등식의 해가 되는 범위와 되지 않는 범위를 가르는 기준값.,교과서에서 해를 수직선에 나타낼 때 반복되는 암묵 개념으로 추출했다. 공식 용어 직접 근거는 약하므로 낮은 신뢰도로 둔다.
9,중1(교육과정 학년군: 중1-3),변화와 관계,일차부등식,m1_ineq_endpoint_inclusion_representation,부등식 해의 끝점 포함 표시,representation,low,official_dual_source,yes,2,m1_ineq_number_line_solution_representation,m1_ineq_boundary_value; m1_ineq_inequality_sign,m1_mis_ineq_endpoint_inclusion,수직선에서 경계값이 해에 포함되는지 여부를 표시하는 표현.,교과서 수직선 표현 관례에서 추출한 표현 노드다. 교과서 PDF 확인 전까지 낮은 신뢰도로 둔다.
9,중1(교육과정 학년군: 중1-3),변화와 관계,일차부등식,m1_ineq_number_line_solution_representation,부등식 해의 수직선 표현,representation,low,official_dual_source,yes,3,m1_ineq_solution,m1_ineq_solution_range; m1_num_number_line; m1_num_number_line_position_order,,부등식의 해가 되는 값의 범위를 수직선 위에 표시한 표현.,공식 문서는 여러 방법으로 풀고 확인하게 한다. 수직선 표시는 교과서 본문 근거가 필요하므로 낮은 신뢰도로 둔다.
9,중1(교육과정 학년군: 중1-3),변화와 관계,일차부등식,m1_ineq_inequality_sign,부등호,term,low,official_dual_source,yes,2,m1_ineq_inequality,,,두 식이나 양의 크기 관계를 나타낼 때 쓰는 기호.,부등식 표현에서 추론한 기호 노드다. 교과서 본문·용어 설명 확인 전까지 낮은 신뢰도로 둔다.
9,중1(교육과정 학년군: 중1-3),변화와 관계,일차부등식,m1_mis_ineq_endpoint_inclusion,부등식 해의 끝점 포함 여부를 잘못 표시하는 오류,misconception_risk,low,official_dual_source,yes,2,m1_ineq_unit,,m1_ineq_endpoint_inclusion_representation; m1_ineq_boundary_value; m1_ineq_inequality_sign,부등식의 경계값이 해에 포함되는지 여부를 수직선이나 부등호 표현에서 잘못 나타내는 위험.,수직선 표현에서 추론한 오개념 위험이다. 교과서 예제와 오답 근거 확인 전까지 낮은 신뢰도로 둔다.
9,중1(교육과정 학년군: 중1-3),변화와 관계,일차부등식,m1_mis_ineq_negative,음수를 곱하거나 나눌 때 부등호 방향을 바꾸지 않는 오류,misconception_risk,low,official_dual_source,yes,2,m1_ineq_unit,,m1_ineq_properties; m1_ineq_solving_linear_inequality,부등식의 양변에 음수를 곱하거나 나눌 때 크기 관계가 바뀌는 성질을 놓치는 위험.,공식 성취수준은 낮은 수준에서 양수 곱나눔을 언급한다. 음수 처리 오류는 교과서 본문과 예제로 보강해야 한다.
9,중1(교육과정 학년군: 중1-3),변화와 관계,일차부등식,m1_mis_ineq_sign_reversal_overgeneralization,부등호 방향을 항상 바꾸는 오류,misconception_risk,low,official_dual_source,yes,2,m1_ineq_unit,,m1_ineq_multiply_divide_positive_property; m1_ineq_multiply_divide_negative_reverses_sign; m1_ineq_inequality_sign_direction,음수를 곱하거나 나눌 때만 부등호 방향을 바꾸어야 하는 조건을 놓치고 모든 변형에서 방향을 바꾸는 위험.,기존 음수 처리 오류의 반대 방향 오개념으로 추론했다. 교과서나 학생 오답 근거 확인 전까지 낮은 신뢰도로 둔다.
9,중1(교육과정 학년군: 중1-3),변화와 관계,일차부등식,m1_mis_ineq_solution_single_value,부등식의 해를 한 값으로만 이해하는 오류,misconception_risk,low,official_dual_source,yes,2,m1_ineq_unit,,m1_ineq_solution; m1_eq_solution,부등식의 해가 여러 값이나 범위가 될 수 있음을 놓치고 방정식처럼 한 값만 찾는 위험.,부등식의 해와 방정식의 해를 대조해야 하는 수행에서 추론했다.
9,중1(교육과정 학년군: 중1-3),변화와 관계,일차부등식,m1_ineq_inequality,부등식,core_concept,high,official_dual_source,yes,3,m1_ineq_unit,m1_repr_expression,m1_eq_equality; m1_mis_ineq_solution_single_value,두 식이나 양의 크기 관계를 부등호로 나타낸 식.,
9,중1(교육과정 학년군: 중1-3),변화와 관계,일차부등식,m1_ineq_linear_inequality,일차부등식,core_concept,high,official_dual_source,yes,3,m1_ineq_unit; m1_ineq_inequality,m1_ineq_inequality; m1_expr_linear_expression,m1_ineq_solving_linear_inequality; m1_ineq_modeling_linear_inequality,미지수에 대한 일차식으로 이루어진 부등식.,
