rank,unit,edge_id,source_id,source_label_ko,source_unit,target_id,target_label_ko,target_unit,relationship_type,edge_scope,confidence,evidence_depth,needs_textbook_evidence,source_ref_count,notes
15,다항식의 곱셈과 인수분해,m1_factor_unit__contains__m1_mis_expansion_factorization_direction,m1_factor_unit,다항식의 곱셈과 인수분해,다항식의 곱셈과 인수분해,m1_mis_expansion_factorization_direction,전개와 인수분해 방향을 혼동하는 오류,다항식의 곱셈과 인수분해,contains,intra_unit,low,official_dual_source,yes,2,
15,다항식의 곱셈과 인수분해,m1_factor_unit__contains__m1_mis_factor_common_factor_missing,m1_factor_unit,다항식의 곱셈과 인수분해,다항식의 곱셈과 인수분해,m1_mis_factor_common_factor_missing,공통인수를 빠뜨리는 오류,다항식의 곱셈과 인수분해,contains,intra_unit,low,official_dual_source,yes,2,
15,다항식의 곱셈과 인수분해,m1_factor_unit__contains__m1_mis_factor_formula_pattern,m1_factor_unit,다항식의 곱셈과 인수분해,다항식의 곱셈과 인수분해,m1_mis_factor_formula_pattern,곱셈·인수분해 공식을 기계적으로 끼워 맞추는 오류,다항식의 곱셈과 인수분해,contains,intra_unit,low,official_dual_source,yes,2,
15,다항식의 곱셈과 인수분해,m1_factor_unit__contains__m1_mis_perfect_square_sign,m1_factor_unit,다항식의 곱셈과 인수분해,다항식의 곱셈과 인수분해,m1_mis_perfect_square_sign,완전제곱식의 가운데 항 부호를 혼동하는 오류,다항식의 곱셈과 인수분해,contains,intra_unit,low,official_dual_source,yes,2,
15,다항식의 곱셈과 인수분해,m1_mis_expansion_factorization_direction__often_confused_with__m1_factor_expansion_factorization_inverse,m1_mis_expansion_factorization_direction,전개와 인수분해 방향을 혼동하는 오류,다항식의 곱셈과 인수분해,m1_factor_expansion_factorization_inverse,전개와 인수분해의 역관계,다항식의 곱셈과 인수분해,often_confused_with,intra_unit,low,official_dual_source,yes,2,
15,다항식의 곱셈과 인수분해,m1_mis_expansion_factorization_direction__often_confused_with__m1_factor_factorization,m1_mis_expansion_factorization_direction,전개와 인수분해 방향을 혼동하는 오류,다항식의 곱셈과 인수분해,m1_factor_factorization,인수분해,다항식의 곱셈과 인수분해,often_confused_with,intra_unit,low,official_dual_source,yes,2,related_ids에서 확인된 오개념 위험 연결을 낮은 신뢰도 edge로 보강. 교과서 근거 확인 후 유지 또는 조정.
15,다항식의 곱셈과 인수분해,m1_mis_expansion_factorization_direction__often_confused_with__m1_factor_polynomial_multiplication,m1_mis_expansion_factorization_direction,전개와 인수분해 방향을 혼동하는 오류,다항식의 곱셈과 인수분해,m1_factor_polynomial_multiplication,다항식의 곱셈,다항식의 곱셈과 인수분해,often_confused_with,intra_unit,low,official_dual_source,yes,2,
15,다항식의 곱셈과 인수분해,m1_mis_factor_common_factor_missing__often_confused_with__m1_factor_common_factor,m1_mis_factor_common_factor_missing,공통인수를 빠뜨리는 오류,다항식의 곱셈과 인수분해,m1_factor_common_factor,공통인수,다항식의 곱셈과 인수분해,often_confused_with,intra_unit,low,official_single_source,yes,1,
15,다항식의 곱셈과 인수분해,m1_mis_factor_common_factor_missing__often_confused_with__m1_factor_factorization,m1_mis_factor_common_factor_missing,공통인수를 빠뜨리는 오류,다항식의 곱셈과 인수분해,m1_factor_factorization,인수분해,다항식의 곱셈과 인수분해,often_confused_with,intra_unit,low,official_dual_source,yes,2,related_ids에서 확인된 오개념 위험 연결을 낮은 신뢰도 edge로 보강. 교과서 근거 확인 후 유지 또는 조정.
15,다항식의 곱셈과 인수분해,m1_mis_factor_formula_pattern__often_confused_with__m1_factor_binomial_product_xab,m1_mis_factor_formula_pattern,곱셈·인수분해 공식을 기계적으로 끼워 맞추는 오류,다항식의 곱셈과 인수분해,m1_factor_binomial_product_xab,(x+a)(x+b) 공식,다항식의 곱셈과 인수분해,often_confused_with,intra_unit,low,official_dual_source,yes,2,
15,다항식의 곱셈과 인수분해,m1_mis_factor_formula_pattern__often_confused_with__m1_factor_formula_scope,m1_mis_factor_formula_pattern,곱셈·인수분해 공식을 기계적으로 끼워 맞추는 오류,다항식의 곱셈과 인수분해,m1_factor_formula_scope,다항식의 곱셈과 인수분해 공식 범위,다항식의 곱셈과 인수분해,often_confused_with,intra_unit,low,official_dual_source,yes,2,
15,다항식의 곱셈과 인수분해,m1_mis_factor_formula_pattern__often_confused_with__m1_factor_linear_product_axb_cxd,m1_mis_factor_formula_pattern,곱셈·인수분해 공식을 기계적으로 끼워 맞추는 오류,다항식의 곱셈과 인수분해,m1_factor_linear_product_axb_cxd,(ax+b)(cx+d) 공식,다항식의 곱셈과 인수분해,often_confused_with,intra_unit,low,official_dual_source,yes,2,related_ids에서 확인된 오개념 위험 연결을 낮은 신뢰도 edge로 보강. 교과서 근거 확인 후 유지 또는 조정.
15,다항식의 곱셈과 인수분해,m1_mis_factor_formula_pattern__often_confused_with__m1_factor_sum_difference_product_formula,m1_mis_factor_formula_pattern,곱셈·인수분해 공식을 기계적으로 끼워 맞추는 오류,다항식의 곱셈과 인수분해,m1_factor_sum_difference_product_formula,(a+b)(a-b) 공식,다항식의 곱셈과 인수분해,often_confused_with,intra_unit,low,official_dual_source,yes,2,related_ids에서 확인된 오개념 위험 연결을 낮은 신뢰도 edge로 보강. 교과서 근거 확인 후 유지 또는 조정.
15,다항식의 곱셈과 인수분해,m1_mis_perfect_square_sign__often_confused_with__m1_factor_perfect_square_expression,m1_mis_perfect_square_sign,완전제곱식의 가운데 항 부호를 혼동하는 오류,다항식의 곱셈과 인수분해,m1_factor_perfect_square_expression,완전제곱식,다항식의 곱셈과 인수분해,often_confused_with,intra_unit,low,official_dual_source,yes,2,
15,다항식의 곱셈과 인수분해,m1_mis_perfect_square_sign__often_confused_with__m1_factor_square_difference_formula,m1_mis_perfect_square_sign,완전제곱식의 가운데 항 부호를 혼동하는 오류,다항식의 곱셈과 인수분해,m1_factor_square_difference_formula,(a-b)^2 공식,다항식의 곱셈과 인수분해,often_confused_with,intra_unit,low,official_dual_source,yes,2,related_ids에서 확인된 오개념 위험 연결을 낮은 신뢰도 edge로 보강. 교과서 근거 확인 후 유지 또는 조정.
15,다항식의 곱셈과 인수분해,m1_mis_perfect_square_sign__often_confused_with__m1_factor_square_sum_formula,m1_mis_perfect_square_sign,완전제곱식의 가운데 항 부호를 혼동하는 오류,다항식의 곱셈과 인수분해,m1_factor_square_sum_formula,(a+b)^2 공식,다항식의 곱셈과 인수분해,often_confused_with,intra_unit,low,official_dual_source,yes,2,related_ids에서 확인된 오개념 위험 연결을 낮은 신뢰도 edge로 보강. 교과서 근거 확인 후 유지 또는 조정.
15,다항식의 곱셈과 인수분해,m1_factor_factorization__prerequisite_for__m1_quad_eq_zero_product_condition,m1_factor_factorization,인수분해,다항식의 곱셈과 인수분해,m1_quad_eq_zero_product_condition,각 인수가 0이 되는 조건,이차방정식,prerequisite_for,cross_unit,low,official_single_source,yes,2,
15,다항식의 곱셈과 인수분해,m1_mis_expansion_factorization_direction__often_confused_with__m1_calc_expansion,m1_mis_expansion_factorization_direction,전개와 인수분해 방향을 혼동하는 오류,다항식의 곱셈과 인수분해,m1_calc_expansion,전개,식의 계산,often_confused_with,cross_unit,low,official_dual_source,yes,2,related_ids에서 확인된 오개념 위험 연결을 낮은 신뢰도 edge로 보강. 교과서 근거 확인 후 유지 또는 조정.
