rank,grade,domain,unit,concept_id,label_ko,concept_type,confidence,evidence_depth,needs_textbook_evidence,source_ref_count,parent_ids,prerequisite_ids,related_ids,short_definition,notes
27,중3(교육과정 학년군: 중1-3),도형과 측정,삼각비,m1_mis_trig_angle_scope,삼각비 각의 범위를 0도~90도 밖으로 확장하는 오류,misconception_risk,low,official_single_source,yes,1,m1_geo_trig_unit,,m1_geo_trig_angle_range_0_90; m1_geo_special_angles_30_45_60,중학교 삼각비 값을 0도에서 90도까지의 각에 한정한다는 범위를 놓치는 위험.,교육과정 유의사항에 근거한 범위 관리 노드다. 교과서 오답 근거 확인 전 낮은 신뢰도로 둔다.
27,중3(교육과정 학년군: 중1-3),도형과 측정,삼각비,m1_mis_trig_opposite_adjacent_swap,기준각에 따라 대변과 이웃변을 바꾸는 오류,misconception_risk,low,official_dual_source,yes,2,m1_geo_trig_unit,,m1_geo_trig_opposite_side; m1_geo_trig_adjacent_side; m1_geo_trig_select_ratio_for_unknown,기준각이 달라질 때 대변과 이웃변의 위치가 바뀌는 점을 놓쳐 삼각비를 잘못 선택하는 위험.,삼각비 정의와 값 구하기 절차에서 추론한 오개념 위험이다. 교과서 예제나 오답 근거 확인 전 낮은 신뢰도로 둔다.
27,중3(교육과정 학년군: 중1-3),도형과 측정,삼각비,m1_mis_trig_relation_scope,삼각비 사이의 관계를 교육과정 범위로 오해하는 오류,misconception_risk,low,official_single_source,yes,1,m1_geo_trig_unit,,m1_geo_trigonometric_ratio,삼각비 사이의 항등 관계를 중학교 성취기준의 필수 범위로 확정하는 위험.,교육과정 유의사항은 삼각비 사이의 관계는 다루지 않는다고 명시한다. 교과서 오답 근거 확인 전 낮은 신뢰도로 둔다.
27,중3(교육과정 학년군: 중1-3),도형과 측정,삼각비,m1_geo_trig_unit,삼각비,core_concept,high,official_dual_source,yes,4,m1_geo_domain,,m1_geo_pythagorean_unit; m1_geo_triangle_quadrilateral_unit,직각삼각형에서 삼각비의 뜻과 간단한 삼각비 값을 알고 거리와 높이 문제에 활용하는 단원.,
27,중3(교육과정 학년군: 중1-3),도형과 측정,삼각비,m1_geo_trigonometric_ratio,삼각비,core_concept,high,official_dual_source,yes,3,m1_geo_trig_unit,m1_geo_right_triangle,m1_geo_sine; m1_geo_cosine; m1_geo_tangent_ratio; m1_geo_similarity_ratio,직각삼각형에서 한 예각을 기준으로 두 변의 길이의 비로 정하는 값.,
27,중3(교육과정 학년군: 중1-3),도형과 측정,삼각비,m1_geo_cosine_ratio_formula,코사인의 비 표현,representation,medium,official_dual_source,yes,3,m1_geo_cosine,m1_geo_trig_reference_angle; m1_geo_trig_adjacent_side; m1_geo_trig_hypotenuse,,코사인을 기준각의 이웃변의 길이를 빗변의 길이로 나눈 비로 나타낸 표현.,
27,중3(교육과정 학년군: 중1-3),도형과 측정,삼각비,m1_geo_sine_ratio_formula,사인의 비 표현,representation,medium,official_dual_source,yes,3,m1_geo_sine,m1_geo_trig_reference_angle; m1_geo_trig_opposite_side; m1_geo_trig_hypotenuse,,사인을 기준각의 대변의 길이를 빗변의 길이로 나눈 비로 나타낸 표현.,
27,중3(교육과정 학년군: 중1-3),도형과 측정,삼각비,m1_geo_tangent_ratio_formula,탄젠트의 비 표현,representation,medium,official_dual_source,yes,3,m1_geo_tangent_ratio,m1_geo_trig_reference_angle; m1_geo_trig_opposite_side; m1_geo_trig_adjacent_side,,탄젠트를 기준각의 대변의 길이를 이웃변의 길이로 나눈 비로 나타낸 표현.,
27,중3(교육과정 학년군: 중1-3),도형과 측정,삼각비,m1_geo_trig_value_table,삼각비의 값 표,representation,medium,official_dual_source,yes,2,m1_geo_special_angles_30_45_60,m1_geo_special_angles_30_45_60,m1_repr_table; m1_geo_special_angle_value_lookup,"30도, 45도, 60도 등 간단한 각에서 사인, 코사인, 탄젠트 값을 정리한 표.",성취기준은 간단한 삼각비 값을 요구하지만 표 형식은 교과서 확인 전 중간 신뢰도로 둔다.
27,중3(교육과정 학년군: 중1-3),도형과 측정,삼각비,m1_geo_right_triangle_trig_value,직각삼각형에서 삼각비 값 구하기,procedure,high,official_dual_source,yes,2,m1_geo_trig_unit,m1_geo_trigonometric_ratio; m1_geo_special_angles_30_45_60,m1_geo_special_angle_value_lookup; m1_geo_trig_select_ratio_for_unknown; m1_geo_trig_distance_height,직각삼각형의 변의 길이와 각을 이용해 삼각비의 값을 구하는 절차.,
27,중3(교육과정 학년군: 중1-3),도형과 측정,삼각비,m1_geo_special_angle_value_lookup,특수각 삼각비 값 찾기,procedure,medium,official_dual_source,yes,2,m1_geo_right_triangle_trig_value,m1_geo_special_angles_30_45_60; m1_geo_trig_value_table,,특수각 삼각비의 값 표나 대표 직각삼각형을 이용하여 필요한 삼각비 값을 찾는 절차.,
27,중3(교육과정 학년군: 중1-3),도형과 측정,삼각비,m1_geo_trig_distance_height,삼각비로 거리와 높이 구하기,procedure,high,official_dual_source,yes,2,m1_geo_trig_unit,m1_geo_right_triangle_trig_value; m1_geo_foot_of_perpendicular; m1_geo_trig_select_ratio_for_unknown,m1_geo_trig_distance_height_modeling; m1_geo_trig_triangle_area,직접 재기 어려운 거리나 높이를 직각삼각형과 삼각비로 계산하는 절차.,
27,중3(교육과정 학년군: 중1-3),도형과 측정,삼각비,m1_geo_trig_distance_height_modeling,거리와 높이 문제를 직각삼각형으로 나타내기,procedure,medium,official_dual_source,yes,2,m1_geo_trig_distance_height,m1_geo_right_triangle; m1_geo_foot_of_perpendicular; m1_geo_trig_reference_angle,,거리나 높이 상황에서 수선과 기준각을 정해 직각삼각형 구조로 나타내는 절차.,성취기준의 활용 맥락에서 추론한 모델링 절차다. 교과서 그림·예제 근거가 필요하다.
27,중3(교육과정 학년군: 중1-3),도형과 측정,삼각비,m1_geo_trig_select_ratio_for_unknown,구하려는 길이에 맞는 삼각비 선택하기,procedure,medium,official_dual_source,yes,2,m1_geo_right_triangle_trig_value,m1_geo_sine_ratio_formula; m1_geo_cosine_ratio_formula; m1_geo_tangent_ratio_formula,m1_geo_trig_distance_height,"알고 있는 변과 구하려는 변의 위치에 맞추어 사인, 코사인, 탄젠트 중 하나를 선택하는 절차.",활용 문제의 풀이 과정에서 추론한 선택 절차다. 교과서 예제 근거가 필요하다.
27,중3(교육과정 학년군: 중1-3),도형과 측정,삼각비,m1_geo_trig_triangle_area,삼각비를 이용한 삼각형의 넓이,procedure,medium,official_single_source,yes,1,m1_geo_trig_unit,m1_geo_trigonometric_ratio,m1_geo_trig_distance_height,두 변의 길이와 끼인각의 삼각비 등을 이용해 삼각형의 넓이를 구하는 절차.,
27,중3(교육과정 학년군: 중1-3),도형과 측정,삼각비,m1_geo_special_angles_30_45_60,"30도, 45도, 60도의 삼각비",property,high,official_dual_source,yes,2,m1_geo_trig_unit,m1_geo_trigonometric_ratio; m1_geo_right_triangle,m1_geo_trig_value_table; m1_geo_right_triangle_trig_value,"대표 각 30도, 45도, 60도에서 사인, 코사인, 탄젠트 값을 구하는 성질.",
27,중3(교육과정 학년군: 중1-3),도형과 측정,삼각비,m1_geo_trig_angle_range_0_90,삼각비 값의 각도 범위,property,high,official_dual_source,yes,2,m1_geo_trig_unit,m1_geo_trigonometric_ratio,m1_geo_special_angles_30_45_60,중학교 삼각비 값은 0도에서 90도까지의 각도 범위에서 다룬다는 범위 성질.,
27,중3(교육과정 학년군: 중1-3),도형과 측정,삼각비,m1_geo_cosine,코사인,term,high,official_dual_source,yes,3,m1_geo_trig_unit,m1_geo_trigonometric_ratio,m1_geo_sine; m1_geo_tangent_ratio; m1_geo_cosine_ratio_formula,직각삼각형의 한 예각에 대해 빗변에 대한 이웃한 변의 길이의 비.,
27,중3(교육과정 학년군: 중1-3),도형과 측정,삼각비,m1_geo_sine,사인,term,high,official_dual_source,yes,3,m1_geo_trig_unit,m1_geo_trigonometric_ratio,m1_geo_cosine; m1_geo_tangent_ratio; m1_geo_sine_ratio_formula,직각삼각형의 한 예각에 대해 빗변에 대한 맞은편 변의 길이의 비.,
27,중3(교육과정 학년군: 중1-3),도형과 측정,삼각비,m1_geo_tangent_ratio,탄젠트,term,high,official_dual_source,yes,3,m1_geo_trig_unit,m1_geo_trigonometric_ratio,m1_geo_sine; m1_geo_cosine; m1_geo_tangent_ratio_formula; m1_geo_tangent_line,직각삼각형의 한 예각에 대해 이웃한 변에 대한 맞은편 변의 길이의 비.,원의 접선(tangent line)과 영어 표기가 겹치므로 id에는 ratio를 붙였다.
27,중3(교육과정 학년군: 중1-3),도형과 측정,삼각비,m1_geo_trig_adjacent_side,기준각의 이웃변,term,medium,official_dual_source,yes,2,m1_geo_trigonometric_ratio,m1_geo_trig_reference_angle; m1_geo_right_triangle,,직각삼각형에서 기준각을 이루는 두 변 중 빗변이 아닌 변.,교과서의 용어와 그림 표기 확인 전 중간 신뢰도로 둔다.
27,중3(교육과정 학년군: 중1-3),도형과 측정,삼각비,m1_geo_trig_hypotenuse,삼각비에서의 빗변,term,medium,official_dual_source,yes,2,m1_geo_trigonometric_ratio,m1_geo_right_triangle; m1_geo_length,,"직각삼각형에서 직각과 마주 보는 변으로, 사인과 코사인의 분모로 쓰이는 변.",삼각비 정의의 변 식별 요소로 분리했다. 교과서의 빗변 용어 설명 근거가 필요하다.
27,중3(교육과정 학년군: 중1-3),도형과 측정,삼각비,m1_geo_trig_opposite_side,기준각의 대변,term,medium,official_dual_source,yes,2,m1_geo_trigonometric_ratio,m1_geo_trig_reference_angle; m1_geo_right_triangle,m1_geo_opposite_side,삼각비의 기준각과 마주 보는 직각삼각형의 변.,기존 대변 노드와 연결하되 삼각비에서는 기준각에 따라 달라지는 변으로 따로 둔다.
27,중3(교육과정 학년군: 중1-3),도형과 측정,삼각비,m1_geo_trig_reference_angle,삼각비의 기준각,term,medium,official_dual_source,yes,2,m1_geo_trigonometric_ratio,m1_geo_angle; m1_geo_right_triangle,,직각삼각형에서 삼각비를 정할 때 기준으로 삼는 한 예각.,공식 성취기준의 삼각비의 뜻에서 추론한 정의 구성 요소다. 교과서 정의 박스의 표현 확인이 필요하다.
