rank,grade,domain,unit,concept_id,label_ko,concept_type,confidence,evidence_depth,needs_textbook_evidence,source_ref_count,parent_ids,prerequisite_ids,related_ids,short_definition,notes
8,중1(교육과정 학년군: 중1-3),자료와 가능성,도수분포표와 상대도수,m1_data_relative_frequency_sum,상대도수의 합,property,low,official_single_source,yes,2,m1_data_relative_frequency_distribution,m1_data_relative_frequency_calculation,m1_data_relative_frequency; m1_mis_relative_frequency_frequency,한 분포에서 각 계급의 상대도수를 모두 더하면 1이 되는 성질.,공식 문서의 상대도수 구하기와 도수의 총합 표현에서 추론한 성질이다. 교과서 본문이나 정리 근거 확인 전까지 낮은 신뢰도로 둔다.
8,중1(교육과정 학년군: 중1-3),자료와 가능성,도수분포표와 상대도수,m1_mis_graph_scale_distortion,눈금 왜곡 그래프를 그대로 해석하는 오류,misconception_risk,low,official_single_source,yes,1,m1_data_statistical_inquiry_unit,,m1_graph_graph_interpretation,"눈금 간격, 축의 시작점, 표기 방식이 부적절한 그래프를 비판 없이 해석하는 위험.",교육과정의 '부적절한 눈금으로 자료를 부정확하게 나타낸 표나 그래프 오류 찾기'에 근거한 노드다.
8,중1(교육과정 학년군: 중1-3),자료와 가능성,도수분포표와 상대도수,m1_mis_histogram_bar_graph,히스토그램과 막대그래프를 같은 표현으로 보는 오류,misconception_risk,low,official_dual_source,yes,2,m1_data_frequency_unit,,m1_data_class; m1_data_frequency,계급 구간의 연속성과 도수분포를 나타내는 히스토그램을 범주별 막대그래프와 같은 방식으로 해석하는 위험.,공식 문서의 히스토그램 표현 요구에서 추론한 오개념 위험이다. 교과서 예제와 문항 근거 보강 필요.
8,중1(교육과정 학년군: 중1-3),자료와 가능성,도수분포표와 상대도수,m1_mis_relative_frequency_frequency,도수와 상대도수를 혼동하는 오류,misconception_risk,low,official_dual_source,yes,3,m1_data_frequency_unit,,m1_data_relative_frequency_distribution,자료의 개수인 도수와 전체에 대한 비율인 상대도수를 구별하지 못하는 위험.,
8,중1(교육과정 학년군: 중1-3),자료와 가능성,도수분포표와 상대도수,m1_data_distribution,자료의 분포,core_concept,high,official_dual_source,yes,6,m1_data_frequency_unit,m1_data_dataset,m1_data_frequency_table; m1_data_histogram; m1_data_variability,자료가 어떤 값에 얼마나 모여 있거나 흩어져 있는지를 나타내는 전체적인 모양.,
8,중1(교육과정 학년군: 중1-3),자료와 가능성,도수분포표와 상대도수,m1_data_frequency_unit,도수분포표와 상대도수,core_concept,high,official_dual_source,yes,5,m1_data_domain,m1_data_representative_unit; m1_repr_table; m1_graph_graph,m1_data_variability_unit,"자료를 줄기와 잎 그림, 도수분포표, 히스토그램, 도수분포다각형, 상대도수의 표와 그래프로 나타내고 해석하는 단원.",
8,중1(교육과정 학년군: 중1-3),자료와 가능성,도수분포표와 상대도수,m1_data_statistical_inquiry_problem,통계적 탐구 문제,core_concept,high,official_dual_source,yes,4,m1_data_statistical_inquiry_unit,m1_data_dataset,m1_data_inquiry_plan,자료를 수집하고 분석하여 답하려는 통계적 질문이나 문제.,
8,중1(교육과정 학년군: 중1-3),자료와 가능성,도수분포표와 상대도수,m1_data_statistical_inquiry_unit,통계적 탐구,core_concept,high,official_dual_source,yes,4,m1_data_domain,m1_data_frequency_unit,,탐구 문제를 설정하고 공학 도구로 자료를 수집·분석하여 결과를 해석하는 통계적 문제해결 과정.,
8,중1(교육과정 학년군: 중1-3),자료와 가능성,도수분포표와 상대도수,m1_data_frequency_polygon,도수분포다각형,representation,high,official_dual_source,yes,4,m1_data_frequency_unit,m1_data_histogram; m1_data_class_mark,m1_data_distribution_interpretation,히스토그램의 각 계급을 대표하는 점들을 선분으로 이어 자료의 분포를 나타낸 그래프.,
8,중1(교육과정 학년군: 중1-3),자료와 가능성,도수분포표와 상대도수,m1_data_frequency_table,도수분포표,representation,high,official_dual_source,yes,4,m1_data_frequency_unit,m1_data_class; m1_data_frequency; m1_repr_table,m1_data_histogram; m1_data_frequency_polygon; m1_data_relative_frequency,계급과 도수를 표로 정리하여 자료의 분포를 나타낸 표현.,
