rank,unit,edge_id,source_id,source_label_ko,source_unit,target_id,target_label_ko,target_unit,relationship_type,edge_scope,confidence,evidence_depth,needs_textbook_evidence,source_ref_count,notes
4,정수와 유리수,m1_num_absolute_value__contains__m1_num_opposite_numbers,m1_num_absolute_value,절댓값,정수와 유리수,m1_num_opposite_numbers,절댓값이 같고 부호가 다른 두 수,정수와 유리수,contains,intra_unit,low,official_dual_source,yes,3,
4,정수와 유리수,m1_num_integer_rational_add_sub__contains__m1_num_subtraction_as_add_opposite,m1_num_integer_rational_add_sub,정수와 유리수의 덧셈과 뺄셈,정수와 유리수,m1_num_subtraction_as_add_opposite,뺄셈을 반대 부호의 덧셈으로 바꾸기,정수와 유리수,contains,intra_unit,low,official_dual_source,yes,2,
4,정수와 유리수,m1_num_integer_rational_unit__contains__m1_mis_absolute_value_positive,m1_num_integer_rational_unit,정수와 유리수,정수와 유리수,m1_mis_absolute_value_positive,절댓값을 항상 양수로만 말하는 오류,정수와 유리수,contains,intra_unit,low,official_dual_source,yes,2,
4,정수와 유리수,m1_num_integer_rational_unit__contains__m1_mis_negative_order,m1_num_integer_rational_unit,정수와 유리수,정수와 유리수,m1_mis_negative_order,음수의 대소를 절댓값 크기로 판단하는 오류,정수와 유리수,contains,intra_unit,low,official_dual_source,yes,2,
4,정수와 유리수,m1_num_integer_rational_unit__contains__m1_mis_sign_operation,m1_num_integer_rational_unit,정수와 유리수,정수와 유리수,m1_mis_sign_operation,부호와 연산 기호를 혼동하는 오류,정수와 유리수,contains,intra_unit,low,official_dual_source,yes,2,
4,정수와 유리수,m1_num_absolute_value__prerequisite_for__m1_num_opposite_numbers,m1_num_absolute_value,절댓값,정수와 유리수,m1_num_opposite_numbers,절댓값이 같고 부호가 다른 두 수,정수와 유리수,prerequisite_for,intra_unit,low,official_dual_source,yes,3,
4,정수와 유리수,m1_num_addition__prerequisite_for__m1_num_subtraction_as_add_opposite,m1_num_addition,덧셈,정수와 유리수,m1_num_subtraction_as_add_opposite,뺄셈을 반대 부호의 덧셈으로 바꾸기,정수와 유리수,prerequisite_for,intra_unit,low,official_dual_source,yes,2,
4,정수와 유리수,m1_num_minus_sign__prerequisite_for__m1_num_opposite_numbers,m1_num_minus_sign,음의 부호,정수와 유리수,m1_num_opposite_numbers,절댓값이 같고 부호가 다른 두 수,정수와 유리수,prerequisite_for,intra_unit,low,official_dual_source,yes,3,
4,정수와 유리수,m1_num_minus_sign__prerequisite_for__m1_num_subtraction_as_add_opposite,m1_num_minus_sign,음의 부호,정수와 유리수,m1_num_subtraction_as_add_opposite,뺄셈을 반대 부호의 덧셈으로 바꾸기,정수와 유리수,prerequisite_for,intra_unit,low,official_dual_source,yes,2,
4,정수와 유리수,m1_num_opposite_numbers__prerequisite_for__m1_num_subtraction_as_add_opposite,m1_num_opposite_numbers,절댓값이 같고 부호가 다른 두 수,정수와 유리수,m1_num_subtraction_as_add_opposite,뺄셈을 반대 부호의 덧셈으로 바꾸기,정수와 유리수,prerequisite_for,intra_unit,low,official_dual_source,yes,2,
