rank,grade,domain,unit,concept_id,label_ko,concept_type,confidence,evidence_depth,needs_textbook_evidence,source_ref_count,parent_ids,prerequisite_ids,related_ids,short_definition,notes
20,중1(교육과정 학년군: 중1-3),변화와 관계,연립일차방정식,m1_mis_system_elimination_sign,가감법에서 부호와 계수 처리를 잘못하는 오류,misconception_risk,low,official_dual_source,yes,2,m1_system_unit,,m1_system_elimination; m1_system_addition_subtraction_method; m1_system_elimination_coefficient_matching; m1_system_add_or_subtract_equations,두 방정식을 더하거나 뺄 때 계수 맞추기와 부호 처리를 잘못하여 소거가 되지 않는 위험.,소거·가감법 용어에서 추론한 오개념 위험이다. 교과서 예제나 오답 근거 확인 전 낮은 신뢰도로 둔다.
20,중1(교육과정 학년군: 중1-3),변화와 관계,연립일차방정식,m1_mis_system_one_equation_only,연립방정식의 해를 한 방정식만 만족해도 된다고 보는 오류,misconception_risk,low,official_dual_source,yes,2,m1_system_unit,,m1_system_solution; m1_system_common_solution_condition; m1_eq_solution,연립된 모든 방정식을 동시에 만족해야 한다는 조건을 놓치는 위험.,공식 문서는 해 맥락만 제공하므로 교과서 예제·오답 근거 확인 전 낮은 신뢰도로 둔다.
20,중1(교육과정 학년군: 중1-3),변화와 관계,연립일차방정식,m1_mis_system_ordered_pair_swap,해의 순서쌍에서 두 미지수 값을 바꾸는 오류,misconception_risk,low,official_dual_source,yes,2,m1_system_unit,,m1_system_solution_ordered_pair; m1_coord_ordered_pair,연립일차방정식의 해를 순서쌍으로 나타낼 때 첫째 자리와 둘째 자리의 미지수 값을 바꾸어 쓰는 위험.,미지수가 2개인 해를 순서쌍으로 표현할 때 생길 수 있는 위험으로 추론했다. 교과서 표기와 오답 근거가 필요하다.
20,중1(교육과정 학년군: 중1-3),변화와 관계,연립일차방정식,m1_mis_system_substitution,대입법에서 식 전체를 대입하지 않는 오류,misconception_risk,low,official_dual_source,yes,2,m1_system_unit,,m1_system_substitution_method; m1_system_substitution_into_other_equation; m1_expr_substitution,한 미지수를 나타낸 식 전체를 다른 방정식에 대입하지 않아 등식 구조가 깨지는 위험.,대입법 용어에서 추론한 오개념 위험이다. 교과서 예제나 오답 근거 확인 전 낮은 신뢰도로 둔다.
20,중1(교육과정 학년군: 중1-3),변화와 관계,연립일차방정식,m1_system_simultaneous_linear_equations,연립일차방정식,core_concept,high,official_dual_source,yes,3,m1_system_unit; m1_system_simultaneous_equations,m1_system_two_variable_linear_equation,,미지수가 2개인 일차방정식 두 개 이상을 함께 만족하는 해를 구하는 대상.,
20,중1(교육과정 학년군: 중1-3),변화와 관계,연립일차방정식,m1_system_two_variable_linear_equation,미지수가 2개인 일차방정식,core_concept,high,official_dual_source,yes,2,m1_system_unit,m1_eq_linear_equation; m1_eq_unknown,m1_system_simultaneous_linear_equations; m1_func_equation_relation; m1_coord_graph_unit,두 미지수가 들어 있는 일차방정식.,
20,중1(교육과정 학년군: 중1-3),변화와 관계,연립일차방정식,m1_system_unit,연립일차방정식,core_concept,high,official_dual_source,yes,2,,m1_eq_unit,m1_func_eq_relation_unit; m1_coord_graph_unit,미지수가 2개인 일차방정식들을 함께 만족하는 해를 여러 방법으로 구하고 활용하는 단원.,
20,중1(교육과정 학년군: 중1-3),변화와 관계,연립일차방정식,m1_system_solution_ordered_pair,해의 순서쌍 표현,representation,medium,official_dual_source,yes,2,m1_system_solution,m1_system_solution; m1_coord_ordered_pair,m1_coord_ordered_pair; m1_mis_system_ordered_pair_swap,미지수가 2개인 연립일차방정식의 해를 두 미지수 값의 순서쌍으로 나타내는 표현.,미지수가 2개인 해의 표현 방식으로 추론했다. 좌표·그래프 단원과의 연결 및 교과서 표기 확인이 필요하다.
20,중1(교육과정 학년군: 중1-3),변화와 관계,연립일차방정식,m1_system_add_or_subtract_equations,두 방정식 더하거나 빼기,procedure,medium,official_dual_source,yes,2,m1_system_addition_subtraction_method,m1_system_elimination_coefficient_matching; m1_eq_equality_properties; m1_num_addition; m1_num_subtraction,m1_system_back_substitution; m1_mis_system_elimination_sign,계수를 맞춘 두 방정식을 더하거나 빼서 한 미지수가 소거된 일차방정식을 얻는 절차.,가감법의 세부 수행 단계로 추론했다. 교과서의 풀이 예제와 부호 처리 설명으로 보강해야 한다.
20,중1(교육과정 학년군: 중1-3),변화와 관계,연립일차방정식,m1_system_addition_subtraction_method,가감법,procedure,high,official_dual_source,yes,2,m1_system_solving,m1_system_elimination,m1_system_elimination_coefficient_matching; m1_system_add_or_subtract_equations; m1_system_substitution_method; m1_mis_system_elimination_sign,두 방정식을 더하거나 빼서 한 미지수를 소거하는 연립방정식 풀이 방법.,
