rank,unit,edge_id,source_id,source_label_ko,source_unit,target_id,target_label_ko,target_unit,relationship_type,edge_scope,confidence,evidence_depth,needs_textbook_evidence,source_ref_count,notes
22,일차함수와 일차방정식의 관계,m1_func_eq_relation_unit__contains__m1_mis_intersection_solution,m1_func_eq_relation_unit,일차함수와 일차방정식의 관계,일차함수와 일차방정식의 관계,m1_mis_intersection_solution,그래프의 교점과 연립방정식의 해를 분리해서 보는 오류,일차함수와 일차방정식의 관계,contains,intra_unit,low,official_dual_source,yes,2,
22,일차함수와 일차방정식의 관계,m1_func_system_graph_relation__prerequisite_for__m1_mis_intersection_solution,m1_func_system_graph_relation,두 일차함수의 그래프와 연립일차방정식의 관계,일차함수와 일차방정식의 관계,m1_mis_intersection_solution,그래프의 교점과 연립방정식의 해를 분리해서 보는 오류,일차함수와 일차방정식의 관계,prerequisite_for,intra_unit,low,official_dual_source,yes,2,
22,일차함수와 일차방정식의 관계,m1_mis_intersection_solution__often_confused_with__m1_func_intersection_count,m1_mis_intersection_solution,그래프의 교점과 연립방정식의 해를 분리해서 보는 오류,일차함수와 일차방정식의 관계,m1_func_intersection_count,교점의 개수,일차함수와 일차방정식의 관계,often_confused_with,intra_unit,low,official_dual_source,yes,2,related_ids에서 확인된 오개념 위험 연결을 낮은 신뢰도 edge로 보강. 교과서 근거 확인 후 유지 또는 조정.
22,일차함수와 일차방정식의 관계,m1_mis_intersection_solution__often_confused_with__m1_func_intersection_point,m1_mis_intersection_solution,그래프의 교점과 연립방정식의 해를 분리해서 보는 오류,일차함수와 일차방정식의 관계,m1_func_intersection_point,교점,일차함수와 일차방정식의 관계,often_confused_with,intra_unit,low,official_dual_source,yes,2,related_ids에서 확인된 오개념 위험 연결을 낮은 신뢰도 edge로 보강. 교과서 근거 확인 후 유지 또는 조정.
22,일차함수와 일차방정식의 관계,m1_mis_intersection_solution__often_confused_with__m1_func_system_graph_relation,m1_mis_intersection_solution,그래프의 교점과 연립방정식의 해를 분리해서 보는 오류,일차함수와 일차방정식의 관계,m1_func_system_graph_relation,두 일차함수의 그래프와 연립일차방정식의 관계,일차함수와 일차방정식의 관계,often_confused_with,intra_unit,low,official_dual_source,yes,2,
22,일차함수와 일차방정식의 관계,m1_mis_intersection_solution__often_confused_with__m1_func_system_solution_from_intersection,m1_mis_intersection_solution,그래프의 교점과 연립방정식의 해를 분리해서 보는 오류,일차함수와 일차방정식의 관계,m1_func_system_solution_from_intersection,교점으로 연립일차방정식의 해 말하기,일차함수와 일차방정식의 관계,often_confused_with,intra_unit,low,official_dual_source,yes,2,related_ids에서 확인된 오개념 위험 연결을 낮은 신뢰도 edge로 보강. 교과서 근거 확인 후 유지 또는 조정.
22,일차함수와 일차방정식의 관계,m1_mis_intersection_solution__often_confused_with__m1_system_solution,m1_mis_intersection_solution,그래프의 교점과 연립방정식의 해를 분리해서 보는 오류,일차함수와 일차방정식의 관계,m1_system_solution,연립일차방정식의 해,연립일차방정식,often_confused_with,cross_unit,low,official_dual_source,yes,2,related_ids에서 확인된 오개념 위험 연결을 낮은 신뢰도 edge로 보강. 교과서 근거 확인 후 유지 또는 조정.
22,일차함수와 일차방정식의 관계,m1_func_eq_relation_unit__contains__m1_func_equation_relation,m1_func_eq_relation_unit,일차함수와 일차방정식의 관계,일차함수와 일차방정식의 관계,m1_func_equation_relation,일차함수와 미지수가 2개인 일차방정식의 관계,일차함수와 일차방정식의 관계,contains,intra_unit,high,official_dual_source,yes,2,
22,일차함수와 일차방정식의 관계,m1_func_eq_relation_unit__contains__m1_func_intersection_count,m1_func_eq_relation_unit,일차함수와 일차방정식의 관계,일차함수와 일차방정식의 관계,m1_func_intersection_count,교점의 개수,일차함수와 일차방정식의 관계,contains,intra_unit,medium,official_single_source,yes,1,
22,일차함수와 일차방정식의 관계,m1_func_eq_relation_unit__contains__m1_func_intersection_point,m1_func_eq_relation_unit,일차함수와 일차방정식의 관계,일차함수와 일차방정식의 관계,m1_func_intersection_point,교점,일차함수와 일차방정식의 관계,contains,intra_unit,medium,official_single_source,yes,2,
