rank,grade,domain,unit,concept_id,label_ko,concept_type,confidence,evidence_depth,needs_textbook_evidence,source_ref_count,parent_ids,prerequisite_ids,related_ids,short_definition,notes
7,중1(교육과정 학년군: 중1-3),변화와 관계,일차함수와 일차방정식의 관계,m1_func_coincident_graph_case,두 그래프가 일치하는 경우,property,low,official_dual_source,yes,2,m1_func_intersection_count,,m1_func_system_infinitely_many_solutions_graph_case; m1_mis_coincident_graph_single_solution,두 일차함수 그래프가 같은 직선으로 완전히 겹치는 경우.,공식 성취기준은 그래프와 해의 관계를 요구하지만 현재 근거 요약은 일치 사례를 직접 열거하지 않는다. 교과서 예제 확인 전까지 낮은 신뢰도로 둔다.
7,중1(교육과정 학년군: 중1-3),변화와 관계,일차함수와 일차방정식의 관계,m1_func_parallel_graph_case,두 그래프가 평행한 경우,property,low,official_dual_source,yes,2,m1_func_intersection_count,,m1_func_system_no_solution_graph_case; m1_mis_parallel_graphs_have_solution,두 일차함수 그래프가 서로 만나지 않는 평행한 경우.,공식 성취기준은 그래프와 해의 관계를 요구하지만 현재 근거 요약은 평행 사례를 직접 열거하지 않는다. 교과서 예제 확인 전까지 낮은 신뢰도로 둔다.
7,중1(교육과정 학년군: 중1-3),변화와 관계,일차함수와 일차방정식의 관계,m1_func_system_infinitely_many_solutions_graph_case,일치하는 두 그래프와 해가 무수히 많은 경우,property,low,official_dual_source,yes,2,m1_func_intersection_solution_count_relation,,m1_func_coincident_graph_case; m1_mis_coincident_graph_single_solution,두 그래프가 일치할 때 연립일차방정식의 해가 그래프 위의 모든 점으로 무수히 많다고 해석하는 관계.,공식 성취기준의 그래프와 해의 관계에서 추론한 사례다. 현재 출처 요약은 일치 사례를 직접 열거하지 않으므로 낮은 신뢰도로 둔다.
7,중1(교육과정 학년군: 중1-3),변화와 관계,일차함수와 일차방정식의 관계,m1_func_system_no_solution_graph_case,평행한 두 그래프와 해가 없는 경우,property,low,official_dual_source,yes,2,m1_func_intersection_solution_count_relation,,m1_func_parallel_graph_case; m1_mis_parallel_graphs_have_solution,두 그래프가 평행하여 만나지 않을 때 연립일차방정식의 해가 없다고 해석하는 관계.,공식 성취기준의 그래프와 해의 관계에서 추론한 사례다. 현재 출처 요약은 평행 사례를 직접 열거하지 않으므로 낮은 신뢰도로 둔다.
7,중1(교육과정 학년군: 중1-3),변화와 관계,일차함수와 일차방정식의 관계,m1_mis_coincident_graph_single_solution,일치하는 두 그래프의 해를 하나로 보는 오류,misconception_risk,low,official_dual_source,yes,2,m1_func_eq_relation_unit,,m1_func_system_infinitely_many_solutions_graph_case,두 그래프가 완전히 일치하는 경우에도 연립일차방정식의 해가 한 개뿐이라고 생각하는 위험.,"공식 문서가 직접 제시한 오류는 아니며, 그래프와 해의 관계에서 추론한 오개념 위험이다. 교과서 오답 근거 확인 전까지 낮은 신뢰도로 둔다."
7,중1(교육과정 학년군: 중1-3),변화와 관계,일차함수와 일차방정식의 관계,m1_mis_equation_intercepts_substitution_swap,x=0과 y=0 대입으로 구하는 축 교점을 바꾸어 생각하는 오류,misconception_risk,low,official_dual_source,yes,4,m1_func_eq_relation_unit,,m1_func_equation_x_zero_substitution; m1_func_equation_y_zero_substitution,"x=0을 대입하면 y축과의 교점을, y=0을 대입하면 x축과의 교점을 구한다는 대응을 바꾸어 생각하는 위험.","공식 문서가 직접 제시한 오류는 아니며, 축과의 교점 구하기 절차를 세분하면서 추론한 오개념 위험이다."
7,중1(교육과정 학년군: 중1-3),변화와 관계,일차함수와 일차방정식의 관계,m1_mis_intersection_count_solution_count,교점의 개수와 해의 개수를 따로 보는 오류,misconception_risk,low,official_dual_source,yes,2,m1_func_eq_relation_unit,,m1_func_intersection_count; m1_func_intersection_solution_count_relation,두 그래프의 교점 개수가 연립일차방정식의 해의 개수와 연결된다는 점을 놓치는 위험.,성취수준의 교점과 해의 관계 설명에서 추론한 오개념 위험이다. 세부 사례별 오류는 교과서 예제 확인 후 분리한다.
7,중1(교육과정 학년군: 중1-3),변화와 관계,일차함수와 일차방정식의 관계,m1_mis_intersection_solution,그래프의 교점과 연립방정식의 해를 분리해서 보는 오류,misconception_risk,low,official_dual_source,yes,2,m1_func_eq_relation_unit,,m1_func_intersection_point; m1_func_intersection_point_coordinate; m1_system_solution,두 그래프의 교점 좌표가 연립일차방정식의 해와 연결된다는 점을 놓치는 위험.,
7,중1(교육과정 학년군: 중1-3),변화와 관계,일차함수와 일차방정식의 관계,m1_mis_parallel_graphs_have_solution,평행한 두 그래프에도 해가 있다고 보는 오류,misconception_risk,low,official_dual_source,yes,2,m1_func_eq_relation_unit,,m1_func_system_no_solution_graph_case,두 그래프가 평행하여 만나지 않는 경우에도 연립일차방정식의 해가 있다고 생각하는 위험.,"공식 문서가 직접 제시한 오류는 아니며, 그래프와 해의 관계에서 추론한 오개념 위험이다. 교과서 오답 근거 확인 전까지 낮은 신뢰도로 둔다."
7,중1(교육과정 학년군: 중1-3),변화와 관계,일차함수와 일차방정식의 관계,m1_mis_single_equation_graph_as_system_solution,한 일차방정식의 그래프를 연립일차방정식의 해로 보는 오류,misconception_risk,low,official_dual_source,yes,4,m1_func_eq_relation_unit,,m1_func_two_variable_equation_as_graph; m1_func_two_linear_graphs; m1_system_solution,미지수가 2개인 일차방정식 하나의 그래프 전체와 두 그래프의 교점으로 나타나는 연립일차방정식의 해를 혼동하는 위험.,한 식의 해 전체와 연립된 두 식의 공통 해를 구별해야 하는 관계 단원에서 추론한 오개념 위험이다.
7,중1(교육과정 학년군: 중1-3),변화와 관계,일차함수와 일차방정식의 관계,m1_func_eq_relation_unit,일차함수와 일차방정식의 관계,core_concept,high,official_single_source,yes,2,,m1_func_unit; m1_eq_unit,m1_system_unit; m1_coord_graph_unit,일차함수의 그래프와 미지수가 2개인 일차방정식 및 연립일차방정식의 해를 연결하는 단원.,
7,중1(교육과정 학년군: 중1-3),변화와 관계,일차함수와 일차방정식의 관계,m1_func_equation_solution_table,미지수가 2개인 일차방정식 해의 대응표,representation,medium,official_dual_source,yes,4,m1_func_two_variable_equation_as_graph,m1_func_two_variable_equation_solution_pair; m1_repr_table,m1_func_equation_graph_from_two_solution_pairs,미지수가 2개인 일차방정식을 만족하는 몇 개의 값의 짝을 표로 정리한 표현.,교과서에서 그래프를 그리기 전 여러 해의 순서쌍을 표로 정리하는 절차를 예상해 둔 노드다. 본문 근거 확인 전까지 중간 신뢰도로 둔다.
7,중1(교육과정 학년군: 중1-3),변화와 관계,일차함수와 일차방정식의 관계,m1_func_equation_x_axis_intersection,일차방정식 그래프의 x축과의 교점,representation,medium,official_dual_source,yes,4,m1_func_two_variable_linear_equation_graph,m1_func_equation_y_zero_substitution; m1_coord_x_axis; m1_coord_coordinate,m1_func_equation_two_intercepts_graph_drawing; m1_func_x_intercept,미지수가 2개인 일차방정식의 그래프가 x축과 만나는 점.,"일차함수의 x절편과 연결되지만, 여기서는 미지수가 2개인 일차방정식의 그래프 표현 안에서 축과의 교점으로 둔다."
