rank,grade,domain,unit,concept_id,label_ko,concept_type,confidence,evidence_depth,needs_textbook_evidence,source_ref_count,parent_ids,prerequisite_ids,related_ids,short_definition,notes
11,중3(교육과정 학년군: 중1-3),자료와 가능성,산포도,m1_data_same_mean_different_spread,평균이 같은 두 분포의 흩어진 정도 비교,sub_concept,low,official_dual_source,yes,2,m1_data_variability_unit,m1_data_mean; m1_data_variability_magnitude_interpretation,m1_data_compare_distributions_variability; m1_mis_same_mean_same_distribution,"두 자료의 평균이 같아도 편차, 분산, 표준편차에 따라 분포의 흩어진 정도가 다를 수 있다는 비교 맥락.",두 집단 분포 비교 성취수준에서 필요한 대표적인 비교 맥락으로 추론했다. 공식 문서의 직접 표현은 아니므로 교과서 예제 근거 확인 전까지 낮은 신뢰도로 둔다.
11,중3(교육과정 학년군: 중1-3),자료와 가능성,산포도,m1_data_variability_calculation_table,산포도 계산 표,representation,low,official_dual_source,yes,2,m1_data_variability_unit,m1_data_deviation_calculation; m1_data_squared_deviation,m1_data_calculate_variance_sd,"변량, 편차, 편차의 제곱 등을 열로 정리하여 분산과 표준편차 계산을 돕는 표.",교과서 예제에서 자주 쓰이는 계산 표 형식으로 추론했다. 공식 문서의 직접 표현은 아니므로 낮은 신뢰도로 둔다.
11,중3(교육과정 학년군: 중1-3),자료와 가능성,산포도,m1_data_deviation_sum_zero,편차의 합은 0,property,low,official_dual_source,yes,2,m1_data_variability_unit,m1_data_deviation_calculation,m1_data_squared_deviation,같은 평균을 기준으로 한 모든 편차의 합이 0이 되는 성질.,편차의 정의에서 파생되는 교과서 정리 성격의 성질이다. 공식 문서의 직접 용어는 아니므로 교과서 본문 확인 전까지 낮은 신뢰도로 둔다.
11,중3(교육과정 학년군: 중1-3),자료와 가능성,산포도,m1_data_standard_deviation_unit,표준편차의 단위,property,low,official_dual_source,yes,2,m1_data_variability_unit,m1_data_standard_deviation; m1_data_variance,m1_mis_variance_standard_deviation,표준편차는 분산과 달리 원자료와 같은 단위로 해석할 수 있다는 성질.,표준편차를 분산의 제곱근으로 정의한 데서 파생되는 해석 성질이다. 공식 문서의 직접 용어는 아니므로 교과서 본문 확인 전까지 낮은 신뢰도로 둔다.
11,중3(교육과정 학년군: 중1-3),자료와 가능성,산포도,m1_mis_deviation_as_absolute_distance,편차를 항상 양수 거리로 보는 오류,misconception_risk,low,official_dual_source,yes,2,m1_data_variability_unit,,m1_data_deviation; m1_data_squared_deviation,편차에는 평균보다 작은 값에서 생기는 음수 방향이 있을 수 있는데 이를 절댓값 거리처럼만 보는 위험.,학생 반응에서 예상되는 오개념으로 추론했다. 교과서 문항 근거 확인 전까지 낮은 신뢰도로 둔다.
11,중3(교육과정 학년군: 중1-3),자료와 가능성,산포도,m1_mis_same_mean_same_distribution,평균이 같으면 분포도 같다고 보는 오류,misconception_risk,low,official_dual_source,yes,2,m1_data_variability_unit,,m1_data_same_mean_different_spread; m1_data_compare_distributions_variability,두 자료의 평균이 같다는 이유만으로 흩어진 정도와 분포까지 같다고 판단하는 위험.,두 집단 분포 비교에서 예상되는 오개념으로 추론했다. 교과서 예제·문항 근거 확인 전까지 낮은 신뢰도로 둔다.
11,중3(교육과정 학년군: 중1-3),자료와 가능성,산포도,m1_mis_sd_without_square_root,표준편차에서 제곱근을 빠뜨리는 오류,misconception_risk,low,official_dual_source,yes,2,m1_data_variability_unit,,m1_data_standard_deviation_calculation; m1_data_variance,분산을 구한 뒤 제곱근을 취하지 않아 표준편차와 분산을 혼동하는 위험.,표준편차 계산 절차에서 예상되는 오개념으로 추론했다. 교과서 문항 근거 확인 전까지 낮은 신뢰도로 둔다.
11,중3(교육과정 학년군: 중1-3),자료와 가능성,산포도,m1_mis_variance_standard_deviation,분산과 표준편차를 같은 값으로 보는 오류,misconception_risk,low,official_dual_source,yes,2,m1_data_variability_unit,,m1_data_calculate_variance_sd; m1_data_standard_deviation_unit,분산과 표준편차가 모두 산포도를 나타내지만 계산 방식과 단위가 다르다는 점을 놓치는 위험.,
11,중3(교육과정 학년군: 중1-3),자료와 가능성,산포도,m1_data_variability,산포도,core_concept,high,official_dual_source,yes,3,m1_data_variability_unit,m1_data_distribution; m1_data_representative_value,m1_data_deviation; m1_data_variance; m1_data_standard_deviation,자료가 대푯값을 중심으로 얼마나 흩어져 있는지를 나타내는 정도.,
11,중3(교육과정 학년군: 중1-3),자료와 가능성,산포도,m1_data_variability_unit,산포도,core_concept,high,official_dual_source,yes,2,m1_data_domain,m1_data_representative_value; m1_data_distribution,m1_data_box_scatter_unit,"편차, 분산, 표준편차를 이용하여 자료의 흩어진 정도와 분포를 설명하는 단원.",
