packet_rank,grade,domain,unit,concept_id,label_ko,concept_type,confidence,evidence_depth,needs_textbook_evidence,source_ref_count,current_source_refs,required_evidence_fields,evidence_focus,extraction_status,toc_ref,learning_objective_ref,definition_ref,summary_ref,example_ref,term_explanation_ref,problem_pattern_ref,textbook_page_refs,extraction_notes
16,중2(교육과정 학년군: 중1-3),수와 연산,유리수와 순환소수,m1_mis_denominator_condition_2_5,분모의 소인수 2와 5 조건을 반대로 적용하는 오류,misconception_risk,low,official_single_source,yes,1,"achievement_math_2022: 유리수와 순환소수 section; [9수01-06] achievement levels; achievement_level; 유한소수 또는 순환소수로 나타낼 수 있는 분수의 특징, 순환소수를 분수로 나타내기, 유리수와 순환소수 관계 설명 수준을 구분",example_ref;problem_pattern_ref;textbook_page_refs;extraction_notes,Confirm from examples or repeated problem patterns.,pending_textbook_pdf,,,,,,,,,
16,중2(교육과정 학년군: 중1-3),수와 연산,유리수와 순환소수,m1_mis_finite_to_repeating_scope,유한소수를 순환소수로 나타내는 활동을 범위로 오인하는 오류,misconception_risk,low,official_single_source,yes,1,curriculum_math_2022: printed p. 33; [9수01-06] explanation; teaching_note; 순환소수를 분수로 고치는 것은 순환소수가 유리수임을 이해할 수 있는 정도로 다루며 유한소수를 순환소수로 나타내는 것은 다루지 않음,example_ref;problem_pattern_ref;textbook_page_refs;extraction_notes,Confirm from examples or repeated problem patterns.,pending_textbook_pdf,,,,,,,,,
16,중2(교육과정 학년군: 중1-3),수와 연산,유리수와 순환소수,m1_mis_fraction_decimal_denominator_not_reduced,기약분수로 고치지 않고 분모 조건을 판단하는 오류,misconception_risk,low,official_single_source,yes,1,"achievement_math_2022: 유리수와 순환소수 section; [9수01-06] achievement levels; achievement_level; 유한소수 또는 순환소수로 나타낼 수 있는 분수의 특징, 순환소수를 분수로 나타내기, 유리수와 순환소수 관계 설명 수준을 구분",example_ref;problem_pattern_ref;textbook_page_refs;extraction_notes,Confirm from examples or repeated problem patterns.,pending_textbook_pdf,,,,,,,,,
16,중2(교육과정 학년군: 중1-3),수와 연산,유리수와 순환소수,m1_mis_repeating_decimal_shift_digits,순환마디 자리수를 맞추지 않고 식을 빼는 오류,misconception_risk,low,official_dual_source,yes,2,"curriculum_math_2022: printed p. 33; [9수01-06] explanation; teaching_note; 순환소수를 분수로 고치는 것은 순환소수가 유리수임을 이해할 수 있는 정도로 다루며 유한소수를 순환소수로 나타내는 것은 다루지 않음 | achievement_math_2022: 유리수와 순환소수 section; [9수01-06] achievement levels; achievement_level; 유한소수 또는 순환소수로 나타낼 수 있는 분수의 특징, 순환소수를 분수로 나타내기, 유리수와 순환소수 관계 설명 수준을 구분",example_ref;problem_pattern_ref;textbook_page_refs;extraction_notes,Confirm from examples or repeated problem patterns.,pending_textbook_pdf,,,,,,,,,
16,중2(교육과정 학년군: 중1-3),수와 연산,유리수와 순환소수,m1_mis_repetend_dot_notation_scope,순환마디 점 표시 범위를 잘못 잡는 오류,misconception_risk,low,official_dual_source,yes,2,"curriculum_math_2022: printed p. 34; terms and symbols for 수와 연산; term_list; 소수, 합성수, 거듭제곱, 지수, 밑, 소인수, 소인수분해, 서로소, 양수, 음수, 정수, 수직선, 유리수, 절댓값, 교환법칙, 결합법칙, 분배법칙, 역수, 유한소수, 무한소수, 순환소수, 순환마디, 제곱근, 근호, 무리수, 실수, 분모의 유리화 등을 다룸 | achievement_math_2022: 유리수와 순환소수 section; [9수01-06] achievement levels; achievement_level; 유한소수 또는 순환소수로 나타낼 수 있는 분수의 특징, 순환소수를 분수로 나타내기, 유리수와 순환소수 관계 설명 수준을 구분",example_ref;problem_pattern_ref;textbook_page_refs;extraction_notes,Confirm from examples or repeated problem patterns.,pending_textbook_pdf,,,,,,,,,
16,중2(교육과정 학년군: 중1-3),수와 연산,유리수와 순환소수,m1_num_fraction_decimal_classification,분수가 유한소수 또는 순환소수로 나타나는지 구분하기,procedure,medium,official_single_source,yes,1,"achievement_math_2022: 유리수와 순환소수 section; [9수01-06] achievement levels; achievement_level; 유한소수 또는 순환소수로 나타낼 수 있는 분수의 특징, 순환소수를 분수로 나타내기, 유리수와 순환소수 관계 설명 수준을 구분",summary_ref;example_ref;textbook_page_refs,Find worked example or summary that shows the procedure.,pending_textbook_pdf,,,,,,,,,
16,중2(교육과정 학년군: 중1-3),수와 연산,유리수와 순환소수,m1_num_decimal_remainder_repetition,분수 나눗셈에서 나머지 반복,property,medium,official_dual_source,yes,2,"curriculum_math_2022: printed p. 33; [9수01-06]; achievement_standard; 순환소수의 뜻을 알고 유리수와 순환소수의 관계를 설명하는 성취기준 | achievement_math_2022: 유리수와 순환소수 section; [9수01-06] achievement levels; achievement_level; 유한소수 또는 순환소수로 나타낼 수 있는 분수의 특징, 순환소수를 분수로 나타내기, 유리수와 순환소수 관계 설명 수준을 구분",definition_ref;summary_ref;textbook_page_refs,Find textbook statement of the property and any summary box.,pending_textbook_pdf,,,,,,,,,
16,중2(교육과정 학년군: 중1-3),수와 연산,유리수와 순환소수,m1_num_denominator_power_of_ten_conversion,분모를 10의 거듭제곱으로 만들기,procedure,medium,official_dual_source,yes,4,"curriculum_math_2022: printed p. 33; [9수01-06]; achievement_standard; 순환소수의 뜻을 알고 유리수와 순환소수의 관계를 설명하는 성취기준 | achievement_math_2022: 유리수와 순환소수 section; [9수01-06] achievement levels; achievement_level; 유한소수 또는 순환소수로 나타낼 수 있는 분수의 특징, 순환소수를 분수로 나타내기, 유리수와 순환소수 관계 설명 수준을 구분 | curriculum_math_2022: printed p. 33; [9수01-01]; achievement_standard; 소인수분해의 뜻을 알고 자연수를 소인수분해 하는 성취기준 | achievement_math_2022: 소인수분해 section; [9수01-01] achievement levels; achievement_level; 소인수분해의 뜻 설명, 자연수를 소인수의 곱으로 표현, 안내된 절차에 따른 소인수분해 수준을 구분",summary_ref;example_ref;textbook_page_refs,Find worked example or summary that shows the procedure.,pending_textbook_pdf,,,,,,,,,
16,중2(교육과정 학년군: 중1-3),수와 연산,유리수와 순환소수,m1_num_finite_decimal,유한소수,term,high,official_dual_source,yes,3,"curriculum_math_2022: printed p. 34; terms and symbols for 수와 연산; term_list; 소수, 합성수, 거듭제곱, 지수, 밑, 소인수, 소인수분해, 서로소, 양수, 음수, 정수, 수직선, 유리수, 절댓값, 교환법칙, 결합법칙, 분배법칙, 역수, 유한소수, 무한소수, 순환소수, 순환마디, 제곱근, 근호, 무리수, 실수, 분모의 유리화 등을 다룸 | curriculum_math_2022: printed p. 33; [9수01-06]; achievement_standard; 순환소수의 뜻을 알고 유리수와 순환소수의 관계를 설명하는 성취기준 | achievement_math_2022: 유리수와 순환소수 section; [9수01-06] achievement levels; achievement_level; 유한소수 또는 순환소수로 나타낼 수 있는 분수의 특징, 순환소수를 분수로 나타내기, 유리수와 순환소수 관계 설명 수준을 구분",term_explanation_ref;definition_ref;textbook_page_refs,Find textbook term explanation or definition.,pending_textbook_pdf,,,,,,,,,
16,중2(교육과정 학년군: 중1-3),수와 연산,유리수와 순환소수,m1_num_finite_decimal_to_fraction,유한소수를 분수로 나타내기,procedure,medium,official_dual_source,yes,3,"curriculum_math_2022: printed p. 34; terms and symbols for 수와 연산; term_list; 소수, 합성수, 거듭제곱, 지수, 밑, 소인수, 소인수분해, 서로소, 양수, 음수, 정수, 수직선, 유리수, 절댓값, 교환법칙, 결합법칙, 분배법칙, 역수, 유한소수, 무한소수, 순환소수, 순환마디, 제곱근, 근호, 무리수, 실수, 분모의 유리화 등을 다룸 | curriculum_math_2022: printed p. 33; [9수01-06]; achievement_standard; 순환소수의 뜻을 알고 유리수와 순환소수의 관계를 설명하는 성취기준 | achievement_math_2022: 유리수와 순환소수 section; [9수01-06] achievement levels; achievement_level; 유한소수 또는 순환소수로 나타낼 수 있는 분수의 특징, 순환소수를 분수로 나타내기, 유리수와 순환소수 관계 설명 수준을 구분",summary_ref;example_ref;textbook_page_refs,Find worked example or summary that shows the procedure.,pending_textbook_pdf,,,,,,,,,
