packet_rank,grade,domain,unit,concept_id,label_ko,concept_type,confidence,evidence_depth,needs_textbook_evidence,source_ref_count,current_source_refs,required_evidence_fields,evidence_focus,extraction_status,toc_ref,learning_objective_ref,definition_ref,summary_ref,example_ref,term_explanation_ref,problem_pattern_ref,textbook_page_refs,extraction_notes
10,중1(교육과정 학년군: 중1-3),도형과 측정,기본 도형,m1_geo_coplanar_condition,한 평면 위에 있음,property,low,official_dual_source,yes,2,"curriculum_math_2022: printed p. 37; [9수03-01]; achievement_standard; 점, 선, 면, 각을 이해하고 점, 직선, 평면의 위치 관계를 설명하는 성취기준 | achievement_math_2022: 기본 도형 section; [9수03-01] achievement levels; achievement_level; 점, 선, 면, 각 관련 용어와 기호를 이해하고 점, 직선, 평면의 위치 관계를 설명하는 수준을 구분",definition_ref;summary_ref;textbook_page_refs;extraction_notes,Find textbook statement of the property and any summary box.,pending_textbook_pdf,,,,,,,,,
10,중1(교육과정 학년군: 중1-3),도형과 측정,기본 도형,m1_geo_line_segment,선분,term,low,official_dual_source,yes,2,"curriculum_math_2022: printed p. 37; [9수03-01]; achievement_standard; 점, 선, 면, 각을 이해하고 점, 직선, 평면의 위치 관계를 설명하는 성취기준 | achievement_math_2022: 기본 도형 section; [9수03-01] achievement levels; achievement_level; 점, 선, 면, 각 관련 용어와 기호를 이해하고 점, 직선, 평면의 위치 관계를 설명하는 수준을 구분",term_explanation_ref;definition_ref;textbook_page_refs;extraction_notes,Find textbook term explanation or definition.,pending_textbook_pdf,,,,,,,,,
10,중1(교육과정 학년군: 중1-3),도형과 측정,기본 도형,m1_geo_ray,반직선,term,low,official_dual_source,yes,2,"curriculum_math_2022: printed p. 37; [9수03-01]; achievement_standard; 점, 선, 면, 각을 이해하고 점, 직선, 평면의 위치 관계를 설명하는 성취기준 | achievement_math_2022: 기본 도형 section; [9수03-01] achievement levels; achievement_level; 점, 선, 면, 각 관련 용어와 기호를 이해하고 점, 직선, 평면의 위치 관계를 설명하는 수준을 구분",term_explanation_ref;definition_ref;textbook_page_refs;extraction_notes,Find textbook term explanation or definition.,pending_textbook_pdf,,,,,,,,,
10,중1(교육과정 학년군: 중1-3),도형과 측정,기본 도형,m1_mis_corresponding_alternate_angles,동위각과 엇각의 위치를 혼동하는 오류,misconception_risk,low,official_dual_source,yes,2,curriculum_math_2022: printed p. 37; [9수03-02]; achievement_standard; 평행선에서 동위각과 엇각의 성질을 이해하고 설명하는 성취기준 | achievement_math_2022: 기본 도형 section; [9수03-02] achievement levels; achievement_level; 평행선에서 동위각과 엇각을 찾고 각의 크기를 구하거나 성질을 설명하는 수준을 구분,example_ref;problem_pattern_ref;textbook_page_refs;extraction_notes,Confirm from examples or repeated problem patterns.,pending_textbook_pdf,,,,,,,,,
10,중1(교육과정 학년군: 중1-3),도형과 측정,기본 도형,m1_mis_skew_parallel_lines,꼬인 위치와 평행을 같은 관계로 보는 오류,misconception_risk,low,official_dual_source,yes,3,"curriculum_math_2022: printed p. 37; [9수03-01]; achievement_standard; 점, 선, 면, 각을 이해하고 점, 직선, 평면의 위치 관계를 설명하는 성취기준 | curriculum_math_2022: printed pp. 38-39; terms and symbols for 도형과 측정; term_list; 교점, 교선, 두 점 사이의 거리, 중점, 수직이등분선, 꼬인 위치, 교각, 맞꼭지각, 엇각, 동위각, 평각, 직교, 수선의 발, 작도, 대변, 대각, 삼각형의 합동 조건, 내각, 외각, 부채꼴, 중심각, 호, 현, 활꼴, 할선, 다면체, 각뿔대, 정다면체, 회전체, 회전축, 원뿔대, 증명, 접선, 접점, 접한다, 외심, 외접, 외접원, 내심, 내접, 내접원, 중선, 무게중심, 닮음, 닮음비, 삼각형의 닮음 조건, 피타고라스 정리, 삼각비, 사인, 코사인, 탄젠트, 원주각 등을 다룸 | achievement_math_2022: 기본 도형 section; [9수03-01] achievement levels; achievement_level; 점, 선, 면, 각 관련 용어와 기호를 이해하고 점, 직선, 평면의 위치 관계를 설명하는 수준을 구분",example_ref;problem_pattern_ref;textbook_page_refs;extraction_notes,Confirm from examples or repeated problem patterns.,pending_textbook_pdf,,,,,,,,,
10,중1(교육과정 학년군: 중1-3),도형과 측정,기본 도형,m1_geo_alternate_interior_angles,엇각,term,high,official_dual_source,yes,3,"curriculum_math_2022: printed pp. 38-39; terms and symbols for 도형과 측정; term_list; 교점, 교선, 두 점 사이의 거리, 중점, 수직이등분선, 꼬인 위치, 교각, 맞꼭지각, 엇각, 동위각, 평각, 직교, 수선의 발, 작도, 대변, 대각, 삼각형의 합동 조건, 내각, 외각, 부채꼴, 중심각, 호, 현, 활꼴, 할선, 다면체, 각뿔대, 정다면체, 회전체, 회전축, 원뿔대, 증명, 접선, 접점, 접한다, 외심, 외접, 외접원, 내심, 내접, 내접원, 중선, 무게중심, 닮음, 닮음비, 삼각형의 닮음 조건, 피타고라스 정리, 삼각비, 사인, 코사인, 탄젠트, 원주각 등을 다룸 | curriculum_math_2022: printed p. 37; [9수03-02]; achievement_standard; 평행선에서 동위각과 엇각의 성질을 이해하고 설명하는 성취기준 | achievement_math_2022: 기본 도형 section; [9수03-02] achievement levels; achievement_level; 평행선에서 동위각과 엇각을 찾고 각의 크기를 구하거나 성질을 설명하는 수준을 구분",term_explanation_ref;definition_ref;textbook_page_refs,Find textbook term explanation or definition.,pending_textbook_pdf,,,,,,,,,
10,중1(교육과정 학년군: 중1-3),도형과 측정,기본 도형,m1_geo_alternate_interior_angles_equal,평행선에서 엇각의 크기가 같음,property,high,official_dual_source,yes,2,curriculum_math_2022: printed p. 37; [9수03-02]; achievement_standard; 평행선에서 동위각과 엇각의 성질을 이해하고 설명하는 성취기준 | achievement_math_2022: 기본 도형 section; [9수03-02] achievement levels; achievement_level; 평행선에서 동위각과 엇각을 찾고 각의 크기를 구하거나 성질을 설명하는 수준을 구분,definition_ref;summary_ref;textbook_page_refs,Find textbook statement of the property and any summary box.,pending_textbook_pdf,,,,,,,,,
10,중1(교육과정 학년군: 중1-3),도형과 측정,기본 도형,m1_geo_angle,각,term,high,official_dual_source,yes,2,"curriculum_math_2022: printed p. 37; [9수03-01]; achievement_standard; 점, 선, 면, 각을 이해하고 점, 직선, 평면의 위치 관계를 설명하는 성취기준 | achievement_math_2022: 기본 도형 section; [9수03-01] achievement levels; achievement_level; 점, 선, 면, 각 관련 용어와 기호를 이해하고 점, 직선, 평면의 위치 관계를 설명하는 수준을 구분",term_explanation_ref;definition_ref;textbook_page_refs,Find textbook term explanation or definition.,pending_textbook_pdf,,,,,,,,,
10,중1(교육과정 학년군: 중1-3),도형과 측정,기본 도형,m1_geo_angle_measure,각의 크기,term,high,official_dual_source,yes,2,curriculum_math_2022: printed p. 37; [9수03-02]; achievement_standard; 평행선에서 동위각과 엇각의 성질을 이해하고 설명하는 성취기준 | achievement_math_2022: 기본 도형 section; [9수03-02] achievement levels; achievement_level; 평행선에서 동위각과 엇각을 찾고 각의 크기를 구하거나 성질을 설명하는 수준을 구분,term_explanation_ref;definition_ref;textbook_page_refs,Find textbook term explanation or definition.,pending_textbook_pdf,,,,,,,,,
10,중1(교육과정 학년군: 중1-3),도형과 측정,기본 도형,m1_geo_basic_figure_notation,점·선·면·각의 용어와 기호,representation,medium,official_dual_source,yes,3,"curriculum_math_2022: printed p. 37; [9수03-01]; achievement_standard; 점, 선, 면, 각을 이해하고 점, 직선, 평면의 위치 관계를 설명하는 성취기준 | curriculum_math_2022: printed pp. 38-39; geometry achievement-standard explanation and considerations; teaching_note; 점, 선, 면, 각 관련 용어는 직관적으로 이해하게 하고, 합동과 닮음은 교구나 공학 도구를 이용하여 의미를 이해하게 함 | achievement_math_2022: 기본 도형 section; [9수03-01] achievement levels; achievement_level; 점, 선, 면, 각 관련 용어와 기호를 이해하고 점, 직선, 평면의 위치 관계를 설명하는 수준을 구분",definition_ref;example_ref;textbook_page_refs,"Find textbook diagram, table, graph, expression, or worked example.",pending_textbook_pdf,,,,,,,,,
