packet_rank,grade,domain,unit,concept_id,label_ko,concept_type,confidence,evidence_depth,needs_textbook_evidence,source_ref_count,current_source_refs,required_evidence_fields,evidence_focus,extraction_status,toc_ref,learning_objective_ref,definition_ref,summary_ref,example_ref,term_explanation_ref,problem_pattern_ref,textbook_page_refs,extraction_notes
19,중1(교육과정 학년군: 중1-3),변화와 관계,일차방정식,m1_mis_expression_equation,식과 방정식 혼동,misconception_risk,low,official_dual_source,yes,2,"curriculum_math_2022: printed p. 34; [9수02-03]; achievement_standard; 방정식과 그 해의 뜻, 등식의 성질을 다루는 성취기준 | achievement_math_2022: 일차방정식 section; [9수02-03] achievement levels; achievement_level; 방정식과 해의 뜻, 등식의 성질, 해인지 판단하는 수행 수준을 구분",example_ref;problem_pattern_ref;textbook_page_refs;extraction_notes,Confirm from examples or repeated problem patterns.,pending_textbook_pdf,,,,,,,,,
19,중1(교육과정 학년군: 중1-3),변화와 관계,일차방정식,m1_mis_solution_check,구한 해의 상황 적합성 확인 누락,misconception_risk,low,official_dual_source,yes,2,curriculum_math_2022: printed p. 36; achievement-standard considerations; teaching_note; 방정식은 다양한 상황으로 도입하고 여러 방법으로 풀며 해가 상황에 적합한지 확인하게 함 | achievement_math_2022: 일차방정식 section; [9수02-04] achievement levels; achievement_level; 일차방정식을 풀고 활용 문제를 해결하거나 식을 세우는 수행 수준을 구분,example_ref;problem_pattern_ref;textbook_page_refs;extraction_notes,Confirm from examples or repeated problem patterns.,pending_textbook_pdf,,,,,,,,,
19,중1(교육과정 학년군: 중1-3),변화와 관계,일차방정식,m1_mis_transposition_sign,이항할 때 부호를 잘못 바꾸는 오류,misconception_risk,low,official_dual_source,yes,3,"curriculum_math_2022: printed p. 36; terms and symbols for 변화와 관계; term_list; 대입, 다항식, 항, 단항식, 상수항, 계수, 차수, 일차식, 동류항, 등식, 방정식, 미지수, 해, 근, 항등식, 이항, 일차방정식, 변수, 좌표, 그래프, 인수, 인수분해, 완전제곱식, 이차방정식, 중근, 근의 공식, 이차함수, 포물선, 축, 꼭짓점, 최댓값, 최솟값 등을 다룸 | curriculum_math_2022: printed p. 36; achievement-standard considerations; teaching_note; 방정식은 다양한 상황으로 도입하고 여러 방법으로 풀며 해가 상황에 적합한지 확인하게 함 | achievement_math_2022: 일차방정식 section; [9수02-04] achievement levels; achievement_level; 일차방정식을 풀고 활용 문제를 해결하거나 식을 세우는 수행 수준을 구분",example_ref;problem_pattern_ref;textbook_page_refs;extraction_notes,Confirm from examples or repeated problem patterns.,pending_textbook_pdf,,,,,,,,,
19,중1(교육과정 학년군: 중1-3),변화와 관계,일차방정식,m1_eq_both_sides,양변,term,medium,official_single_source,yes,1,"curriculum_math_2022: printed p. 36; terms usable in teaching and learning situations; instructional_term_list; 식의 값, 좌변, 우변, 양변, 이차식, 전개식, 연립일차방정식, 소거, 가감법, 대입법, 함수의 그래프 등은 교수·학습 상황에서 사용할 수 있음",term_explanation_ref;definition_ref;textbook_page_refs,Find textbook term explanation or definition.,pending_textbook_pdf,,,,,,,,,
19,중1(교육과정 학년군: 중1-3),변화와 관계,일차방정식,m1_eq_left_side,좌변,term,medium,official_single_source,yes,1,"curriculum_math_2022: printed p. 36; terms usable in teaching and learning situations; instructional_term_list; 식의 값, 좌변, 우변, 양변, 이차식, 전개식, 연립일차방정식, 소거, 가감법, 대입법, 함수의 그래프 등은 교수·학습 상황에서 사용할 수 있음",term_explanation_ref;definition_ref;textbook_page_refs,Find textbook term explanation or definition.,pending_textbook_pdf,,,,,,,,,
19,중1(교육과정 학년군: 중1-3),변화와 관계,일차방정식,m1_eq_right_side,우변,term,medium,official_single_source,yes,1,"curriculum_math_2022: printed p. 36; terms usable in teaching and learning situations; instructional_term_list; 식의 값, 좌변, 우변, 양변, 이차식, 전개식, 연립일차방정식, 소거, 가감법, 대입법, 함수의 그래프 등은 교수·학습 상황에서 사용할 수 있음",term_explanation_ref;definition_ref;textbook_page_refs,Find textbook term explanation or definition.,pending_textbook_pdf,,,,,,,,,
19,중1(교육과정 학년군: 중1-3),변화와 관계,일차방정식,m1_eq_transposition,이항,procedure,high,official_single_source,yes,2,"curriculum_math_2022: printed p. 36; terms and symbols for 변화와 관계; term_list; 대입, 다항식, 항, 단항식, 상수항, 계수, 차수, 일차식, 동류항, 등식, 방정식, 미지수, 해, 근, 항등식, 이항, 일차방정식, 변수, 좌표, 그래프, 인수, 인수분해, 완전제곱식, 이차방정식, 중근, 근의 공식, 이차함수, 포물선, 축, 꼭짓점, 최댓값, 최솟값 등을 다룸 | curriculum_math_2022: printed p. 36; achievement-standard considerations; teaching_note; 방정식은 다양한 상황으로 도입하고 여러 방법으로 풀며 해가 상황에 적합한지 확인하게 함",summary_ref;example_ref;textbook_page_refs,Find worked example or summary that shows the procedure.,pending_textbook_pdf,,,,,,,,,
19,중1(교육과정 학년군: 중1-3),변화와 관계,일차방정식,m1_eq_unit,일차방정식,core_concept,high,official_single_source,yes,4,"curriculum_math_2022: printed p. 34; [9수02-03]; achievement_standard; 방정식과 그 해의 뜻, 등식의 성질을 다루는 성취기준 | curriculum_math_2022: printed p. 34; [9수02-04]; achievement_standard; 일차방정식을 풀고 활용하여 문제를 해결하는 성취기준 | achievement_research_report_2022: 연구보고서 p. 214; 일차방정식 [9수02-03] 성취기준별 성취수준; research_report_achievement_level_context; 방정식과 해의 뜻, 항등식, 등식의 성질, 해인지 판단하는 수행 수준을 구분 | achievement_research_report_2022: 연구보고서 p. 214; 일차방정식 [9수02-04] 성취기준별 성취수준; research_report_achievement_level_context; 일차방정식을 풀고 활용 문제를 해결하거나 문제의 뜻에 맞는 식을 세우는 수행 수준을 구분",definition_ref;summary_ref;textbook_page_refs,"Find textbook definition, summary, and page reference.",pending_textbook_pdf,,,,,,,,,
19,중1(교육과정 학년군: 중1-3),변화와 관계,일차방정식,m1_eq_apply_equality_properties,등식의 성질을 이용해 방정식 변형하기,procedure,high,official_dual_source,yes,6,"curriculum_math_2022: printed p. 34; [9수02-03]; achievement_standard; 방정식과 그 해의 뜻, 등식의 성질을 다루는 성취기준 | curriculum_math_2022: printed p. 34; [9수02-04]; achievement_standard; 일차방정식을 풀고 활용하여 문제를 해결하는 성취기준 | achievement_math_2022: 일차방정식 section; [9수02-03] achievement levels; achievement_level; 방정식과 해의 뜻, 등식의 성질, 해인지 판단하는 수행 수준을 구분 | achievement_math_2022: 일차방정식 section; [9수02-04] achievement levels; achievement_level; 일차방정식을 풀고 활용 문제를 해결하거나 식을 세우는 수행 수준을 구분 | achievement_research_report_2022: 연구보고서 p. 214; 일차방정식 [9수02-03] 성취기준별 성취수준; research_report_achievement_level_context; 방정식과 해의 뜻, 항등식, 등식의 성질, 해인지 판단하는 수행 수준을 구분 | achievement_research_report_2022: 연구보고서 p. 214; 일차방정식 [9수02-04] 성취기준별 성취수준; research_report_achievement_level_context; 일차방정식을 풀고 활용 문제를 해결하거나 문제의 뜻에 맞는 식을 세우는 수행 수준을 구분",summary_ref;example_ref;textbook_page_refs,Find worked example or summary that shows the procedure.,pending_textbook_pdf,,,,,,,,,
19,중1(교육과정 학년군: 중1-3),변화와 관계,일차방정식,m1_eq_choose_unknown_from_context,문제 상황에서 미지수 정하기,procedure,medium,official_dual_source,yes,4,curriculum_math_2022: printed p. 34; [9수02-04]; achievement_standard; 일차방정식을 풀고 활용하여 문제를 해결하는 성취기준 | curriculum_math_2022: printed p. 36; achievement-standard considerations; teaching_note; 방정식은 다양한 상황으로 도입하고 여러 방법으로 풀며 해가 상황에 적합한지 확인하게 함 | achievement_math_2022: 일차방정식 section; [9수02-04] achievement levels; achievement_level; 일차방정식을 풀고 활용 문제를 해결하거나 식을 세우는 수행 수준을 구분 | achievement_research_report_2022: 연구보고서 p. 214; 일차방정식 [9수02-04] 성취기준별 성취수준; research_report_achievement_level_context; 일차방정식을 풀고 활용 문제를 해결하거나 문제의 뜻에 맞는 식을 세우는 수행 수준을 구분,summary_ref;example_ref;textbook_page_refs,Find worked example or summary that shows the procedure.,pending_textbook_pdf,,,,,,,,,
