packet_rank,grade,domain,unit,concept_id,label_ko,concept_type,confidence,evidence_depth,needs_textbook_evidence,source_ref_count,current_source_refs,required_evidence_fields,evidence_focus,extraction_status,toc_ref,learning_objective_ref,definition_ref,summary_ref,example_ref,term_explanation_ref,problem_pattern_ref,textbook_page_refs,extraction_notes
28,중1(교육과정 학년군: 중1-3),도형과 측정,작도와 합동,m1_mis_congruence_correspondence_order,합동 판별에서 대응 순서를 무시하는 오류,misconception_risk,low,official_dual_source,yes,2,curriculum_math_2022: printed p. 37; [9수03-04]; achievement_standard; 삼각형의 합동 조건을 이해하고 합동인지 판별하는 성취기준 | achievement_math_2022: 작도와 합동 section; [9수03-04] achievement levels; achievement_level; 삼각형의 합동 조건을 이해하고 두 삼각형의 합동 여부를 판별하는 수준을 구분,example_ref;problem_pattern_ref;textbook_page_refs;extraction_notes,Confirm from examples or repeated problem patterns.,pending_textbook_pdf,,,,,,,,,
28,중1(교육과정 학년군: 중1-3),도형과 측정,작도와 합동,m1_mis_construction_measurement_tools,눈금자나 각도기로 재서 작도하는 오류,misconception_risk,low,official_dual_source,yes,2,"curriculum_math_2022: printed p. 37; [9수03-03]; achievement_standard; 삼각형을 작도하고 그 과정을 설명하는 성취기준 | achievement_math_2022: 작도와 합동 section; [9수03-03] achievement levels; achievement_level; 삼각형 작도와 주어진 삼각형과 합동인 삼각형 작도, 작도 과정 설명 수준을 구분",example_ref;problem_pattern_ref;textbook_page_refs;extraction_notes,Confirm from examples or repeated problem patterns.,pending_textbook_pdf,,,,,,,,,
28,중1(교육과정 학년군: 중1-3),도형과 측정,작도와 합동,m1_mis_sas_nonincluded_angle,끼인각이 아닌 각을 SAS 조건에 쓰는 오류,misconception_risk,low,official_dual_source,yes,2,curriculum_math_2022: printed p. 37; [9수03-04]; achievement_standard; 삼각형의 합동 조건을 이해하고 합동인지 판별하는 성취기준 | achievement_math_2022: 작도와 합동 section; [9수03-04] achievement levels; achievement_level; 삼각형의 합동 조건을 이해하고 두 삼각형의 합동 여부를 판별하는 수준을 구분,example_ref;problem_pattern_ref;textbook_page_refs;extraction_notes,Confirm from examples or repeated problem patterns.,pending_textbook_pdf,,,,,,,,,
28,중1(교육과정 학년군: 중1-3),도형과 측정,작도와 합동,m1_geo_congruence,합동,core_concept,high,official_dual_source,yes,2,curriculum_math_2022: printed p. 37; [9수03-04]; achievement_standard; 삼각형의 합동 조건을 이해하고 합동인지 판별하는 성취기준 | achievement_math_2022: 작도와 합동 section; [9수03-04] achievement levels; achievement_level; 삼각형의 합동 조건을 이해하고 두 삼각형의 합동 여부를 판별하는 수준을 구분,definition_ref;summary_ref;textbook_page_refs,"Find textbook definition, summary, and page reference.",pending_textbook_pdf,,,,,,,,,
28,중1(교육과정 학년군: 중1-3),도형과 측정,작도와 합동,m1_geo_congruence_condition_selection,삼각형 합동 조건 선택하기,procedure,medium,official_dual_source,yes,2,curriculum_math_2022: printed p. 37; [9수03-04]; achievement_standard; 삼각형의 합동 조건을 이해하고 합동인지 판별하는 성취기준 | achievement_math_2022: 작도와 합동 section; [9수03-04] achievement levels; achievement_level; 삼각형의 합동 조건을 이해하고 두 삼각형의 합동 여부를 판별하는 수준을 구분,summary_ref;example_ref;textbook_page_refs,Find worked example or summary that shows the procedure.,pending_textbook_pdf,,,,,,,,,
28,중1(교육과정 학년군: 중1-3),도형과 측정,작도와 합동,m1_geo_congruent_corresponding_angles_equal,합동인 도형의 대응각의 크기가 같음,property,medium,official_dual_source,yes,2,curriculum_math_2022: printed p. 37; [9수03-04]; achievement_standard; 삼각형의 합동 조건을 이해하고 합동인지 판별하는 성취기준 | achievement_math_2022: 작도와 합동 section; [9수03-04] achievement levels; achievement_level; 삼각형의 합동 조건을 이해하고 두 삼각형의 합동 여부를 판별하는 수준을 구분,definition_ref;summary_ref;textbook_page_refs,Find textbook statement of the property and any summary box.,pending_textbook_pdf,,,,,,,,,
28,중1(교육과정 학년군: 중1-3),도형과 측정,작도와 합동,m1_geo_congruent_corresponding_sides_equal,합동인 도형의 대응변의 길이가 같음,property,medium,official_dual_source,yes,2,curriculum_math_2022: printed p. 37; [9수03-04]; achievement_standard; 삼각형의 합동 조건을 이해하고 합동인지 판별하는 성취기준 | achievement_math_2022: 작도와 합동 section; [9수03-04] achievement levels; achievement_level; 삼각형의 합동 조건을 이해하고 두 삼각형의 합동 여부를 판별하는 수준을 구분,definition_ref;summary_ref;textbook_page_refs,Find textbook statement of the property and any summary box.,pending_textbook_pdf,,,,,,,,,
28,중1(교육과정 학년군: 중1-3),도형과 측정,작도와 합동,m1_geo_congruent_triangle_construction,주어진 삼각형과 합동인 삼각형 작도,procedure,high,official_dual_source,yes,2,"curriculum_math_2022: printed p. 37; [9수03-03]; achievement_standard; 삼각형을 작도하고 그 과정을 설명하는 성취기준 | achievement_math_2022: 작도와 합동 section; [9수03-03] achievement levels; achievement_level; 삼각형 작도와 주어진 삼각형과 합동인 삼각형 작도, 작도 과정 설명 수준을 구분",summary_ref;example_ref;textbook_page_refs,Find worked example or summary that shows the procedure.,pending_textbook_pdf,,,,,,,,,
28,중1(교육과정 학년군: 중1-3),도형과 측정,작도와 합동,m1_geo_construction,작도,procedure,high,official_dual_source,yes,3,"curriculum_math_2022: printed pp. 38-39; terms and symbols for 도형과 측정; term_list; 교점, 교선, 두 점 사이의 거리, 중점, 수직이등분선, 꼬인 위치, 교각, 맞꼭지각, 엇각, 동위각, 평각, 직교, 수선의 발, 작도, 대변, 대각, 삼각형의 합동 조건, 내각, 외각, 부채꼴, 중심각, 호, 현, 활꼴, 할선, 다면체, 각뿔대, 정다면체, 회전체, 회전축, 원뿔대, 증명, 접선, 접점, 접한다, 외심, 외접, 외접원, 내심, 내접, 내접원, 중선, 무게중심, 닮음, 닮음비, 삼각형의 닮음 조건, 피타고라스 정리, 삼각비, 사인, 코사인, 탄젠트, 원주각 등을 다룸 | curriculum_math_2022: printed p. 37; [9수03-03]; achievement_standard; 삼각형을 작도하고 그 과정을 설명하는 성취기준 | achievement_math_2022: 작도와 합동 section; [9수03-03] achievement levels; achievement_level; 삼각형 작도와 주어진 삼각형과 합동인 삼각형 작도, 작도 과정 설명 수준을 구분",summary_ref;example_ref;textbook_page_refs,Find worked example or summary that shows the procedure.,pending_textbook_pdf,,,,,,,,,
28,중1(교육과정 학년군: 중1-3),도형과 측정,작도와 합동,m1_geo_construction_congruence_unit,작도와 합동,core_concept,high,official_dual_source,yes,4,"curriculum_math_2022: printed p. 37; [9수03-03]; achievement_standard; 삼각형을 작도하고 그 과정을 설명하는 성취기준 | curriculum_math_2022: printed p. 37; [9수03-04]; achievement_standard; 삼각형의 합동 조건을 이해하고 합동인지 판별하는 성취기준 | achievement_math_2022: 작도와 합동 section; [9수03-03] achievement levels; achievement_level; 삼각형 작도와 주어진 삼각형과 합동인 삼각형 작도, 작도 과정 설명 수준을 구분 | achievement_math_2022: 작도와 합동 section; [9수03-04] achievement levels; achievement_level; 삼각형의 합동 조건을 이해하고 두 삼각형의 합동 여부를 판별하는 수준을 구분",definition_ref;summary_ref;textbook_page_refs,"Find textbook definition, summary, and page reference.",pending_textbook_pdf,,,,,,,,,
