packet_rank,grade,domain,unit,edge_id,edge_scope,source_id,source_label_ko,source_unit,target_id,target_label_ko,target_unit,relationship_type,confidence,source_ref_count,current_source_refs,notes,required_evidence_fields,evidence_focus,extraction_status,structure_ref,prerequisite_ref,representation_ref,procedure_ref,contrast_ref,misconception_ref,problem_pattern_ref,related_ref,textbook_page_refs,extraction_notes
29,중학교(교육과정 학년군: 중1-3),도형과 측정,도형과 측정,m1_geo_domain__related_to__m1_coord_graph_unit,cross_unit,m1_geo_domain,도형과 측정,도형과 측정,m1_coord_graph_unit,좌표평면과 그래프,좌표평면과 그래프,related_to,low,7,"curriculum_math_2022: printed p. 37; [9수03-01]; achievement_standard; 점, 선, 면, 각을 이해하고 점, 직선, 평면의 위치 관계를 설명하는 성취기준 | curriculum_math_2022: printed pp. 38-39; terms and symbols for 도형과 측정; term_list; 교점, 교선, 두 점 사이의 거리, 중점, 수직이등분선, 꼬인 위치, 교각, 맞꼭지각, 엇각, 동위각, 평각, 직교, 수선의 발, 작도, 대변, 대각, 삼각형의 합동 조건, 내각, 외각, 부채꼴, 중심각, 호, 현, 활꼴, 할선, 다면체, 각뿔대, 정다면체, 회전체, 회전축, 원뿔대, 증명, 접선, 접점, 접한다, 외심, 외접, 외접원, 내심, 내접, 내접원, 중선, 무게중심, 닮음, 닮음비, 삼각형의 닮음 조건, 피타고라스 정리, 삼각비, 사인, 코사인, 탄젠트, 원주각 등을 다룸 | curriculum_math_2022: printed p. 34; [9수02-05]; achievement_standard; 순서쌍과 좌표를 이해하고 편리함을 인식하는 성취기준 | curriculum_math_2022: printed p. 34; [9수02-06]; achievement_standard; 다양한 상황을 그래프로 나타내고 주어진 그래프를 해석하는 성취기준 | achievement_math_2022: 기본 도형 section; [9수03-01] achievement levels; achievement_level; 점, 선, 면, 각 관련 용어와 기호를 이해하고 점, 직선, 평면의 위치 관계를 설명하는 수준을 구분 | achievement_math_2022: 좌표평면과 그래프 section; [9수02-05] achievement levels; achievement_level; 수직선과 좌표평면 위의 점을 좌표로 나타내거나 주어진 좌표를 점으로 나타내는 수행을 구분 | achievement_math_2022: 좌표평면과 그래프 section; [9수02-06] achievement levels; achievement_level; 상황을 그래프로 나타내기, 변화 상태 파악, 주어진 그래프 해석 수준을 구분","Geometry uses points and position language, while coordinate-plane graph work gives a symbolic representation of point location; textbook evidence is needed for stronger sequencing.",related_ref;textbook_page_refs;extraction_notes,Find textbook wording or examples that justify keeping these concepts linked.,pending_textbook_pdf,,,,,,,,,,
29,중학교(교육과정 학년군: 중1-3),도형과 측정,도형과 측정,m1_geo_domain__related_to__m1_num_domain,cross_unit,m1_geo_domain,도형과 측정,도형과 측정,m1_num_domain,수와 연산,수와 연산,related_to,low,10,"curriculum_math_2022: printed p. 37; [9수03-01]; achievement_standard; 점, 선, 면, 각을 이해하고 점, 직선, 평면의 위치 관계를 설명하는 성취기준 | curriculum_math_2022: printed p. 38; [9수03-06]; achievement_standard; 부채꼴의 중심각과 호의 관계를 이해하고 호의 길이와 넓이를 구하는 성취기준 | curriculum_math_2022: printed p. 38; [9수03-14]; achievement_standard; 평행선 사이의 선분의 길이의 비를 구하는 성취기준 | curriculum_math_2022: printed p. 33; [9수01-04]; achievement_standard; 정수와 유리수의 대소 관계를 판단하는 성취기준 | curriculum_math_2022: printed p. 33; [9수01-05]; achievement_standard; 정수와 유리수의 사칙계산 원리를 이해하고 계산하는 성취기준 | achievement_math_2022: 기본 도형 section; [9수03-01] achievement levels; achievement_level; 점, 선, 면, 각 관련 용어와 기호를 이해하고 점, 직선, 평면의 위치 관계를 설명하는 수준을 구분 | achievement_math_2022: 평면도형의 성질 section; [9수03-06] achievement levels; achievement_level; 부채꼴, 중심각, 호의 관계를 이해하고 부채꼴의 호의 길이와 넓이를 구하는 수준을 구분 | achievement_math_2022: 도형의 닮음 section; [9수03-12]~[9수03-14] achievement levels; achievement_level; 도형의 닮음, 닮은 도형의 성질, 닮음비, 삼각형의 닮음 조건, 평행선 사이의 선분의 길이의 비와 무게중심 성질을 구분 | achievement_math_2022: 정수와 유리수 section; [9수01-04] achievement levels; achievement_level; 정수와 유리수의 대소 관계를 판단하고 수직선 위에서 비교하는 수준을 구분 | achievement_math_2022: 정수와 유리수 section; [9수01-05] achievement levels; achievement_level; 정수와 유리수의 사칙계산 원리 이해, 덧셈·뺄셈·곱셈·나눗셈, 혼합계산 수준을 구분","Geometry and measurement repeatedly use number, order, length, area, and ratio concepts, but this broad domain bridge should stay low-confidence until textbook dependencies are traced.",related_ref;textbook_page_refs;extraction_notes,Find textbook wording or examples that justify keeping these concepts linked.,pending_textbook_pdf,,,,,,,,,,
29,중학교(교육과정 학년군: 중1-3),도형과 측정,도형과 측정,m1_geo_domain__contains__m1_geo_area,intra_unit,m1_geo_domain,도형과 측정,도형과 측정,m1_geo_area,넓이,도형과 측정,contains,medium,7,"curriculum_math_2022: printed p. 38; [9수03-06]; achievement_standard; 부채꼴의 중심각과 호의 관계를 이해하고 호의 길이와 넓이를 구하는 성취기준 | curriculum_math_2022: printed p. 38; [9수03-08]; achievement_standard; 입체도형의 겉넓이와 부피를 구하는 성취기준 | curriculum_math_2022: printed p. 39; achievement-standard considerations; teaching_note; 삼각비 사이의 관계는 다루지 않고, 삼각비 값은 0도에서 90도까지의 각도만 다루며, 원과 비례에 관한 성질과 지나치게 복잡한 넓이·둘레·겉넓이·부피 문제는 다루지 않음 | achievement_math_2022: 평면도형의 성질 section; [9수03-06] achievement levels; achievement_level; 부채꼴, 중심각, 호의 관계를 이해하고 부채꼴의 호의 길이와 넓이를 구하는 수준을 구분 | achievement_math_2022: 입체도형의 성질 section; [9수03-07]~[9수03-08] achievement levels; achievement_level; 다면체와 회전체의 성질을 모형이나 공학 도구로 탐구하고 입체도형의 겉넓이와 부피를 구하는 수준을 구분 | achievement_math_2022: 삼각비 section; [9수03-16]~[9수03-17] achievement levels; achievement_level; 삼각비의 뜻, 30도·45도·60도 삼각비의 값, 직각삼각형의 삼각비 값, 거리와 높이 및 삼각형 넓이 활용 수준을 구분 | achievement_research_report_2022: 연구보고서 p. 62; 도형과 측정 융합 세트 평가 과제; research_report_assessment_item_context; 뿔의 부피를 구하는 과정과 입체도형의 겉넓이·부피를 다루는 중학교 도형 평가 과제 맥락",,structure_ref;textbook_page_refs,Find textbook structure evidence for the containment relation.,pending_textbook_pdf,,,,,,,,,,
29,중학교(교육과정 학년군: 중1-3),도형과 측정,도형과 측정,m1_geo_domain__contains__m1_geo_figure,intra_unit,m1_geo_domain,도형과 측정,도형과 측정,m1_geo_figure,도형,도형과 측정,contains,medium,4,"curriculum_math_2022: printed p. 38; [9수03-07]; achievement_standard; 모형이나 공학 도구로 다면체와 회전체의 성질을 탐구하고 설명하는 성취기준 | curriculum_math_2022: printed p. 38; [9수03-12]; achievement_standard; 도형의 닮음과 닮은 도형의 성질을 이해하고 닮음비를 구하는 성취기준 | curriculum_math_2022: printed p. 39; achievement-standard considerations; teaching_note; 삼각비 사이의 관계는 다루지 않고, 삼각비 값은 0도에서 90도까지의 각도만 다루며, 원과 비례에 관한 성질과 지나치게 복잡한 넓이·둘레·겉넓이·부피 문제는 다루지 않음 | achievement_math_2022: 도형의 닮음 section; [9수03-12]~[9수03-14] achievement levels; achievement_level; 도형의 닮음, 닮은 도형의 성질, 닮음비, 삼각형의 닮음 조건, 평행선 사이의 선분의 길이의 비와 무게중심 성질을 구분",,structure_ref;textbook_page_refs,Find textbook structure evidence for the containment relation.,pending_textbook_pdf,,,,,,,,,,
29,중학교(교육과정 학년군: 중1-3),도형과 측정,도형과 측정,m1_geo_domain__contains__m1_geo_length,intra_unit,m1_geo_domain,도형과 측정,도형과 측정,m1_geo_length,길이,도형과 측정,contains,medium,7,"curriculum_math_2022: printed p. 38; [9수03-06]; achievement_standard; 부채꼴의 중심각과 호의 관계를 이해하고 호의 길이와 넓이를 구하는 성취기준 | curriculum_math_2022: printed p. 38; [9수03-14]; achievement_standard; 평행선 사이의 선분의 길이의 비를 구하는 성취기준 | curriculum_math_2022: printed p. 39; achievement-standard considerations; teaching_note; 삼각비 사이의 관계는 다루지 않고, 삼각비 값은 0도에서 90도까지의 각도만 다루며, 원과 비례에 관한 성질과 지나치게 복잡한 넓이·둘레·겉넓이·부피 문제는 다루지 않음 | achievement_math_2022: 평면도형의 성질 section; [9수03-06] achievement levels; achievement_level; 부채꼴, 중심각, 호의 관계를 이해하고 부채꼴의 호의 길이와 넓이를 구하는 수준을 구분 | achievement_math_2022: 도형의 닮음 section; [9수03-12]~[9수03-14] achievement levels; achievement_level; 도형의 닮음, 닮은 도형의 성질, 닮음비, 삼각형의 닮음 조건, 평행선 사이의 선분의 길이의 비와 무게중심 성질을 구분 | achievement_math_2022: 피타고라스 정리 section; [9수03-15] achievement levels; achievement_level; 피타고라스 정리와 그 역을 이해하고 직각삼각형 판별에 활용하는 수준을 구분 | achievement_research_report_2022: 연구보고서 p. 62; 도형과 측정 융합 세트 평가 과제; research_report_assessment_item_context; 피타고라스 정리를 이용하여 직각삼각형의 빗변의 길이를 구하는 중학교 도형 평가 과제 맥락",,structure_ref;textbook_page_refs,Find textbook structure evidence for the containment relation.,pending_textbook_pdf,,,,,,,,,,
29,중학교(교육과정 학년군: 중1-3),도형과 측정,도형과 측정,m1_geo_figure__contains__m1_geo_triangle,intra_unit,m1_geo_figure,도형,도형과 측정,m1_geo_triangle,삼각형,도형과 측정,contains,medium,9,"curriculum_math_2022: printed p. 37; [9수03-03]; achievement_standard; 삼각형을 작도하고 그 과정을 설명하는 성취기준 | curriculum_math_2022: printed p. 37; [9수03-04]; achievement_standard; 삼각형의 합동 조건을 이해하고 합동인지 판별하는 성취기준 | curriculum_math_2022: printed p. 38; [9수03-09]; achievement_standard; 이등변삼각형의 성질을 이해하고 정당화하는 성취기준 | curriculum_math_2022: printed p. 38; [9수03-13]; achievement_standard; 삼각형의 닮음 조건을 이해하고 닮음인지 판별하는 성취기준 | achievement_math_2022: 작도와 합동 section; [9수03-03] achievement levels; achievement_level; 삼각형 작도와 주어진 삼각형과 합동인 삼각형 작도, 작도 과정 설명 수준을 구분 | achievement_math_2022: 작도와 합동 section; [9수03-04] achievement levels; achievement_level; 삼각형의 합동 조건을 이해하고 두 삼각형의 합동 여부를 판별하는 수준을 구분 | achievement_math_2022: 삼각형과 사각형의 성질 section; [9수03-09]~[9수03-11] achievement levels; achievement_level; 이등변삼각형, 삼각형의 외심과 내심, 사각형의 성질과 여러 사각형 사이의 관계를 이해하고 정당화하는 수준을 구분 | achievement_math_2022: 도형의 닮음 section; [9수03-12]~[9수03-14] achievement levels; achievement_level; 도형의 닮음, 닮은 도형의 성질, 닮음비, 삼각형의 닮음 조건, 평행선 사이의 선분의 길이의 비와 무게중심 성질을 구분 | achievement_research_report_2022: 연구보고서 p. 62; 도형과 측정 융합 세트 평가 과제; research_report_assessment_item_context; 삼각형의 외심의 성질을 이용하여 외접원의 넓이를 구하는 중학교 도형 평가 과제 맥락",,structure_ref;textbook_page_refs,Find textbook structure evidence for the containment relation.,pending_textbook_pdf,,,,,,,,,,
29,중학교(교육과정 학년군: 중1-3),도형과 측정,도형과 측정,m1_geo_domain__contains__m1_geo_basic_unit,cross_unit,m1_geo_domain,도형과 측정,도형과 측정,m1_geo_basic_unit,기본 도형,기본 도형,contains,high,5,"curriculum_math_2022: printed p. 37; [9수03-01]; achievement_standard; 점, 선, 면, 각을 이해하고 점, 직선, 평면의 위치 관계를 설명하는 성취기준 | curriculum_math_2022: printed p. 37; [9수03-02]; achievement_standard; 평행선에서 동위각과 엇각의 성질을 이해하고 설명하는 성취기준 | curriculum_math_2022: printed pp. 38-39; geometry achievement-standard explanation and considerations; teaching_note; 점, 선, 면, 각 관련 용어는 직관적으로 이해하게 하고, 합동과 닮음은 교구나 공학 도구를 이용하여 의미를 이해하게 함 | achievement_math_2022: 기본 도형 section; [9수03-01] achievement levels; achievement_level; 점, 선, 면, 각 관련 용어와 기호를 이해하고 점, 직선, 평면의 위치 관계를 설명하는 수준을 구분 | achievement_math_2022: 기본 도형 section; [9수03-02] achievement levels; achievement_level; 평행선에서 동위각과 엇각을 찾고 각의 크기를 구하거나 성질을 설명하는 수준을 구분",,structure_ref;textbook_page_refs,Find textbook structure evidence for the containment relation.,pending_textbook_pdf,,,,,,,,,,
29,중학교(교육과정 학년군: 중1-3),도형과 측정,도형과 측정,m1_geo_domain__contains__m1_geo_circle_unit,cross_unit,m1_geo_domain,도형과 측정,도형과 측정,m1_geo_circle_unit,원의 성질,원의 성질,contains,high,4,"curriculum_math_2022: printed p. 38; [9수03-18]; achievement_standard; 원의 현과 접선에 관한 성질을 이해하고 정당화하는 성취기준 | curriculum_math_2022: printed p. 38; [9수03-19]; achievement_standard; 원주각의 성질을 이해하고 정당화하는 성취기준 | curriculum_math_2022: printed p. 39; achievement-standard considerations; teaching_note; 삼각비 사이의 관계는 다루지 않고, 삼각비 값은 0도에서 90도까지의 각도만 다루며, 원과 비례에 관한 성질과 지나치게 복잡한 넓이·둘레·겉넓이·부피 문제는 다루지 않음 | achievement_math_2022: 원의 성질 section; [9수03-18]~[9수03-19] achievement levels; achievement_level; 원의 현과 접선에 관한 성질, 원주각의 성질을 이해하고 정당화하는 수준을 구분",,structure_ref;textbook_page_refs,Find textbook structure evidence for the containment relation.,pending_textbook_pdf,,,,,,,,,,
29,중학교(교육과정 학년군: 중1-3),도형과 측정,도형과 측정,m1_geo_domain__contains__m1_geo_construction_congruence_unit,cross_unit,m1_geo_domain,도형과 측정,도형과 측정,m1_geo_construction_congruence_unit,작도와 합동,작도와 합동,contains,high,4,"curriculum_math_2022: printed p. 37; [9수03-03]; achievement_standard; 삼각형을 작도하고 그 과정을 설명하는 성취기준 | curriculum_math_2022: printed p. 37; [9수03-04]; achievement_standard; 삼각형의 합동 조건을 이해하고 합동인지 판별하는 성취기준 | achievement_math_2022: 작도와 합동 section; [9수03-03] achievement levels; achievement_level; 삼각형 작도와 주어진 삼각형과 합동인 삼각형 작도, 작도 과정 설명 수준을 구분 | achievement_math_2022: 작도와 합동 section; [9수03-04] achievement levels; achievement_level; 삼각형의 합동 조건을 이해하고 두 삼각형의 합동 여부를 판별하는 수준을 구분",,structure_ref;textbook_page_refs,Find textbook structure evidence for the containment relation.,pending_textbook_pdf,,,,,,,,,,
29,중학교(교육과정 학년군: 중1-3),도형과 측정,도형과 측정,m1_geo_domain__contains__m1_geo_plane_properties_unit,cross_unit,m1_geo_domain,도형과 측정,도형과 측정,m1_geo_plane_properties_unit,평면도형의 성질,평면도형의 성질,contains,high,4,"curriculum_math_2022: printed pp. 37-38; [9수03-05]; achievement_standard; 다각형의 성질을 이해하고 설명하는 성취기준 | curriculum_math_2022: printed p. 38; [9수03-06]; achievement_standard; 부채꼴의 중심각과 호의 관계를 이해하고 호의 길이와 넓이를 구하는 성취기준 | achievement_math_2022: 평면도형의 성질 section; [9수03-05] achievement levels; achievement_level; 다각형의 내각과 외각의 크기, 다각형의 대각선 개수 등 성질 이해 수준을 구분 | achievement_math_2022: 평면도형의 성질 section; [9수03-06] achievement levels; achievement_level; 부채꼴, 중심각, 호의 관계를 이해하고 부채꼴의 호의 길이와 넓이를 구하는 수준을 구분",,structure_ref;textbook_page_refs,Find textbook structure evidence for the containment relation.,pending_textbook_pdf,,,,,,,,,,
