packet_rank,grade,domain,unit,edge_id,edge_scope,source_id,source_label_ko,source_unit,target_id,target_label_ko,target_unit,relationship_type,confidence,source_ref_count,current_source_refs,notes,required_evidence_fields,evidence_focus,extraction_status,structure_ref,prerequisite_ref,representation_ref,procedure_ref,contrast_ref,misconception_ref,problem_pattern_ref,related_ref,textbook_page_refs,extraction_notes
33,중학교(교육과정 학년군: 중1-3),자료와 가능성,자료와 가능성,m1_data_domain__related_to__m1_num_domain,cross_unit,m1_data_domain,자료와 가능성,자료와 가능성,m1_num_domain,수와 연산,수와 연산,related_to,low,8,"curriculum_math_2022: printed p. 40; [9수04-03]; achievement_standard; 상대도수를 구하고 상대도수의 분포를 표나 그래프로 나타내고 해석하는 성취기준 | curriculum_math_2022: printed p. 40; [9수04-05]; achievement_standard; 경우의 수를 구하는 성취기준 | curriculum_math_2022: printed p. 40; [9수04-06]; achievement_standard; 확률의 개념과 기본 성질을 이해하고 확률을 구하는 성취기준 | curriculum_math_2022: printed p. 41; [9수04-07]; achievement_standard; 분산과 표준편차를 구하고 자료의 분포를 설명하는 성취기준 | curriculum_math_2022: printed p. 33; [9수01-05]; achievement_standard; 정수와 유리수의 사칙계산 원리를 이해하고 계산하는 성취기준 | achievement_math_2022: 자료와 가능성 section; [9수04-02]~[9수04-04] achievement levels; achievement_level; 줄기와 잎 그림, 도수분포표, 히스토그램, 도수분포다각형, 상대도수의 분포, 통계적 탐구 문제 설정과 공학 도구 활용 수준을 구분 | achievement_math_2022: 자료와 가능성 section; [9수04-05]~[9수04-06] achievement levels; achievement_level; 사건 A 또는 B, 사건 A와 B가 동시에 일어나는 경우의 수, 확률의 개념과 기본 성질, 사건의 확률을 구하는 수준을 구분 | achievement_math_2022: 자료와 가능성 section; [9수04-07] achievement levels; achievement_level; 산포도, 편차, 분산, 표준편차의 뜻, 분산과 표준편차 계산, 두 집단 분포 비교 수준을 구분","Data, probability, relative frequency, and variability use numbers and operations, but this broad domain bridge needs textbook-level dependency evidence.",related_ref;textbook_page_refs;extraction_notes,Find textbook wording or examples that justify keeping these concepts linked.,pending_textbook_pdf,,,,,,,,,,
33,중학교(교육과정 학년군: 중1-3),자료와 가능성,자료와 가능성,m1_data_domain__contains__m1_data_box_scatter_unit,cross_unit,m1_data_domain,자료와 가능성,자료와 가능성,m1_data_box_scatter_unit,상자그림과 산점도,상자그림과 산점도,contains,high,4,"curriculum_math_2022: printed p. 41; [9수04-08]; achievement_standard; 공학 도구를 이용하여 자료를 상자그림으로 나타내고 분포를 비교하는 성취기준 | curriculum_math_2022: printed p. 41; [9수04-09]; achievement_standard; 자료를 산점도로 나타내고 상관관계를 말하는 성취기준 | curriculum_math_2022: printed pp. 41-42; achievement-standard considerations; teaching_note; 순열·조합을 이용하면 쉽게 해결되는 복잡한 경우의 수 문제는 다루지 않고, 확률에서 각 경우가 발생할 가능성이 동등하다는 가정을 유의하게 하며, 상자그림은 두 집단 분포 비교에 중점을 둠 | achievement_math_2022: 자료와 가능성 section; [9수04-08]~[9수04-09] achievement levels; achievement_level; 공학 도구로 사분위수와 상자그림을 구해 두 집단의 분포를 비교하고, 산점도와 상관관계를 말하는 수준을 구분",,structure_ref;textbook_page_refs,Find textbook structure evidence for the containment relation.,pending_textbook_pdf,,,,,,,,,,
33,중학교(교육과정 학년군: 중1-3),자료와 가능성,자료와 가능성,m1_data_domain__contains__m1_data_dataset,cross_unit,m1_data_domain,자료와 가능성,자료와 가능성,m1_data_dataset,자료,자료와 가능성,contains,high,4,"curriculum_math_2022: printed p. 40; [9수04-02]; achievement_standard; 자료를 줄기와 잎 그림, 도수분포표, 히스토그램, 도수분포다각형으로 나타내고 해석하는 성취기준 | curriculum_math_2022: printed p. 40; [9수04-04]; achievement_standard; 통계적 탐구 문제를 설정하고 공학 도구를 이용하여 자료를 수집·분석하고 결과를 해석하는 성취기준 | curriculum_math_2022: printed p. 41; [9수04-04] explanation and considerations; teaching_note; 통계적 탐구 문제 설정, 계획 수립, 자료 수집·정리·분석·해석, 인터넷 검색·웹 기반 소프트웨어·통계 프로그램 활용, 통계적 근거 토론을 다룸 | achievement_math_2022: 자료와 가능성 section; [9수04-02]~[9수04-04] achievement levels; achievement_level; 줄기와 잎 그림, 도수분포표, 히스토그램, 도수분포다각형, 상대도수의 분포, 통계적 탐구 문제 설정과 공학 도구 활용 수준을 구분",,structure_ref;textbook_page_refs,Find textbook structure evidence for the containment relation.,pending_textbook_pdf,,,,,,,,,,
33,중학교(교육과정 학년군: 중1-3),자료와 가능성,자료와 가능성,m1_data_domain__contains__m1_data_frequency_unit,cross_unit,m1_data_domain,자료와 가능성,자료와 가능성,m1_data_frequency_unit,도수분포표와 상대도수,도수분포표와 상대도수,contains,high,4,"curriculum_math_2022: printed p. 40; [9수04-02]; achievement_standard; 자료를 줄기와 잎 그림, 도수분포표, 히스토그램, 도수분포다각형으로 나타내고 해석하는 성취기준 | curriculum_math_2022: printed p. 40; [9수04-03]; achievement_standard; 상대도수를 구하고 상대도수의 분포를 표나 그래프로 나타내고 해석하는 성취기준 | curriculum_math_2022: printed p. 41; [9수04-03] explanation; teaching_note; 상대도수는 도수의 총합이 다른 두 집단의 분포를 비교하는 상황에서 간단히 다루고 그 필요성과 유용성을 인식하게 함 | achievement_math_2022: 자료와 가능성 section; [9수04-02]~[9수04-04] achievement levels; achievement_level; 줄기와 잎 그림, 도수분포표, 히스토그램, 도수분포다각형, 상대도수의 분포, 통계적 탐구 문제 설정과 공학 도구 활용 수준을 구분",,structure_ref;textbook_page_refs,Find textbook structure evidence for the containment relation.,pending_textbook_pdf,,,,,,,,,,
33,중학교(교육과정 학년군: 중1-3),자료와 가능성,자료와 가능성,m1_data_domain__contains__m1_data_probability_unit,cross_unit,m1_data_domain,자료와 가능성,자료와 가능성,m1_data_probability_unit,경우의 수와 확률,경우의 수와 확률,contains,high,5,"curriculum_math_2022: printed p. 40; [9수04-05]; achievement_standard; 경우의 수를 구하는 성취기준 | curriculum_math_2022: printed p. 40; [9수04-06]; achievement_standard; 확률의 개념과 기본 성질을 이해하고 확률을 구하는 성취기준 | curriculum_math_2022: printed p. 41; [9수04-05]~[9수04-06] explanation; teaching_note; 경우의 수는 두 경우의 수를 합하거나 곱하는 정도로 다루며, 확률은 실험·관찰로 구한 상대도수와 경우의 수의 비율을 연결해 이해하게 함 | curriculum_math_2022: printed pp. 41-42; achievement-standard considerations; teaching_note; 순열·조합을 이용하면 쉽게 해결되는 복잡한 경우의 수 문제는 다루지 않고, 확률에서 각 경우가 발생할 가능성이 동등하다는 가정을 유의하게 하며, 상자그림은 두 집단 분포 비교에 중점을 둠 | achievement_math_2022: 자료와 가능성 section; [9수04-05]~[9수04-06] achievement levels; achievement_level; 사건 A 또는 B, 사건 A와 B가 동시에 일어나는 경우의 수, 확률의 개념과 기본 성질, 사건의 확률을 구하는 수준을 구분",,structure_ref;textbook_page_refs,Find textbook structure evidence for the containment relation.,pending_textbook_pdf,,,,,,,,,,
33,중학교(교육과정 학년군: 중1-3),자료와 가능성,자료와 가능성,m1_data_domain__contains__m1_data_representative_unit,cross_unit,m1_data_domain,자료와 가능성,자료와 가능성,m1_data_representative_unit,대푯값,대푯값,contains,high,3,"curriculum_math_2022: printed p. 40; [9수04-01]; achievement_standard; 중앙값, 최빈값의 뜻을 알고 자료의 특성에 따라 적절한 대푯값을 선택하여 구하는 성취기준 | curriculum_math_2022: printed p. 41; [9수04-01] explanation; teaching_note; 대푯값에는 평균 이외에도 중앙값과 최빈값이 있음을 알고, 자료의 특성에 따라 적절한 대푯값을 선택하며 각 대푯값의 유용성을 토론하게 함 | achievement_math_2022: 자료와 가능성 section; [9수04-01] achievement levels; achievement_level; 중앙값과 최빈값의 뜻, 적절한 대푯값 선택, 중앙값과 최빈값이 사용되는 예와 필요성 인식 수준을 구분",,structure_ref;textbook_page_refs,Find textbook structure evidence for the containment relation.,pending_textbook_pdf,,,,,,,,,,
33,중학교(교육과정 학년군: 중1-3),자료와 가능성,자료와 가능성,m1_data_domain__contains__m1_data_statistical_inquiry_unit,cross_unit,m1_data_domain,자료와 가능성,자료와 가능성,m1_data_statistical_inquiry_unit,통계적 탐구,도수분포표와 상대도수,contains,high,3,"curriculum_math_2022: printed p. 40; [9수04-04]; achievement_standard; 통계적 탐구 문제를 설정하고 공학 도구를 이용하여 자료를 수집·분석하고 결과를 해석하는 성취기준 | curriculum_math_2022: printed p. 41; [9수04-04] explanation and considerations; teaching_note; 통계적 탐구 문제 설정, 계획 수립, 자료 수집·정리·분석·해석, 인터넷 검색·웹 기반 소프트웨어·통계 프로그램 활용, 통계적 근거 토론을 다룸 | achievement_math_2022: 자료와 가능성 section; [9수04-02]~[9수04-04] achievement levels; achievement_level; 줄기와 잎 그림, 도수분포표, 히스토그램, 도수분포다각형, 상대도수의 분포, 통계적 탐구 문제 설정과 공학 도구 활용 수준을 구분",,structure_ref;textbook_page_refs,Find textbook structure evidence for the containment relation.,pending_textbook_pdf,,,,,,,,,,
33,중학교(교육과정 학년군: 중1-3),자료와 가능성,자료와 가능성,m1_data_domain__contains__m1_data_variability_unit,cross_unit,m1_data_domain,자료와 가능성,자료와 가능성,m1_data_variability_unit,산포도,산포도,contains,high,2,"curriculum_math_2022: printed p. 41; [9수04-07]; achievement_standard; 분산과 표준편차를 구하고 자료의 분포를 설명하는 성취기준 | achievement_math_2022: 자료와 가능성 section; [9수04-07] achievement levels; achievement_level; 산포도, 편차, 분산, 표준편차의 뜻, 분산과 표준편차 계산, 두 집단 분포 비교 수준을 구분",,structure_ref;textbook_page_refs,Find textbook structure evidence for the containment relation.,pending_textbook_pdf,,,,,,,,,,
33,중학교(교육과정 학년군: 중1-3),자료와 가능성,자료와 가능성,m1_data_domain__contains__m1_data_variable,cross_unit,m1_data_domain,자료와 가능성,자료와 가능성,m1_data_variable,변량,자료와 가능성,contains,high,2,"curriculum_math_2022: printed pp. 41-42; terms and symbols for 자료와 가능성; term_list; 변량, 대푯값, 중앙값, 최빈값, 줄기와 잎 그림, 계급, 계급의 크기, 도수, 도수분포표, 히스토그램, 도수분포다각형, 상대도수, 사건, 확률, 산포도, 편차, 분산, 표준편차, 사분위수, 상자그림, 산점도, 상관관계를 다룸 | achievement_math_2022: 자료와 가능성 section; [9수04-07] achievement levels; achievement_level; 산포도, 편차, 분산, 표준편차의 뜻, 분산과 표준편차 계산, 두 집단 분포 비교 수준을 구분",,structure_ref;textbook_page_refs,Find textbook structure evidence for the containment relation.,pending_textbook_pdf,,,,,,,,,,
33,중학교(교육과정 학년군: 중1-3),자료와 가능성,자료와 가능성,m1_data_domain__represented_by__m1_graph_graph,cross_unit,m1_data_domain,자료와 가능성,자료와 가능성,m1_graph_graph,그래프,좌표평면과 그래프,represented_by,medium,4,"curriculum_math_2022: printed p. 40; [9수04-02]; achievement_standard; 자료를 줄기와 잎 그림, 도수분포표, 히스토그램, 도수분포다각형으로 나타내고 해석하는 성취기준 | curriculum_math_2022: printed p. 40; [9수04-03]; achievement_standard; 상대도수를 구하고 상대도수의 분포를 표나 그래프로 나타내고 해석하는 성취기준 | curriculum_math_2022: printed p. 42; achievement-standard considerations; teaching_note; 눈금 등을 부적절하게 사용해 자료를 부정확하게 나타낸 표나 그래프의 오류를 찾고, 자료 정리·표현·대푯값·산포도 계산에 공학 도구를 활용하게 함 | achievement_math_2022: 자료와 가능성 section; [9수04-02]~[9수04-04] achievement levels; achievement_level; 줄기와 잎 그림, 도수분포표, 히스토그램, 도수분포다각형, 상대도수의 분포, 통계적 탐구 문제 설정과 공학 도구 활용 수준을 구분",The data-and-chance domain repeatedly represents distributions and statistical information with graphs.,representation_ref;textbook_page_refs,"Find textbook representation evidence such as a table, graph, expression, or diagram.",pending_textbook_pdf,,,,,,,,,,
