packet_rank,grade,domain,unit,edge_id,edge_scope,source_id,source_label_ko,source_unit,target_id,target_label_ko,target_unit,relationship_type,confidence,source_ref_count,current_source_refs,notes,required_evidence_fields,evidence_focus,extraction_status,structure_ref,prerequisite_ref,representation_ref,procedure_ref,contrast_ref,misconception_ref,problem_pattern_ref,related_ref,textbook_page_refs,extraction_notes
19,중2(교육과정 학년군: 중1-3),도형과 측정,삼각형과 사각형의 성질,m1_geo_triangle_quadrilateral_unit__contains__m1_mis_circumcenter_incenter,intra_unit,m1_geo_triangle_quadrilateral_unit,삼각형과 사각형의 성질,삼각형과 사각형의 성질,m1_mis_circumcenter_incenter,외심과 내심을 혼동하는 오류,삼각형과 사각형의 성질,contains,low,2,"curriculum_math_2022: printed p. 38; [9수03-10]; achievement_standard; 삼각형의 외심과 내심의 성질을 이해하고 정당화하는 성취기준 | achievement_math_2022: 삼각형과 사각형의 성질 section; [9수03-09]~[9수03-11] achievement levels; achievement_level; 이등변삼각형, 삼각형의 외심과 내심, 사각형의 성질과 여러 사각형 사이의 관계를 이해하고 정당화하는 수준을 구분",,structure_ref;textbook_page_refs;extraction_notes,Find textbook structure evidence for the containment relation.,pending_textbook_pdf,,,,,,,,,,
19,중2(교육과정 학년군: 중1-3),도형과 측정,삼각형과 사각형의 성질,m1_geo_triangle_quadrilateral_unit__contains__m1_mis_proof_observation,intra_unit,m1_geo_triangle_quadrilateral_unit,삼각형과 사각형의 성질,삼각형과 사각형의 성질,m1_mis_proof_observation,관찰 결과와 증명을 같은 수준의 근거로 보는 오류,삼각형과 사각형의 성질,contains,low,2,"curriculum_math_2022: printed pp. 38-39; [9수03-09], [9수03-11] explanation and considerations; teaching_note; 도형 성질의 정당화 방법으로 관찰, 실험, 근거 제시, 유사성에 근거한 추론, 증명을 학생 수준에 맞게 활용하되 증명에서 가정과 결론 용어는 다루지 않음 | achievement_math_2022: 삼각형과 사각형의 성질 section; [9수03-09]~[9수03-11] achievement levels; achievement_level; 이등변삼각형, 삼각형의 외심과 내심, 사각형의 성질과 여러 사각형 사이의 관계를 이해하고 정당화하는 수준을 구분",,structure_ref;textbook_page_refs;extraction_notes,Find textbook structure evidence for the containment relation.,pending_textbook_pdf,,,,,,,,,,
19,중2(교육과정 학년군: 중1-3),도형과 측정,삼각형과 사각형의 성질,m1_geo_circumcenter__prerequisite_for__m1_mis_circumcenter_incenter,intra_unit,m1_geo_circumcenter,외심,삼각형과 사각형의 성질,m1_mis_circumcenter_incenter,외심과 내심을 혼동하는 오류,삼각형과 사각형의 성질,prerequisite_for,low,2,"curriculum_math_2022: printed p. 38; [9수03-10]; achievement_standard; 삼각형의 외심과 내심의 성질을 이해하고 정당화하는 성취기준 | achievement_math_2022: 삼각형과 사각형의 성질 section; [9수03-09]~[9수03-11] achievement levels; achievement_level; 이등변삼각형, 삼각형의 외심과 내심, 사각형의 성질과 여러 사각형 사이의 관계를 이해하고 정당화하는 수준을 구분",,prerequisite_ref;textbook_page_refs;extraction_notes,Find textbook sequencing or prior-knowledge evidence for the prerequisite relation.,pending_textbook_pdf,,,,,,,,,,
19,중2(교육과정 학년군: 중1-3),도형과 측정,삼각형과 사각형의 성질,m1_geo_incenter__prerequisite_for__m1_mis_circumcenter_incenter,intra_unit,m1_geo_incenter,내심,삼각형과 사각형의 성질,m1_mis_circumcenter_incenter,외심과 내심을 혼동하는 오류,삼각형과 사각형의 성질,prerequisite_for,low,2,"curriculum_math_2022: printed p. 38; [9수03-10]; achievement_standard; 삼각형의 외심과 내심의 성질을 이해하고 정당화하는 성취기준 | achievement_math_2022: 삼각형과 사각형의 성질 section; [9수03-09]~[9수03-11] achievement levels; achievement_level; 이등변삼각형, 삼각형의 외심과 내심, 사각형의 성질과 여러 사각형 사이의 관계를 이해하고 정당화하는 수준을 구분",,prerequisite_ref;textbook_page_refs;extraction_notes,Find textbook sequencing or prior-knowledge evidence for the prerequisite relation.,pending_textbook_pdf,,,,,,,,,,
19,중2(교육과정 학년군: 중1-3),도형과 측정,삼각형과 사각형의 성질,m1_geo_justification__prerequisite_for__m1_mis_proof_observation,intra_unit,m1_geo_justification,정당화,삼각형과 사각형의 성질,m1_mis_proof_observation,관찰 결과와 증명을 같은 수준의 근거로 보는 오류,삼각형과 사각형의 성질,prerequisite_for,low,2,"curriculum_math_2022: printed pp. 38-39; [9수03-09], [9수03-11] explanation and considerations; teaching_note; 도형 성질의 정당화 방법으로 관찰, 실험, 근거 제시, 유사성에 근거한 추론, 증명을 학생 수준에 맞게 활용하되 증명에서 가정과 결론 용어는 다루지 않음 | achievement_math_2022: 삼각형과 사각형의 성질 section; [9수03-09]~[9수03-11] achievement levels; achievement_level; 이등변삼각형, 삼각형의 외심과 내심, 사각형의 성질과 여러 사각형 사이의 관계를 이해하고 정당화하는 수준을 구분",,prerequisite_ref;textbook_page_refs;extraction_notes,Find textbook sequencing or prior-knowledge evidence for the prerequisite relation.,pending_textbook_pdf,,,,,,,,,,
19,중2(교육과정 학년군: 중1-3),도형과 측정,삼각형과 사각형의 성질,m1_geo_proof__prerequisite_for__m1_mis_proof_observation,intra_unit,m1_geo_proof,증명,삼각형과 사각형의 성질,m1_mis_proof_observation,관찰 결과와 증명을 같은 수준의 근거로 보는 오류,삼각형과 사각형의 성질,prerequisite_for,low,2,"curriculum_math_2022: printed pp. 38-39; [9수03-09], [9수03-11] explanation and considerations; teaching_note; 도형 성질의 정당화 방법으로 관찰, 실험, 근거 제시, 유사성에 근거한 추론, 증명을 학생 수준에 맞게 활용하되 증명에서 가정과 결론 용어는 다루지 않음 | achievement_math_2022: 삼각형과 사각형의 성질 section; [9수03-09]~[9수03-11] achievement levels; achievement_level; 이등변삼각형, 삼각형의 외심과 내심, 사각형의 성질과 여러 사각형 사이의 관계를 이해하고 정당화하는 수준을 구분",,prerequisite_ref;textbook_page_refs;extraction_notes,Find textbook sequencing or prior-knowledge evidence for the prerequisite relation.,pending_textbook_pdf,,,,,,,,,,
19,중2(교육과정 학년군: 중1-3),도형과 측정,삼각형과 사각형의 성질,m1_mis_circumcenter_incenter__often_confused_with__m1_geo_circumcenter,intra_unit,m1_mis_circumcenter_incenter,외심과 내심을 혼동하는 오류,삼각형과 사각형의 성질,m1_geo_circumcenter,외심,삼각형과 사각형의 성질,often_confused_with,low,2,"curriculum_math_2022: printed p. 38; [9수03-10]; achievement_standard; 삼각형의 외심과 내심의 성질을 이해하고 정당화하는 성취기준 | achievement_math_2022: 삼각형과 사각형의 성질 section; [9수03-09]~[9수03-11] achievement levels; achievement_level; 이등변삼각형, 삼각형의 외심과 내심, 사각형의 성질과 여러 사각형 사이의 관계를 이해하고 정당화하는 수준을 구분",,misconception_ref;problem_pattern_ref;textbook_page_refs;extraction_notes,"Find misconception, caution, example, or problem-pattern evidence for the confusion risk.",pending_textbook_pdf,,,,,,,,,,
19,중2(교육과정 학년군: 중1-3),도형과 측정,삼각형과 사각형의 성질,m1_mis_circumcenter_incenter__often_confused_with__m1_geo_circumcircle,intra_unit,m1_mis_circumcenter_incenter,외심과 내심을 혼동하는 오류,삼각형과 사각형의 성질,m1_geo_circumcircle,외접원,삼각형과 사각형의 성질,often_confused_with,low,2,"curriculum_math_2022: printed p. 38; [9수03-10]; achievement_standard; 삼각형의 외심과 내심의 성질을 이해하고 정당화하는 성취기준 | achievement_math_2022: 삼각형과 사각형의 성질 section; [9수03-09]~[9수03-11] achievement levels; achievement_level; 이등변삼각형, 삼각형의 외심과 내심, 사각형의 성질과 여러 사각형 사이의 관계를 이해하고 정당화하는 수준을 구분",related_ids에서 확인된 오개념 위험 연결을 낮은 신뢰도 edge로 보강. 교과서 근거 확인 후 유지 또는 조정.,misconception_ref;problem_pattern_ref;textbook_page_refs;extraction_notes,"Find misconception, caution, example, or problem-pattern evidence for the confusion risk.",pending_textbook_pdf,,,,,,,,,,
19,중2(교육과정 학년군: 중1-3),도형과 측정,삼각형과 사각형의 성질,m1_mis_circumcenter_incenter__often_confused_with__m1_geo_incenter,intra_unit,m1_mis_circumcenter_incenter,외심과 내심을 혼동하는 오류,삼각형과 사각형의 성질,m1_geo_incenter,내심,삼각형과 사각형의 성질,often_confused_with,low,2,"curriculum_math_2022: printed p. 38; [9수03-10]; achievement_standard; 삼각형의 외심과 내심의 성질을 이해하고 정당화하는 성취기준 | achievement_math_2022: 삼각형과 사각형의 성질 section; [9수03-09]~[9수03-11] achievement levels; achievement_level; 이등변삼각형, 삼각형의 외심과 내심, 사각형의 성질과 여러 사각형 사이의 관계를 이해하고 정당화하는 수준을 구분",,misconception_ref;problem_pattern_ref;textbook_page_refs;extraction_notes,"Find misconception, caution, example, or problem-pattern evidence for the confusion risk.",pending_textbook_pdf,,,,,,,,,,
19,중2(교육과정 학년군: 중1-3),도형과 측정,삼각형과 사각형의 성질,m1_mis_circumcenter_incenter__often_confused_with__m1_geo_incircle,intra_unit,m1_mis_circumcenter_incenter,외심과 내심을 혼동하는 오류,삼각형과 사각형의 성질,m1_geo_incircle,내접원,삼각형과 사각형의 성질,often_confused_with,low,2,"curriculum_math_2022: printed p. 38; [9수03-10]; achievement_standard; 삼각형의 외심과 내심의 성질을 이해하고 정당화하는 성취기준 | achievement_math_2022: 삼각형과 사각형의 성질 section; [9수03-09]~[9수03-11] achievement levels; achievement_level; 이등변삼각형, 삼각형의 외심과 내심, 사각형의 성질과 여러 사각형 사이의 관계를 이해하고 정당화하는 수준을 구분",related_ids에서 확인된 오개념 위험 연결을 낮은 신뢰도 edge로 보강. 교과서 근거 확인 후 유지 또는 조정.,misconception_ref;problem_pattern_ref;textbook_page_refs;extraction_notes,"Find misconception, caution, example, or problem-pattern evidence for the confusion risk.",pending_textbook_pdf,,,,,,,,,,
