packet_rank,grade,domain,unit,edge_id,edge_scope,source_id,source_label_ko,source_unit,target_id,target_label_ko,target_unit,relationship_type,confidence,source_ref_count,current_source_refs,notes,required_evidence_fields,evidence_focus,extraction_status,structure_ref,prerequisite_ref,representation_ref,procedure_ref,contrast_ref,misconception_ref,problem_pattern_ref,related_ref,textbook_page_refs,extraction_notes
22,중3(교육과정 학년군: 중1-3),도형과 측정,삼각비,m1_geo_trig_unit__contains__m1_mis_trig_angle_scope,intra_unit,m1_geo_trig_unit,삼각비,삼각비,m1_mis_trig_angle_scope,삼각비 각의 범위를 0도~90도 밖으로 확장하는 오류,삼각비,contains,low,1,"curriculum_math_2022: printed p. 39; achievement-standard considerations; teaching_note; 삼각비 사이의 관계는 다루지 않고, 삼각비 값은 0도에서 90도까지의 각도만 다루며, 원과 비례에 관한 성질과 지나치게 복잡한 넓이·둘레·겉넓이·부피 문제는 다루지 않음",,structure_ref;textbook_page_refs;extraction_notes,Find textbook structure evidence for the containment relation.,pending_textbook_pdf,,,,,,,,,,
22,중3(교육과정 학년군: 중1-3),도형과 측정,삼각비,m1_geo_trig_unit__contains__m1_mis_trig_opposite_adjacent_swap,intra_unit,m1_geo_trig_unit,삼각비,삼각비,m1_mis_trig_opposite_adjacent_swap,기준각에 따라 대변과 이웃변을 바꾸는 오류,삼각비,contains,low,2,"curriculum_math_2022: printed p. 38; [9수03-16]; achievement_standard; 삼각비의 뜻을 알고 간단한 삼각비의 값을 구하는 성취기준 | achievement_math_2022: 삼각비 section; [9수03-16]~[9수03-17] achievement levels; achievement_level; 삼각비의 뜻, 30도·45도·60도 삼각비의 값, 직각삼각형의 삼각비 값, 거리와 높이 및 삼각형 넓이 활용 수준을 구분",,structure_ref;textbook_page_refs;extraction_notes,Find textbook structure evidence for the containment relation.,pending_textbook_pdf,,,,,,,,,,
22,중3(교육과정 학년군: 중1-3),도형과 측정,삼각비,m1_geo_trig_unit__contains__m1_mis_trig_relation_scope,intra_unit,m1_geo_trig_unit,삼각비,삼각비,m1_mis_trig_relation_scope,삼각비 사이의 관계를 교육과정 범위로 오해하는 오류,삼각비,contains,low,1,"curriculum_math_2022: printed p. 39; achievement-standard considerations; teaching_note; 삼각비 사이의 관계는 다루지 않고, 삼각비 값은 0도에서 90도까지의 각도만 다루며, 원과 비례에 관한 성질과 지나치게 복잡한 넓이·둘레·겉넓이·부피 문제는 다루지 않음",,structure_ref;textbook_page_refs;extraction_notes,Find textbook structure evidence for the containment relation.,pending_textbook_pdf,,,,,,,,,,
22,중3(교육과정 학년군: 중1-3),도형과 측정,삼각비,m1_mis_trig_angle_scope__often_confused_with__m1_geo_special_angles_30_45_60,intra_unit,m1_mis_trig_angle_scope,삼각비 각의 범위를 0도~90도 밖으로 확장하는 오류,삼각비,m1_geo_special_angles_30_45_60,"30도, 45도, 60도의 삼각비",삼각비,often_confused_with,low,1,"curriculum_math_2022: printed p. 39; achievement-standard considerations; teaching_note; 삼각비 사이의 관계는 다루지 않고, 삼각비 값은 0도에서 90도까지의 각도만 다루며, 원과 비례에 관한 성질과 지나치게 복잡한 넓이·둘레·겉넓이·부피 문제는 다루지 않음",related_ids에서 확인된 오개념 위험 연결을 낮은 신뢰도 edge로 보강. 교과서 근거 확인 후 유지 또는 조정.,misconception_ref;problem_pattern_ref;textbook_page_refs;extraction_notes,"Find misconception, caution, example, or problem-pattern evidence for the confusion risk.",pending_textbook_pdf,,,,,,,,,,
22,중3(교육과정 학년군: 중1-3),도형과 측정,삼각비,m1_mis_trig_angle_scope__often_confused_with__m1_geo_trig_angle_range_0_90,intra_unit,m1_mis_trig_angle_scope,삼각비 각의 범위를 0도~90도 밖으로 확장하는 오류,삼각비,m1_geo_trig_angle_range_0_90,삼각비 값의 각도 범위,삼각비,often_confused_with,low,1,"curriculum_math_2022: printed p. 39; achievement-standard considerations; teaching_note; 삼각비 사이의 관계는 다루지 않고, 삼각비 값은 0도에서 90도까지의 각도만 다루며, 원과 비례에 관한 성질과 지나치게 복잡한 넓이·둘레·겉넓이·부피 문제는 다루지 않음",related_ids에서 확인된 오개념 위험 연결을 낮은 신뢰도 edge로 보강. 교과서 근거 확인 후 유지 또는 조정.,misconception_ref;problem_pattern_ref;textbook_page_refs;extraction_notes,"Find misconception, caution, example, or problem-pattern evidence for the confusion risk.",pending_textbook_pdf,,,,,,,,,,
22,중3(교육과정 학년군: 중1-3),도형과 측정,삼각비,m1_mis_trig_angle_scope__often_confused_with__m1_geo_trigonometric_ratio,intra_unit,m1_mis_trig_angle_scope,삼각비 각의 범위를 0도~90도 밖으로 확장하는 오류,삼각비,m1_geo_trigonometric_ratio,삼각비,삼각비,often_confused_with,low,1,"curriculum_math_2022: printed p. 39; achievement-standard considerations; teaching_note; 삼각비 사이의 관계는 다루지 않고, 삼각비 값은 0도에서 90도까지의 각도만 다루며, 원과 비례에 관한 성질과 지나치게 복잡한 넓이·둘레·겉넓이·부피 문제는 다루지 않음",,misconception_ref;problem_pattern_ref;textbook_page_refs;extraction_notes,"Find misconception, caution, example, or problem-pattern evidence for the confusion risk.",pending_textbook_pdf,,,,,,,,,,
22,중3(교육과정 학년군: 중1-3),도형과 측정,삼각비,m1_mis_trig_opposite_adjacent_swap__often_confused_with__m1_geo_trig_adjacent_side,intra_unit,m1_mis_trig_opposite_adjacent_swap,기준각에 따라 대변과 이웃변을 바꾸는 오류,삼각비,m1_geo_trig_adjacent_side,기준각의 이웃변,삼각비,often_confused_with,low,2,"curriculum_math_2022: printed p. 38; [9수03-16]; achievement_standard; 삼각비의 뜻을 알고 간단한 삼각비의 값을 구하는 성취기준 | achievement_math_2022: 삼각비 section; [9수03-16]~[9수03-17] achievement levels; achievement_level; 삼각비의 뜻, 30도·45도·60도 삼각비의 값, 직각삼각형의 삼각비 값, 거리와 높이 및 삼각형 넓이 활용 수준을 구분",related_ids에서 확인된 오개념 위험 연결을 낮은 신뢰도 edge로 보강. 교과서 근거 확인 후 유지 또는 조정.,misconception_ref;problem_pattern_ref;textbook_page_refs;extraction_notes,"Find misconception, caution, example, or problem-pattern evidence for the confusion risk.",pending_textbook_pdf,,,,,,,,,,
22,중3(교육과정 학년군: 중1-3),도형과 측정,삼각비,m1_mis_trig_opposite_adjacent_swap__often_confused_with__m1_geo_trig_opposite_side,intra_unit,m1_mis_trig_opposite_adjacent_swap,기준각에 따라 대변과 이웃변을 바꾸는 오류,삼각비,m1_geo_trig_opposite_side,기준각의 대변,삼각비,often_confused_with,low,2,"curriculum_math_2022: printed p. 38; [9수03-16]; achievement_standard; 삼각비의 뜻을 알고 간단한 삼각비의 값을 구하는 성취기준 | achievement_math_2022: 삼각비 section; [9수03-16]~[9수03-17] achievement levels; achievement_level; 삼각비의 뜻, 30도·45도·60도 삼각비의 값, 직각삼각형의 삼각비 값, 거리와 높이 및 삼각형 넓이 활용 수준을 구분",related_ids에서 확인된 오개념 위험 연결을 낮은 신뢰도 edge로 보강. 교과서 근거 확인 후 유지 또는 조정.,misconception_ref;problem_pattern_ref;textbook_page_refs;extraction_notes,"Find misconception, caution, example, or problem-pattern evidence for the confusion risk.",pending_textbook_pdf,,,,,,,,,,
22,중3(교육과정 학년군: 중1-3),도형과 측정,삼각비,m1_mis_trig_opposite_adjacent_swap__often_confused_with__m1_geo_trig_select_ratio_for_unknown,intra_unit,m1_mis_trig_opposite_adjacent_swap,기준각에 따라 대변과 이웃변을 바꾸는 오류,삼각비,m1_geo_trig_select_ratio_for_unknown,구하려는 길이에 맞는 삼각비 선택하기,삼각비,often_confused_with,low,2,"curriculum_math_2022: printed p. 38; [9수03-16]; achievement_standard; 삼각비의 뜻을 알고 간단한 삼각비의 값을 구하는 성취기준 | achievement_math_2022: 삼각비 section; [9수03-16]~[9수03-17] achievement levels; achievement_level; 삼각비의 뜻, 30도·45도·60도 삼각비의 값, 직각삼각형의 삼각비 값, 거리와 높이 및 삼각형 넓이 활용 수준을 구분",,misconception_ref;problem_pattern_ref;textbook_page_refs;extraction_notes,"Find misconception, caution, example, or problem-pattern evidence for the confusion risk.",pending_textbook_pdf,,,,,,,,,,
22,중3(교육과정 학년군: 중1-3),도형과 측정,삼각비,m1_mis_trig_relation_scope__often_confused_with__m1_geo_trigonometric_ratio,intra_unit,m1_mis_trig_relation_scope,삼각비 사이의 관계를 교육과정 범위로 오해하는 오류,삼각비,m1_geo_trigonometric_ratio,삼각비,삼각비,often_confused_with,low,1,"curriculum_math_2022: printed p. 39; achievement-standard considerations; teaching_note; 삼각비 사이의 관계는 다루지 않고, 삼각비 값은 0도에서 90도까지의 각도만 다루며, 원과 비례에 관한 성질과 지나치게 복잡한 넓이·둘레·겉넓이·부피 문제는 다루지 않음",,misconception_ref;problem_pattern_ref;textbook_page_refs;extraction_notes,"Find misconception, caution, example, or problem-pattern evidence for the confusion risk.",pending_textbook_pdf,,,,,,,,,,
