packet_rank,grade,domain,unit,edge_id,edge_scope,source_id,source_label_ko,source_unit,target_id,target_label_ko,target_unit,relationship_type,confidence,source_ref_count,current_source_refs,notes,required_evidence_fields,evidence_focus,extraction_status,structure_ref,prerequisite_ref,representation_ref,procedure_ref,contrast_ref,misconception_ref,problem_pattern_ref,related_ref,textbook_page_refs,extraction_notes
3,중1(교육과정 학년군: 중1-3),변화와 관계,좌표평면과 그래프,m1_coord_axis__contains__m1_coord_axis_point,intra_unit,m1_coord_axis,좌표축,좌표평면과 그래프,m1_coord_axis_point,축 위의 점,좌표평면과 그래프,contains,low,2,"curriculum_math_2022: printed p. 36; terms and symbols for 변화와 관계; term_list; 대입, 다항식, 항, 단항식, 상수항, 계수, 차수, 일차식, 동류항, 등식, 방정식, 미지수, 해, 근, 항등식, 이항, 일차방정식, 변수, 좌표, 그래프, 인수, 인수분해, 완전제곱식, 이차방정식, 중근, 근의 공식, 이차함수, 포물선, 축, 꼭짓점, 최댓값, 최솟값 등을 다룸 | achievement_math_2022: 좌표평면과 그래프 section; [9수02-05] achievement levels; achievement_level; 수직선과 좌표평면 위의 점을 좌표로 나타내거나 주어진 좌표를 점으로 나타내는 수행을 구분",교과서 본문 근거 보강 필요,structure_ref;textbook_page_refs;extraction_notes,Find textbook structure evidence for the containment relation.,pending_textbook_pdf,,,,,,,,,,
3,중1(교육과정 학년군: 중1-3),변화와 관계,좌표평면과 그래프,m1_coord_axis_point__contains__m1_coord_x_axis_point,intra_unit,m1_coord_axis_point,축 위의 점,좌표평면과 그래프,m1_coord_x_axis_point,x축 위의 점,좌표평면과 그래프,contains,low,2,"curriculum_math_2022: printed p. 36; terms and symbols for 변화와 관계; term_list; 대입, 다항식, 항, 단항식, 상수항, 계수, 차수, 일차식, 동류항, 등식, 방정식, 미지수, 해, 근, 항등식, 이항, 일차방정식, 변수, 좌표, 그래프, 인수, 인수분해, 완전제곱식, 이차방정식, 중근, 근의 공식, 이차함수, 포물선, 축, 꼭짓점, 최댓값, 최솟값 등을 다룸 | achievement_math_2022: 좌표평면과 그래프 section; [9수02-05] achievement levels; achievement_level; 수직선과 좌표평면 위의 점을 좌표로 나타내거나 주어진 좌표를 점으로 나타내는 수행을 구분",,structure_ref;textbook_page_refs;extraction_notes,Find textbook structure evidence for the containment relation.,pending_textbook_pdf,,,,,,,,,,
3,중1(교육과정 학년군: 중1-3),변화와 관계,좌표평면과 그래프,m1_coord_axis_point__contains__m1_coord_y_axis_point,intra_unit,m1_coord_axis_point,축 위의 점,좌표평면과 그래프,m1_coord_y_axis_point,y축 위의 점,좌표평면과 그래프,contains,low,2,"curriculum_math_2022: printed p. 36; terms and symbols for 변화와 관계; term_list; 대입, 다항식, 항, 단항식, 상수항, 계수, 차수, 일차식, 동류항, 등식, 방정식, 미지수, 해, 근, 항등식, 이항, 일차방정식, 변수, 좌표, 그래프, 인수, 인수분해, 완전제곱식, 이차방정식, 중근, 근의 공식, 이차함수, 포물선, 축, 꼭짓점, 최댓값, 최솟값 등을 다룸 | achievement_math_2022: 좌표평면과 그래프 section; [9수02-05] achievement levels; achievement_level; 수직선과 좌표평면 위의 점을 좌표로 나타내거나 주어진 좌표를 점으로 나타내는 수행을 구분",,structure_ref;textbook_page_refs;extraction_notes,Find textbook structure evidence for the containment relation.,pending_textbook_pdf,,,,,,,,,,
3,중1(교육과정 학년군: 중1-3),변화와 관계,좌표평면과 그래프,m1_coord_graph_unit__contains__m1_mis_axis_quadrant,intra_unit,m1_coord_graph_unit,좌표평면과 그래프,좌표평면과 그래프,m1_mis_axis_quadrant,축 위의 점을 사분면에 포함하는 오류,좌표평면과 그래프,contains,low,2,"curriculum_math_2022: printed p. 36; terms and symbols for 변화와 관계; term_list; 대입, 다항식, 항, 단항식, 상수항, 계수, 차수, 일차식, 동류항, 등식, 방정식, 미지수, 해, 근, 항등식, 이항, 일차방정식, 변수, 좌표, 그래프, 인수, 인수분해, 완전제곱식, 이차방정식, 중근, 근의 공식, 이차함수, 포물선, 축, 꼭짓점, 최댓값, 최솟값 등을 다룸 | achievement_math_2022: 좌표평면과 그래프 section; [9수02-05] achievement levels; achievement_level; 수직선과 좌표평면 위의 점을 좌표로 나타내거나 주어진 좌표를 점으로 나타내는 수행을 구분",,structure_ref;textbook_page_refs;extraction_notes,Find textbook structure evidence for the containment relation.,pending_textbook_pdf,,,,,,,,,,
3,중1(교육과정 학년군: 중1-3),변화와 관계,좌표평면과 그래프,m1_coord_graph_unit__contains__m1_mis_direct_inverse_generalization,intra_unit,m1_coord_graph_unit,좌표평면과 그래프,좌표평면과 그래프,m1_mis_direct_inverse_generalization,증가·감소만으로 정비례·반비례 판단,좌표평면과 그래프,contains,low,3,"curriculum_math_2022: printed p. 35; [9수02-07]; achievement_standard; 정비례와 반비례 관계를 표, 식, 그래프로 나타내는 성취기준 | curriculum_math_2022: printed pp. 35-36; achievement-standard explanation and considerations; teaching_note; 좌표 사용 예, 그래프의 증가·감소·주기적 변화, 표·식·그래프 변환을 다룸 | achievement_math_2022: 좌표평면과 그래프 section; [9수02-07] achievement levels; achievement_level; 정비례·반비례 관계를 표, 식, 그래프로 나타내는 수준을 구분",,structure_ref;textbook_page_refs;extraction_notes,Find textbook structure evidence for the containment relation.,pending_textbook_pdf,,,,,,,,,,
3,중1(교육과정 학년군: 중1-3),변화와 관계,좌표평면과 그래프,m1_coord_graph_unit__contains__m1_mis_graph_picture,intra_unit,m1_coord_graph_unit,좌표평면과 그래프,좌표평면과 그래프,m1_mis_graph_picture,그래프를 상황 그림으로만 보는 오류,좌표평면과 그래프,contains,low,3,"curriculum_math_2022: printed p. 34; [9수02-06]; achievement_standard; 다양한 상황을 그래프로 나타내고 주어진 그래프를 해석하는 성취기준 | curriculum_math_2022: printed pp. 35-36; achievement-standard explanation and considerations; teaching_note; 좌표 사용 예, 그래프의 증가·감소·주기적 변화, 표·식·그래프 변환을 다룸 | achievement_math_2022: 좌표평면과 그래프 section; [9수02-06] achievement levels; achievement_level; 상황을 그래프로 나타내기, 변화 상태 파악, 주어진 그래프 해석 수준을 구분",,structure_ref;textbook_page_refs;extraction_notes,Find textbook structure evidence for the containment relation.,pending_textbook_pdf,,,,,,,,,,
3,중1(교육과정 학년군: 중1-3),변화와 관계,좌표평면과 그래프,m1_coord_graph_unit__contains__m1_mis_order_swap,intra_unit,m1_coord_graph_unit,좌표평면과 그래프,좌표평면과 그래프,m1_mis_order_swap,순서쌍의 순서 혼동,좌표평면과 그래프,contains,low,2,"curriculum_math_2022: printed p. 36; terms and symbols for 변화와 관계; term_list; 대입, 다항식, 항, 단항식, 상수항, 계수, 차수, 일차식, 동류항, 등식, 방정식, 미지수, 해, 근, 항등식, 이항, 일차방정식, 변수, 좌표, 그래프, 인수, 인수분해, 완전제곱식, 이차방정식, 중근, 근의 공식, 이차함수, 포물선, 축, 꼭짓점, 최댓값, 최솟값 등을 다룸 | achievement_math_2022: 좌표평면과 그래프 section; [9수02-05] achievement levels; achievement_level; 수직선과 좌표평면 위의 점을 좌표로 나타내거나 주어진 좌표를 점으로 나타내는 수행을 구분",,structure_ref;textbook_page_refs;extraction_notes,Find textbook structure evidence for the containment relation.,pending_textbook_pdf,,,,,,,,,,
3,중1(교육과정 학년군: 중1-3),변화와 관계,좌표평면과 그래프,m1_coord_graph_unit__contains__m1_mis_representation_conversion,intra_unit,m1_coord_graph_unit,좌표평면과 그래프,좌표평면과 그래프,m1_mis_representation_conversion,표·식·그래프 변환 오류,좌표평면과 그래프,contains,low,2,"curriculum_math_2022: printed pp. 35-36; achievement-standard explanation and considerations; teaching_note; 좌표 사용 예, 그래프의 증가·감소·주기적 변화, 표·식·그래프 변환을 다룸 | achievement_math_2022: 좌표평면과 그래프 section; [9수02-07] achievement levels; achievement_level; 정비례·반비례 관계를 표, 식, 그래프로 나타내는 수준을 구분",,structure_ref;textbook_page_refs;extraction_notes,Find textbook structure evidence for the containment relation.,pending_textbook_pdf,,,,,,,,,,
3,중1(교육과정 학년군: 중1-3),변화와 관계,좌표평면과 그래프,m1_coord_point_location__contains__m1_coord_axis_point,intra_unit,m1_coord_point_location,점의 위치,좌표평면과 그래프,m1_coord_axis_point,축 위의 점,좌표평면과 그래프,contains,low,2,"curriculum_math_2022: printed p. 36; terms and symbols for 변화와 관계; term_list; 대입, 다항식, 항, 단항식, 상수항, 계수, 차수, 일차식, 동류항, 등식, 방정식, 미지수, 해, 근, 항등식, 이항, 일차방정식, 변수, 좌표, 그래프, 인수, 인수분해, 완전제곱식, 이차방정식, 중근, 근의 공식, 이차함수, 포물선, 축, 꼭짓점, 최댓값, 최솟값 등을 다룸 | achievement_math_2022: 좌표평면과 그래프 section; [9수02-05] achievement levels; achievement_level; 수직선과 좌표평면 위의 점을 좌표로 나타내거나 주어진 좌표를 점으로 나타내는 수행을 구분",,structure_ref;textbook_page_refs;extraction_notes,Find textbook structure evidence for the containment relation.,pending_textbook_pdf,,,,,,,,,,
3,중1(교육과정 학년군: 중1-3),변화와 관계,좌표평면과 그래프,m1_coord_quadrant__contains__m1_coord_quadrant_signs,intra_unit,m1_coord_quadrant,사분면,좌표평면과 그래프,m1_coord_quadrant_signs,사분면별 좌표 부호,좌표평면과 그래프,contains,low,2,"curriculum_math_2022: printed p. 36; terms and symbols for 변화와 관계; term_list; 대입, 다항식, 항, 단항식, 상수항, 계수, 차수, 일차식, 동류항, 등식, 방정식, 미지수, 해, 근, 항등식, 이항, 일차방정식, 변수, 좌표, 그래프, 인수, 인수분해, 완전제곱식, 이차방정식, 중근, 근의 공식, 이차함수, 포물선, 축, 꼭짓점, 최댓값, 최솟값 등을 다룸 | achievement_math_2022: 좌표평면과 그래프 section; [9수02-05] achievement levels; achievement_level; 수직선과 좌표평면 위의 점을 좌표로 나타내거나 주어진 좌표를 점으로 나타내는 수행을 구분",,structure_ref;textbook_page_refs;extraction_notes,Find textbook structure evidence for the containment relation.,pending_textbook_pdf,,,,,,,,,,
